,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Video Release:,Franchise:,Production/Financing Companies:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
60,https://www.the-numbers.com/movie/Perfect-Murder-A,"['David Suchet', 'Sarita Choudhury', 'Michael Douglas', 'Gwyneth Paltrow', 'Viggo Mortensen']","[['Andrew Davis', 'Director'], ['Peter MacGregor-Scott', 'Producer'], ['Christopher Mankiewicz', 'Producer'], ['Anne Kopelson', 'Producer'], ['Arnold Kopelson', 'Producer'], ['Frederick Knott', 'Based on the Play ""Dial M for Murder"" by'], ['Patrick Smith Kelly', 'Screenwriter'], ['Stephen Brown', 'Executive Producer'], ['Dariusz Wolski', 'Director of Photography'], ['Philip Rosenberg', 'Production Designer'], ['Dennis Virkler', 'Editor'], ['James Newton Howard', 'Composer']]","$16,615,704 (24.6% of total gross)",4.07 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"2,845 opening theaters/2,845 max. theaters, 6.1 weeks average run per theater","$132,287,181","June 5th, 1998 (Wide) by Warner Bros.","R for violence, sexuality and language",120 minutes,vs. U.S. MarshalsCreate your own comparison chart…,"Film Noir, Crime Thriller, Money Troubles, Infidelity, Relationships Gone Wrong, Blackmail",Remake,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,,,Warner Bros.,,"$67,658,331",,,,
61,https://www.the-numbers.com/movie/Truman-Show-The,"['Laura Linney', 'Noah Emmerich', 'Natascha McElhone', 'Holland Taylor', 'Ed Harris', 'Jim Carrey']","[['Peter Weir', 'Director'], ['Andrew Niccol', 'Screenwriter'], ['Scott Rudin', 'Producer'], ['Andrew Niccol', 'Producer'], ['Edward S. Feldman', 'Producer'], ['Adam Schroeder', 'Producer'], ['Lynn Pleshette', 'Executive Producer'], ['Dennis Gassner', 'Production Designer'], ['William Anderson', 'Editor'], ['Lee Smith', 'Editor'], ['Burkhard Dallwitz', 'Composer'], ['Peter Biziou', 'Director of Photography']]","$31,542,121 (25.1% of total gross)",3.98 (domestic box office/biggest weekend),47.6% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 4.4 times production budget)","2,315 opening theaters/2,911 max. theaters, 7.8 weeks average run per theater","$245,611,701","June 5th, 1998 (Wide) by Paramount Pictures",PG for thematic elements and mild language,104 minutes,vs. True LiesCreate your own comparison chart…,"TV Industry, Reality TV, 1990s, False Identity, Life in a Small Town, Escape, Hidden Camera, Comedy Drama",Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,English,"January 26th, 1999 by Paramount Home Video",,Scott Rudin Productions,"October 24th, 1998 (Wide) (South Korea)
June 1st, 2023 (Limited) (New Zealand)
","$125,618,201","$138,500,000","$264,118,201",,
62,https://www.the-numbers.com/movie/Cant-Hardly-Wait,[],"[['Deborah Kaplan', 'Director'], ['Harry Elfont', 'Director'], ['Deborah Kaplan', 'Screenwriter'], ['Harry Elfont', 'Screenwriter']]","$8,025,910 (31.6% of total gross)",3.16 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 2.5 times production budget)","1,987 opening theaters/1,987 max. theaters, 4.3 weeks average run per theater","$49,582,511","June 12th, 1998 (Wide) by Sony Pictures","PG-13 for teen drinking and sexuality, and for language",101 minutes,vs. TagCreate your own comparison chart…,"Epilogue, Parties Gone Wild, Last Day of School, Romantic Comedy, Unrequited Love, Relationships Gone Wrong, Romance, Ensemble",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,,"June 17th, 2014 by Mill Creek Entertainment",,,,"$25,358,996",,,,
63,https://www.the-numbers.com/movie/Dirty-Work,"['Jack Warden', 'Artie Lange', 'Traylor Howard', 'Don Rickles', 'Christopher McDonald', 'Chevy Chase', 'Norm MacDonald']","[['Bob Saget', 'Director'], ['Frank Sebastiano', 'Screenwriter'], ['Norm MacDonald', 'Screenwriter'], ['Fred Wolf', 'Screenwriter'], ['Robert Simonds', 'Producer'], ['Brad Grey', 'Executive Producer'], ['Ray Reo', 'Executive Producer'], ['Arthur Albert', 'Cinematographer'], ['Gregory Keen', 'Production Designer'], ['George Folsey, Jr.', 'Supervising Film Editor'], ['Beth Pasternak', 'Costume Designer']]","$3,634,236 (36.3% of total gross)",2.76 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$13,000,000 (worldwide box office is 0.8 times production budget)","1,776 opening theaters/1,776 max. theaters, 3.0 weeks average run per theater","$19,591,494","June 12th, 1998 (Wide) by MGM",PG-13 for crude sexual humor and language,82 minutes,vs. Three AmigosCreate your own comparison chart…,"Black Comedy, Revenge, Fired, Bullies, Relationships Gone Wrong, Money Troubles, Gratuitous Cameos",Original Screenplay,Black Comedy,Live Action,Contemporary Fiction,,,,,,,"$10,020,081",,,,
64,https://www.the-numbers.com/movie/Six-Days-Seven-Nights,[],"[['Ivan Reitman', 'Director']]","$16,485,276 (22.2% of total gross)",4.51 (domestic box office/biggest weekend),45.1% (domestic box office/worldwide),"$80,000,000 (worldwide box office is 2.1 times production budget)","2,550 opening theaters/2,606 max. theaters, 7.0 weeks average run per theater","$145,349,956","June 12th, 1998 (Wide) by Walt Disney","PG-13 for language, sensuality and brief violence",,vs. Air Force OneCreate your own comparison chart…,Romance,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,United States,,,,,,"$74,339,294","$90,460,706","$164,800,000",,
65,https://www.the-numbers.com/movie/Mulan-(1998),[],"[['Jerry Goldsmith', 'Composer']]","$22,745,143 (18.9% of total gross)",5.30 (domestic box office/biggest weekend),39.7% (domestic box office/worldwide),"$90,000,000 (worldwide box office is 3.4 times production budget)","2,888 opening theaters/2,953 max. theaters, 8.1 weeks average run per theater","$235,839,599","June 19th, 1998 (Wide) by Walt Disney",G,87 minutes,vs. The Lion KingCreate your own comparison chart…,"Cross-Dressing, Family Movie, Dragon",Based on Folk Tale/Legend/Fairytale,Adventure,Hand Animation,Dramatization,United States,,"February 2nd, 1999 by Buena Vista Home Entertainment",Mulan,,"January 25th, 2023 (Limited) (South Korea)
","$120,620,254","$182,879,746","$303,500,000",,
66,https://www.the-numbers.com/movie/X-Files-Fight-the-Future-The,[],"[['Rob Bowman', 'Director']]","$30,138,758 (35.9% of total gross)",2.78 (domestic box office/biggest weekend),44.3% (domestic box office/worldwide),"$66,000,000 (worldwide box office is 2.9 times production budget)","2,629 opening theaters/2,650 max. theaters, 5.7 weeks average run per theater","$164,039,984","June 19th, 1998 (Wide) by 20th Century Fox",PG-13 for some intense violence and gore,120 minutes,vs. The Truman ShowCreate your own comparison chart…,,Based on TV,Action,Live Action,Science Fiction,United States,English,"May 4th, 1999 by Fox Home Entertainment, released as X-Files: Fight the Future, The",X-Files,,,"$83,898,313","$105,278,110","$189,176,423",,
67,https://www.the-numbers.com/movie/Doctor-Dolittle-(1998),"['Ossie Davis', 'Oliver Platt', 'Eddie Murphy']","[['Betty Thomas', 'Director'], ['John Davis', 'Producer'], ['Joseph M. Singer', 'Producer'], ['David T. Friendly', 'Producer'], ['Nat Mauldin', 'Screenwriter'], ['Larry Levin', 'Screenwriter'], ['Hugh Lofting', 'Based on the ""Doctor Dolittle"" Stories by'], ['Sue Baden-Powell', 'Executive Producer'], ['Jenno Topping', 'Executive Producer'], ['Russell Boyd', 'Director of Photography'], ['William A. Elliott', 'Production Designer'], ['Peter Teschner', 'Editor'], ['Jon Farhat', 'Visual Effects Supervisor'], ['Richard Gibbs', 'Composer'], ['Pilar McCurry', 'Music Supervisor']]","$29,014,324 (20.1% of total gross)",4.97 (domestic box office/biggest weekend),49.0% (domestic box office/worldwide),"$71,500,000 (worldwide box office is 4.1 times production budget)","2,777 opening theaters/2,874 max. theaters, 9.8 weeks average run per theater","$281,858,217","June 26th, 1998 (Wide) by 20th Century Fox",PG-13 for crude humor and language,85 minutes,vs. DolittleCreate your own comparison chart…,"Talking Animals, Set in California, Set in San Francisco, 1990s, Dysfunctional Family",Remake,Adventure,Live Action,Kids Fiction,United States,English,"March 22nd, 2011 by Fox Home Entertainment",Doctor Dolittle,Davis Entertainment,,"$144,156,605","$150,000,000","$294,156,605",,
68,https://www.the-numbers.com/movie/Out-of-Sight-(1998),"['Ving Rhames', 'Don Cheadle', 'Dennis Farina', 'Albert Brooks', 'George Clooney', 'Jennifer Lopez']","[['Steven Soderbergh', 'Director'], ['Scott Frank', 'Screenwriter'], ['Elmore Leonard', 'Story Creator'], ['Michael Shamberg', 'Producer'], ['Stacey Sher', 'Producer'], ['Barry Sonnenfeld', 'Executive Producer'], ['John Hardy', 'Executive Producer'], ['Elliot Davis', 'Camera'], ['Gary Frutkoff', 'Production Designer'], ['Anne V. Coates', 'Editor'], ['Betsy Heimann', 'Costume Designer'], ['Francine Maisler', 'Casting Director'], ['Anita Camarata', 'Music Supervisor'], ['David Holmes', 'Composer']]","$12,020,435 (32.0% of total gross)",3.12 (domestic box office/biggest weekend),48.4% (domestic box office/worldwide),"$48,000,000 (worldwide box office is 1.6 times production budget)","2,106 opening theaters/2,112 max. theaters, 4.6 weeks average run per theater","$73,443,227","June 26th, 1998 (Wide) by Universal",R for language and some strong violence,123 minutes,vs. FlightCreate your own comparison chart…,"Life on the Outside, Film Noir, Crime Comedy, Heist, Romance, Betrayal, No Honor Among Thieves",Based on Fiction Book/Short Story,Comedy,Live Action,Contemporary Fiction,United States,English,"June 1st, 1999 by Universal Home Entertainment",,Jersey Films,"June 10th, 2021 (Wide) (New Zealand)
","$37,562,568","$40,000,000","$77,562,568",,
69,https://www.the-numbers.com/movie/Smoke-Signals,"['Adam Beach', 'Evan Adams', 'Irene Bedard']","[['Chris Eyre', 'Director'], ['Sherman Alexie', 'Screenwriter'], ['Sherman Alexie', 'Story Creator']]","$43,574 (0.6% of total gross)",11.00 (domestic box office/biggest weekend),86.6% (domestic box office/worldwide),"$2,000,000 (worldwide box office is 3.9 times production budget)","5 opening theaters/353 max. theaters, 7.6 weeks average run per theater","$13,137,731","June 26th, 1998 (Wide) by Miramax",PG-13 for some intense images.,89 minutes,vs. ShortbusCreate your own comparison chart…,"Comedy Drama, Coming of Age, Native Americans, Orphan, Young Child Dealing with the Death of a Parent, Dysfunctional Family, Addiction, Child Abuse, Novel or Other Work Adapted by Author, Road Trip, Adopted Family",Based on Fiction Book/Short Story,Comedy,Live Action,Contemporary Fiction,,English,"January 19th, 1999 by Miramax Video",,,,"$6,719,300","$1,037,317","$7,756,617",,
70,https://www.the-numbers.com/movie/Armageddon,"['Billy Bob Thornton', 'Will Patton', 'Keith David', 'Steve Buscemi', 'Owen Wilson', 'William Fichtner', 'Jessica Steen', 'Jason Isaacs', 'Ken Hudson Campbell', 'Grayson McCouch', 'Clark Brolly', 'Marshall R. Teague', 'Chris Ellis', 'Eddie Griffin', 'Michael Clarke Duncan', 'John Mahon', 'Grace Zabriskie', 'Udo Kier', 'Seiko Matsuda', 'Lawrence Tierney', 'Gedde Watanabe', 'Bruce Willis', 'Liv Tyler', 'Ben Affleck']","[['Jerry Bruckheimer', 'Producer'], ['Gale Anne Hurd', 'Producer'], ['Michael Bay', 'Producer'], ['Jonathan Hensleigh', 'Executive Producer'], ['Jim Van Wyck', 'Executive Producer'], ['Chad Oman', 'Executive Producer'], ['Michael Bay', 'Director'], ['Jonathan Hensleigh', 'Screenwriter'], ['J.J. Abrams', 'Screenwriter'], ['Robert Roy Pool', 'Story Creator'], ['Jonathan Hensleigh', 'Story Creator']]","$36,089,972 (17.9% of total gross)",5.59 (domestic box office/biggest weekend),36.3% (domestic box office/worldwide),"$140,000,000 (worldwide box office is 4.0 times production budget)","3,127 opening theaters/3,184 max. theaters, 9.7 weeks average run per theater","$449,145,410","July 1st, 1998 (Wide) by Walt Disney","PG-13 for sci-fi disaster action, sensuality and brief language",150 minutes,vs. Deep ImpactCreate your own comparison chart…,"End of the World, Visual Effects",Original Screenplay,Adventure,Live Action,Science Fiction,United States,English,"November 13th, 1998 by Walt Disney Home Entertainment",,"Touchstone Pictures, Jerry Bruckheimer, Valhalla Motion Pictures",,"$201,578,182","$353,021,818","$554,600,000",,
71,https://www.the-numbers.com/movie/Lethal-Weapon-4,"['Jet Li', 'Mel Gibson', 'Danny Glover', 'Joe Pesci', 'Rene Russo', 'Chris Rock']","[['Richard Donner', 'Director'], ['Joel Silver', 'Producer'], ['Richard Donner', 'Producer'], ['Channing Gibson', 'Screenwriter'], ['Jonathan Lemkin', 'Story by'], ['Steve Perry', 'Executive Producer'], ['Jim Van Wyck', 'Executive Producer'], ['Andrzej Bartkowiak', 'Director of Photography'], ['J. Michael Riva', 'Production Designer'], ['Frank J. Urioste', 'Editor'], ['Dallas Puett', 'Editor'], ['J. Mills Goodloe', 'Co-Producer'], ['Dan Cracchiolo', 'Co-Producer'], ['Michael Kamen', 'Composer'], ['Eric Clapton', 'Composer'], ['David Sanborn', 'Composer']]","$34,048,124 (26.1% of total gross)",3.83 (domestic box office/biggest weekend),45.7% (domestic box office/worldwide),"$140,000,000 (worldwide box office is 2.0 times production budget)","3,117 opening theaters/3,117 max. theaters, 7.6 weeks average run per theater","$255,048,401","July 10th, 1998 (Wide) by Warner Bros.",R for violence and language,127 minutes,vs. Rush Hour 2Create your own comparison chart…,Buddy Cop,Original Screenplay,Action,Live Action,Contemporary Fiction,United States,English,"December 15th, 1998 by Warner Home Video",Lethal Weapon,"Warner Bros., Silver Pictures, Doshudo Productions",,"$130,444,603","$154,955,397","$285,400,000",,
72,https://www.the-numbers.com/movie/Love-Letter-(Japan)-(1995),[],"[['Shunji Iwai', 'Director']]",,,,,,,"July 10th, 1998 (Wide) by Fine Line, released as When I Close My Eyes",,117 minutes,Create your own comparison chart…,,,,,,Japan,,,,,"November 19th, 1999 (Wide) (South Korea)
May 22nd, 2021 (Wide) (China)
December 8th, 2022 (Limited) (South Korea)
April 6th, 2023 (Limited), released as Carta de Amor (Portugal)
",n/a,"$10,806,546","$10,806,546",,
73,https://www.the-numbers.com/movie/Madeline,[],[],"$6,414,668 (21.5% of total gross)",4.65 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"1,863 opening theaters/1,863 max. theaters, 6.4 weeks average run per theater","$58,379,164","July 10th, 1998 (Wide) by Sony Pictures",PG for momentary language,88 minutes,vs. PiCreate your own comparison chart…,Live Action Cartoon,Based on Fiction Book/Short Story,Adventure,Live Action,Kids Fiction,France,"English, French, Spanish","December 15th, 1998 by Sony Pictures Home Entertainment",,,,"$29,858,048",,,,
74,https://www.the-numbers.com/movie/Small-Soldiers,"['David Cross', 'Ann Magnuson', 'Wendy Schaal', 'Alexandra Wilson', 'Robert Picardo', 'Tommy Lee Jones', 'Frank Langella', 'Ernest Borgnine', 'Jim Brown', 'Bruce Dern', 'George Kennedy', 'Clint Walker', 'Christopher Guest', 'Michael McKean', 'Harry Shearer', 'Sarah Michelle Gellar', 'Christina Ricci', 'Kirsten Dunst', 'Gregory Smith', 'Jay Mohr', 'Phil Hartman', 'Kevin Dunn', 'Denis Leary']","[['Joe Dante', 'Director'], ['Mike Finnell', 'Producer'], ['Colin Wilson', 'Producer'], ['Walter F. Parkes', 'Executive Producer'], ['Paul Deason', 'Co-Producer']]","$14,047,592 (25.5% of total gross)",3.93 (domestic box office/biggest weekend),76.9% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 1.8 times production budget)","2,539 opening theaters/2,613 max. theaters, 5.5 weeks average run per theater","$107,818,512","July 10th, 1998 (Wide) by Dreamworks SKG",PG-13 for some menacing action/violence and brief drug references,110 minutes,vs. Back to the FutureCreate your own comparison chart…,Living Toys,Original Screenplay,Adventure,Animation/Live Action,Kids Fiction,United States,English,"December 3rd, 2003 by Dreamworks Video",,"DreamWorks Pictures, Universal Pictures, Mike Finnell",,"$55,143,823","$16,600,000","$71,743,823",,
