,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Franchise:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Total Est. Domestic Video Sales,Est. Domestic Blu-ray Sales
89,https://www.the-numbers.com/movie/Banlieue-13,[],"[['Pierre Morel', 'Director']]","$411,544 (34.3% of total gross)",2.92 (domestic box office/biggest weekend),10.3% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 0.8 times production budget)","151 opening theaters/151 max. theaters, 3.3 weeks average run per theater","$1,680,302","June 2nd, 2006 (Limited) by Magnolia Pictures, released as District 13","September 5th, 2006 by Magnolia Home Entertainment, released as District B13","R for strong violence, some drug content and language.",84 minutes,Banlieue 13,vs. EquilibriumCreate your own comparison chart…,"Gangs, Kidnap, Organized Crime, Corrupt Cops, Undercover, Parkour, Remade, Hood Film",Original Screenplay,Action,Live Action,Science Fiction,,,French,,"$1,200,216","$10,399,687","$11,599,903",,,
90,https://www.the-numbers.com/movie/Break-Up-The,"['Joey Lauren Adams', 'Cole Hauser', 'Jon Favreau', 'Jason Bateman', 'Judy Davis', 'Justin Long', 'Ivan Sergei', 'John Michael Higgins', 'Ann-Margret', 'Vince Vaughn', 'Jennifer Aniston']","[['Peyton Reed', 'Director'], ['Jay Lavender', 'Screenwriter'], ['Vince Vaughn', 'Story Creator'], ['Jeremy Garelick', 'Story Creator'], ['Jay Lavender', 'Story Creator'], ['Peter Billingsley', 'Executive Producer'], ['Stuart Besser', 'Executive Producer'], ['Vince Vaughn', 'Producer'], ['Scott Stuber', 'Producer'], ['Jeremy Garelick', 'Co-Producer'], ['Jay Lavender', 'Co-Producer']]","$39,172,785 (33.0% of total gross)",3.03 (domestic box office/biggest weekend),57.7% (domestic box office/worldwide),"$52,000,000 (worldwide box office is 4.0 times production budget)","3,070 opening theaters/3,146 max. theaters, 5.6 weeks average run per theater","$166,184,581","June 2nd, 2006 (Wide) by Universal","October 17th, 2006 by Universal Home Entertainment","PG-13 for sexual content, some nudity and language",106 minutes,,vs. The Diary of a Teenage GirlCreate your own comparison chart…,"Relationships Gone Wrong, Romance",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,Wild West Picture Show,United States,English,,"$118,703,275","$87,024,032","$205,727,307","$53,481,596","$53,481,596",
91,https://www.the-numbers.com/movie/Taepung,[],[],"$59,409 (42.7% of total gross)",2.34 (domestic box office/biggest weekend),0.5% (domestic box office/worldwide),,"24 opening theaters/24 max. theaters, 2.3 weeks average run per theater","$194,679","June 2nd, 2006 (Limited) by Paramount Vantage, released as Typhoon",,R for strong violence and brief language,,,vs. Bom yeoreum gaeul gyeoul geurigo bomCreate your own comparison chart…,Foreign Language,Original Screenplay,Action,Live Action,Contemporary Fiction,,Republic of Korea,,,"$139,059","$29,453,661","$29,592,720",,,
92,https://www.the-numbers.com/movie/Omen-The-(2006),[],"[['Marco Beltrami', 'Composer']]","$16,026,496 (29.3% of total gross)",3.41 (domestic box office/biggest weekend),45.8% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 4.8 times production budget)","2,723 opening theaters/2,723 max. theaters, 3.3 weeks average run per theater","$76,450,336","June 6th, 2006 (Wide) by 20th Century Fox","October 17th, 2006 by Fox Home Entertainment, released as Omen, The (2006)","R for disturbing violent content, graphic images and some language.",110 minutes,,vs. My Bloody ValentineCreate your own comparison chart…,"The Devil, Supernatural, Supernatural Horror",Remake,Horror,Live Action,Contemporary Fiction,,United States,English,,"$54,607,383","$64,688,201","$119,295,584","$10,685,158","$10,685,158",
93,https://www.the-numbers.com/movie/Prairie-Home-Companion-A,"['Marylouise Burke', 'L.Q. Jones', 'Tim Russell', 'Sue Scott', 'Woody Harrelson', 'Tommy Lee Jones', 'Garrison Keillor', 'Kevin Kline', 'Lindsay Lohan', 'Virginia Madsen', 'John C. Reilly', 'Maya Rudolph', 'Meryl Streep', 'Lily Tomlin']","[['Robert Altman', 'Director'], ['Garrison Keillor', 'Screenwriter'], ['Garrison Keillor', 'Story Creator'], ['Ken Lazebnik', 'Story Creator'], ['David Levy', 'Producer'], ['Tony Judge', 'Producer'], ['Joshua Astrachan', 'Producer'], ['Wren Arthur', 'Producer'], ['Robert Altman', 'Producer'], ['William Pohlad*', 'Executive Producer'], ['John Penotti', 'Executive Producer'], ['Fisher Stevens', 'Executive Producer'], ['George Sheanshang', 'Executive Producer'], ['Lowell Dubrinsky', 'Associate Producer'], ['Ed Lachman', 'Director of Photography'], ['Jacob Craycroft', 'Editor'], ['Dina Goldman', 'Production Designer'], ['Catherine Marie Thomas', 'Costume Designer'], ['Richard Dworsky', 'Additional Music-Music Arranged and Conducted by'], ['Pam Dixon Mickelson*', 'Casting Director']]","$4,566,293 (22.4% of total gross)",4.46 (domestic box office/biggest weekend),76.1% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 2.7 times production budget)","760 opening theaters/767 max. theaters, 7.4 weeks average run per theater","$28,479,984","June 9th, 2006 (Wide) by Picturehouse","October 10th, 2006 by New Line Home Video, released as Prairie Home Companion, A",PG-13 for risque humor,105 minutes,,vs. Elsa & FredCreate your own comparison chart…,"Comedy Drama, Singers, Radio Industry, Pregnant Women, Friendly Ghost, Fired, Autumn Years, Private Investigator, Ensemble, Fictionalized Version of Yourself",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Sandcastle 5 Productions, Prairie Home Productions",United States,English,,"$20,342,852","$6,373,339","$26,716,191","$8,703,612","$8,703,612",
94,https://www.the-numbers.com/movie/Trick-The-Movie-2-(Japan)-(2006),[],"[['Yukihiko Tsutsumi', 'Director']]",,,,,,,,,,111 minutes,,Create your own comparison chart…,,,,,,,Japan,,"June 10th, 2006 (Limited), released as Trick 2 (Japan)
",n/a,"$15,016,774","$15,016,774",,,
95,https://www.the-numbers.com/movie/Fast-and-the-Furious-Tokyo-Drift-The,[],"[['Justin Lin', 'Director'], ['Brian Tyler', 'Composer'], ['Bill Johnson', 'Production Manager']]","$23,973,840 (38.3% of total gross)",2.61 (domestic box office/biggest weekend),39.7% (domestic box office/worldwide),"$85,000,000 (worldwide box office is 1.9 times production budget)","3,027 opening theaters/3,030 max. theaters, 4.3 weeks average run per theater","$87,661,706","June 16th, 2006 (Wide) by Universal","September 26th, 2006 by Universal Home Entertainment","PG-13 for reckless and illegal behavior involving teens, violence, language and sexual content",104 minutes,Fast and the Furious,vs. Fast FiveCreate your own comparison chart…,"Street Racing, Action Thriller, Yakuza, Set in Tokyo, Slow Motion Scene",Based on Factual Book/Article,Action,Live Action,Contemporary Fiction,,"Germany, United States","English, Japanese","June 15th, 2006 (Wide) (New Zealand)
","$62,615,510","$95,178,695","$157,794,205","$41,764,910","$43,066,902","$1,301,992"
96,https://www.the-numbers.com/movie/Garfield-A-Tail-of-Two-Kitties,['Bill Murray'],"[['Tim Hill', 'Director'], ['Christophe Beck', 'Composer']]","$7,288,977 (25.6% of total gross)",3.90 (domestic box office/biggest weekend),19.2% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 2.5 times production budget)","2,946 opening theaters/2,981 max. theaters, 3.9 weeks average run per theater","$39,797,442","June 16th, 2006 (Wide) by 20th Century Fox, released as Garfield's A Tail of Two Kitties","October 10th, 2006 by Fox Home Entertainment",PG for some off-color elements.,86 minutes,Garfield,vs. Alvin and the ChipmunksCreate your own comparison chart…,"Mistaken Identity, Animal Lead, Talking Animals",Based on Comic/Graphic Novel,Adventure,Animation/Live Action,Kids Fiction,Davis Entertainment,"United Kingdom, United States",English,,"$28,426,747","$119,558,626","$147,985,373","$18,852,008","$18,852,008",
97,https://www.the-numbers.com/movie/Lake-House-The-(2006),"['Dylan Walsh', 'Shohreh Aghdashloo', 'Christopher Plummer', 'Keanu Reeves', 'Sandra Bullock']","[['Alejandro Agresti', 'Director'], ['David Auburn', 'Screenwriter'], ['Doug Davison', 'Producer'], ['Roy Lee', 'Producer'], ['Mary McLaglen', 'Executive Producer'], ['Erwin Stoff', 'Executive Producer'], ['Hal Gaba', 'Executive Producer'], ['Dana Goldberg', 'Executive Producer'], ['Alar Kivilo', 'Director of Photography'], ['Nathan Crowley', 'Production Designer'], ['Lynzee Klingman', 'Editor'], ['Alejandro Brodersohn', 'Editor'], ['Sonny Mallhi', 'Co-Producer'], ['Rachel Portman', 'Composer']]","$13,616,196 (26.0% of total gross)",3.84 (domestic box office/biggest weekend),45.6% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 2.9 times production budget)","2,645 opening theaters/2,645 max. theaters, 5.3 weeks average run per theater","$73,262,147","June 16th, 2006 (Wide) by Warner Bros.","September 26th, 2006 by Warner Home Video, released as Lake House, The",PG for some language and a disturbing image.,99 minutes,,vs. The ProposalCreate your own comparison chart…,"Time Travel, Surprise Twist, Romantic Drama, Supernatural",Remake,Drama,Live Action,Contemporary Fiction,"Warner Bros., Vertigo Entertainment",United States,English,,"$52,330,111","$62,500,000","$114,830,111","$39,970,519","$39,970,519",
98,https://www.the-numbers.com/movie/Nacho-Libre,"['Jack Black', 'Peter Stormare']","[['Jared Hess', 'Director'], ['Jared Hess', 'Screenwriter'], ['Jerusha Hess', 'Screenwriter'], ['Mike White', 'Screenwriter'], ['Mike White', 'Producer'], ['Jack Black', 'Producer'], ['Julia Pistor', 'Producer'], ['David Klawans', 'Producer'], ['Steve Nicolaides', 'Executive Producer'], ['Xavier Perez Grobet', 'Director of Photography'], ['Gideon Ponte', 'Production Designer'], ['Billy Weber', 'Editor'], ['Graciela Mazon', 'Costume Designer'], ['Danny Elfman', 'Composer']]","$28,309,599 (35.3% of total gross)",2.83 (domestic box office/biggest weekend),80.8% (domestic box office/worldwide),"$32,000,000 (worldwide box office is 3.1 times production budget)","3,070 opening theaters/3,083 max. theaters, 4.7 weeks average run per theater","$112,277,187","June 16th, 2006 (Wide) by Paramount Pictures","October 24th, 2006 by Paramount Home Video","PG for some rough action, and crude humor including dialogue.",90 minutes,,"vs. Yours, Mine and OursCreate your own comparison chart…","Miscellaneous Sports, Wrestling",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Nickelodeon Films, Black & White, Paramount Pictures",United States,English,,"$80,197,993","$19,098,469","$99,296,462","$47,096,352","$47,096,352",
99,https://www.the-numbers.com/movie/Click,"['Christopher Walken', 'Henry Winkler', 'David Hasselhoff', 'Julie Kavner', 'Jennifer Coolidge', 'Sean Astin', 'Adam Sandler', 'Kate Beckinsale']","[['Frank Coraci', 'Director'], ['Steve Koren', 'Screenwriter'], ['Mark O Keefe', 'Screenwriter'], ['Adam Sandler', 'Producer'], ['Jack Giarraputo', 'Producer'], ['Neal H. Moritz', 'Producer'], ['Steve Koren', 'Producer'], ['Mark O Keefe', 'Producer'], ['Barry Bernardi', 'Executive Producer'], ['Tania Landau', 'Co-Producer']]","$40,011,365 (29.1% of total gross)",3.43 (domestic box office/biggest weekend),57.8% (domestic box office/worldwide),"$82,500,000 (worldwide box office is 2.9 times production budget)","3,749 opening theaters/3,764 max. theaters, 5.4 weeks average run per theater","$192,297,880","June 23rd, 2006 (Wide) by Sony Pictures","October 10th, 2006 by Sony Pictures Home Entertainment","PG-13 for language, crude and sex-related humor, and some drug references.",106 minutes,,vs. The Longest YardCreate your own comparison chart…,Time Travel,Original Screenplay,Comedy,Live Action,Fantasy,"Happy Madison, Revolution Studios, Columbia Pictures, Original Film",United States,English,,"$137,355,633","$100,329,456","$237,685,089","$82,003,267","$82,003,267",
100,https://www.the-numbers.com/movie/Krrish,[],[],"$643,000 (44.9% of total gross)",2.23 (domestic box office/biggest weekend),4.4% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 3.2 times production budget)","59 opening theaters/59 max. theaters, 1.0 weeks average run per theater","$2,003,003","June 23rd, 2006 (Limited) by AdLab Films",,Not Rated,,Koi Mil Gaya,vs. Tank GirlCreate your own comparison chart…,,Original Screenplay,Action,Live Action,Science Fiction,,India,,,"$1,430,721","$31,000,000","$32,430,721",,,
101,https://www.the-numbers.com/movie/Waist-Deep,[],"[['Vondie Curtis-Hall', 'Director'], ['Vondie Curtis-Hall', 'Screenwriter'], ['Darin Scott', 'Screenwriter'], ['Terence Blanchard', 'Composer']]","$9,404,180 (44.1% of total gross)",2.27 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"1,004 opening theaters/1,006 max. theaters, 3.7 weeks average run per theater","$29,882,031","June 23rd, 2006 (Wide) by Focus/Rogue Pictures","October 10th, 2006 by Universal Home Entertainment",R for strong violence and pervasive language,97 minutes,,vs. Do the Right ThingCreate your own comparison chart…,"Life on the Outside, Kidnap, Rescue, Black Urban, Hood Film, Action Thriller, Carjacking, Going Legit, Bank Robbery, Fugitive / On the Run, Romance, Bonnie and Clyde romance, Gang Warfare, Death of a Partner, Faked Death",Original Screenplay,Drama,Live Action,Contemporary Fiction,,United States,,,"$21,344,312",,,"$25,355,261","$25,355,261",
102,https://www.the-numbers.com/movie/Wind-That-Shakes-the-Barley-The,[],"[['Ken Loach', 'Director'], ['George Fenton', 'Composer']]","$76,190 (4.2% of total gross)",12.57 (domestic box office/biggest weekend),7.1% (domestic box office/worldwide),"$8,300,000 (worldwide box office is 3.1 times production budget)","9 opening theaters/49 max. theaters, 11.4 weeks average run per theater","$2,437,964","March 16th, 2007 (Limited) by IFC First Take","September 4th, 2007 by IFC Video, released as Wind That Shakes the Barley, The",Not Rated,128 minutes,,vs. Michael CollinsCreate your own comparison chart…,,Original Screenplay,Drama,Live Action,Historical Fiction,"Pathe, Sixteen Films, Matador Pictures, Regent Capital, UK Film Council, Irish Film Board, Filmstiftung NRW, Elemental Films, Bim Distribuzione, EMC Produktion, Tornasol Films, Diaphana, Cineart, TV3 Ireland, Film Coopi","France, Ireland, United Kingdom",English,"June 23rd, 2006 (Wide), released as The Wind That Shakes The Barley (United Kingdom)
","$1,829,142","$23,841,032","$25,670,174",,,
103,https://www.the-numbers.com/movie/Superman-Returns,"['Kate Bosworth', 'James Marsden', 'Frank Langella', 'Eva Marie Saint', 'Parker Posey', 'Kal Penn', 'Sam Huntington', 'Kevin Spacey', 'Tristan Lake Leabu', 'James Karen', 'David Fabrizio', 'Noel Neill', 'Marlon Brando', 'Brandon Routh']","[['Bryan Singer', 'Director'], ['Chris Lee', 'Executive Producer'], ['Thomas Tull', 'Executive Producer'], ['Scott Mednick', 'Executive Producer'], ['Jon Peters', 'Producer'], ['Bryan Singer', 'Producer'], ['Gilbert Adler', 'Producer'], ['Michael Dougherty', 'Screenwriter'], ['Dan Harris', 'Screenwriter'], ['Bryan Singer', 'Story Creator'], ['Michael Dougherty', 'Story Creator'], ['Dan Harris', 'Story Creator'], ['Jerry Siegel', 'Character Creator'], ['Joe Shuster', 'Character Creator'], ['Newton Thomas Sigel', 'Cinematographer']]","$52,535,096 (26.3% of total gross)",3.81 (domestic box office/biggest weekend),51.2% (domestic box office/worldwide),"$232,000,000 (worldwide box office is 1.7 times production budget)","4,065 opening theaters/4,065 max. theaters, 5.5 weeks average run per theater","$280,167,993","June 28th, 2006 (Wide) by Warner Bros.June 28th, 2008 (IMAX) by Warner Bros.","November 28th, 2006 by Warner Home Video",PG-13 for some intense action violence,150 minutes,Superman,"Blockbusters, 2006vs. The Incredible HulkCreate your own comparison chart…","D.C. Comics, Visual Effects, Friendly Alien on Earth, 3-D, IMAX: DMR, 3-D - Post-production Conversion",Based on Comic/Graphic Novel,Adventure,Live Action,Super Hero,"Warner Bros., Legendary Pictures, Jon Peters, Bad Hat Harry Productions",United States,English,,"$200,120,000","$190,961,192","$391,081,192","$82,260,586","$82,260,586",
104,https://www.the-numbers.com/movie/Devil-Wears-Prada-The,"['Stanley Tucci', 'Simon Baker', 'Emily Blunt', 'Adrian Grenier', 'Meryl Streep', 'Anne Hathaway']","[['David Frankel', 'Director'], ['Theodore Shapiro', 'Composer'], ['Aline Brosh McKenna', 'Screenwriter'], ['Lauren Weisberger', 'Based on the novel by'], ['Wendy Fineman', 'Producer'], ['Karen Rosenfelt', 'Executive Producer'], ['Joe Caracciolo, Jr.', 'Executive Producer']]","$27,537,244 (22.1% of total gross)",4.53 (domestic box office/biggest weekend),38.3% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 9.3 times production budget)","2,847 opening theaters/2,882 max. theaters, 6.6 weeks average run per theater","$174,636,644","June 30th, 2006 (Wide) by 20th Century Fox","December 12th, 2006 by Fox Home Entertainment, released as Devil Wears Prada, The",PG-13 for some sensuality,109 minutes,,vs. The InternCreate your own comparison chart…,"Boss From Hell, Fashion, Job Interview",Based on Fiction Book/Short Story,Comedy,Live Action,Contemporary Fiction,"Fox 2000 Pictures, Wendy Fineman Productions",United States,English,"September 29th, 2006 (Wide) (Australia)
October 19th, 2006 (Wide) (New Zealand)
","$124,740,460","$201,332,695","$326,073,155","$98,441,260","$98,441,260",
