,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Franchise:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
142,https://www.the-numbers.com/movie/Guard-The,"['Liam Cunningham', 'David Wilmot', 'Rory Keenan', 'Mark Strong', 'Eileen Boyle', 'Dominique McElligott', 'Sarah Greene', 'Katarina Cas', 'Brendan Gleeson', 'Don Cheadle']","[['John Michael McDonagh', 'Screenwriter'], ['John Michael McDonagh', 'Director'], ['Chris Clark', 'Producer'], ['Flora Fernandez-Marengo', 'Producer'], ['Ed Guiney', 'Producer'], ['Andrew Lowe', 'Producer'], ['Larry Smith', 'Cinematographer'], ['John Paul Kelly', 'Production Designer'], ['Chris Gill', 'Editor'], ['Calexico', 'Composer'], ['Jina Jay', 'Casting Director']]","$76,834 (1.4% of total gross)",9.23 (domestic box office/biggest weekend),25.3% (domestic box office/worldwide),"$6,000,000 (worldwide box office is 3.5 times production budget)","4 opening theaters/203 max. theaters, 8.5 weeks average run per theater","$7,062,873","July 29th, 2011 (Limited) by Sony Pictures Classics","January 3rd, 2012 by Sony Pictures Home Entertainment","R for pervasive language, some violence, drug material and sexual content.(Rating bulletin 2168, 4/20/2011)",96 minutes,vs. Brooklyn's FinestCreate your own comparison chart…,"Corrupt Cops, Narcotics, Organized Crime, Bigotry, Buddy Cop, Prostitution, Crime Comedy, FBI, Police Detective, Drug Dealer, Smuggler",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Reprisal Films, Element Pictures, Prescience, Aegis Film Fund, UK Film Council, Crescendo Productions, Eos Pictures, Irish Film Board",Ireland,English,,"July 20th, 2012 (Wide) (Spain)
August 2nd, 2012 (Wide) (United Arab Emirates)
","$5,359,774","$15,837,680","$21,197,454",,,
143,https://www.the-numbers.com/movie/Smurfs-The,"['Neil Patrick Harris', 'Jayma Mays', 'Sofia Vergara', 'Tim Gunn', 'Hank Azaria']","[['Raja Gosnell', 'Director'], ['Jordan Kerner', 'Producer'], ['Ezra Swerdlow', 'Executive Producer'], ['Ben Haber', 'Executive Producer'], ['Paul Neesan', 'Executive Producer'], ['J. David Stem', 'Screenwriter'], ['David N. Weiss', 'Screenwriter'], ['Jay Scherick', 'Screenwriter'], ['David Ronn', 'Screenwriter'], ['Peyo', 'Character Creator']]","$35,611,637 (25.0% of total gross)",4.00 (domestic box office/biggest weekend),25.3% (domestic box office/worldwide),"$110,000,000 (worldwide box office is 5.1 times production budget)","3,395 opening theaters/3,427 max. theaters, 7.7 weeks average run per theater","$187,934,159","July 29th, 2011 (Wide) by Sony Pictures","December 2nd, 2011 by Sony Pictures Home Entertainment","PG for mild rude humor and action.(Rating bulletin 2178, 6/29/2011)",103 minutes,vs. Scooby-DooCreate your own comparison chart…,"3-D, Live Action Cartoon, Invented Language, Secret Magic, Voiceover/Narration, Gratuitous Cameos, 3-D - Post-production Conversion",Based on Comic/Graphic Novel,Adventure,Animation/Live Action,Kids Fiction,"Sony Pictures Animation, Kerner Entertainment Company",United States,English,The Smurfs,"August 5th, 2011 (Wide) (Turkey)
August 11th, 2011 (Wide) (Serbia and Montenegro)
August 19th, 2011 (Wide) (Lithuania)
","$142,614,158","$421,135,165","$563,749,323","$38,350,638","$15,285,552","$53,636,190"
144,https://www.the-numbers.com/movie/Starbuck,"['Julie Le Breton', 'Antoine Bertrand', 'Dominic Philie', 'Marc Bélanger', 'Igor Ovadis', 'David Michaël', 'Patrick Martin', 'David Giguère', 'Sarah-Jeanne Labrosse', 'Patrick Huard']","[['Ken Scott', 'Director'], ['Andre Rouleau', 'Producer'], ['Ken Scott', 'Screenwriter'], ['Martin Petit', 'Screenwriter'], ['Ken Scott', 'Executive Producer'], [""Valérie d'Auteuil"", 'Associate Producer'], ['Danny Rossner', 'Production Manager'], ['David Laflèche', 'Composer'], ['Daniel Poisson', 'Casting Director'], ['Pierre Pageau', 'Casting Director'], ['Sharon Scott', 'Costume Designer'], ['Danielle Labrie', 'Art Director'], ['Yvann Thibaudeau', 'Editor'], ['Pierre Gill', 'Director of Photography']]",,19.65 (domestic box office/biggest weekend),55.5% (domestic box office/worldwide),,,"$4,983,427","July 29th, 2011 (Limited) by Entertainment One (Canada)
March 22nd, 2013 (Limited) by Entertainment One","July 23rd, 2013 by eOne","R for sexual content language and some drug material.(Rating bulletin 2226, 6/6/2012)",109 minutes,Create your own comparison chart…,"Foreign Language, Unexpected Families, Delayed Adulthood, Secret Identity, Remade",Original Screenplay,Comedy,Live Action,Contemporary Fiction,Caramel Film,Canada,French,,"July 29th, 2011 (Limited) (Canada)
May 3rd, 2012 (Wide) (New Zealand)
May 25th, 2012 (Wide) (Spain)
June 20th, 2012 (Wide) (Belgium)
June 27th, 2012 (Wide) (France)
... Show all releases
","$3,790,059","$3,034,560","$6,824,619",,,
145,https://www.the-numbers.com/movie/7-gwanggu,[],[],,,,,,,,"June 26th, 2012 by Shout Factory, released as Sector 7",,101 minutes,vs. The Weathered UndergroundCreate your own comparison chart…,,Original Screenplay,Multiple Genres,Live Action,Contemporary Fiction,CJ Entertainment,Republic of Korea,Korean,,"August 4th, 2011 (Limited), released as Sector 7 (International name)
 (South Korea)
",n/a,"$21,729,647","$21,729,647",,,
146,https://www.the-numbers.com/movie/Change-Up-The,[],"[['David Dobkin', 'Director'], ['Jon Lucas', 'Screenwriter'], ['Scott Moore', 'Screenwriter'], ['David Dobkin', 'Producer'], ['Neal H. Moritz', 'Producer'], ['Joe Caracciolo, Jr.', 'Executive Producer'], ['Ori Marmur', 'Executive Producer'], ['Jeff Kleeman', 'Executive Producer'], ['Jonathan Komack Martin', 'Executive Producer'], ['Barry Robison', 'Production Designer'], ['Lee Haxall', 'Editor'], ['Greg Hayden', 'Editor'], ['John Debney', 'Composer'], ['Eric Edwards', 'Director of Photography']]","$13,531,115 (36.3% of total gross)",2.75 (domestic box office/biggest weekend),49.0% (domestic box office/worldwide),"$52,000,000 (worldwide box office is 1.5 times production budget)","2,913 opening theaters/2,913 max. theaters, 3.3 weeks average run per theater","$49,078,655","August 5th, 2011 (Wide) by Universal","November 8th, 2011 by Universal Home Entertainment, released as The Change-up","R for pervasive strong crude sexual content and language, some graphic nudity and drug use.(Rating bulletin 2180, 7/13/2011)",114 minutes,vs. Imagine ThatCreate your own comparison chart…,"Body Swap, Mid-Life Crisis, Relationships Gone Wrong, Delayed Adulthood, Performing Arts, Dysfunctional Family, Buddy Comedy, One Night Stand",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Relativity Media, Universal Pictures, Original Film, Big Kid Pictures",United States,English,,,"$37,243,418","$38,753,649","$75,997,067","$17,601,111","$2,453,701","$20,054,812"
147,https://www.the-numbers.com/movie/Red-Dog-(2020),[],"[['Casey Pinkston', 'Director'], ['Luke Dick', 'Director'], ['Luke Dick', 'Producer'], ['Casey Pinkston', 'Producer'], ['Casey Pinkston', 'Editor'], ['Luke Dick', 'Composer'], ['Carter Little', 'Music Supervisor'], ['Patrick Carney', 'Additional Music Producer'], ['Tom Davis', 'Sound Mixer']]",,,,,,,,"January 7th, 2020 by Gravitas Ventures",Not Rated,105 minutes,vs. Tron: LegacyCreate your own comparison chart…,Direct-to-Video,Based on Real Life Events,Documentary,Live Action,Factual,,"Costa Rica, United States",English,,"August 5th, 2011 (Wide) (Australia)
",n/a,"$16,110,694","$16,110,694",,,
148,https://www.the-numbers.com/movie/Rise-of-the-Planet-of-the-Apes,"['John Lithgow', 'Brian Cox', 'Tom Felton', 'David Oyelowo', 'Tyler Labine', 'Jamie Harris', 'David Hewlett', 'Andy Serkis', 'James Franco', 'Freida Pinto']","[['Rupert Wyatt', 'Director'], ['Rick Jaffa', 'Screenwriter'], ['Amanda Silver', 'Screenwriter'], ['Peter Chernin', 'Producer'], ['Dylan Clark', 'Producer'], ['Rick Jaffa', 'Producer'], ['Amanda Silver', 'Producer'], ['Thomas M. Hammel', 'Executive Producer'], ['Andrew Lesnie', 'Cinematographer'], ['Claude Pare', 'Production Designer'], ['Conrad Buff', 'Editor'], ['Mark Goldblatt', 'Editor'], ['Kurt Williams', 'Co-Producer'], ['Joe Letteri', 'Visual Effects Supervisor'], ['Dan Lemmon', 'Visual Effects Supervisor'], ['Patrick Doyle', 'Composer'], ['Renee April', 'Costume Designer'], ['Debra Zane', 'Casting Director']]","$54,806,191 (31.0% of total gross)",3.23 (domestic box office/biggest weekend),37.5% (domestic box office/worldwide),"$93,000,000 (worldwide box office is 5.1 times production budget)","3,648 opening theaters/3,691 max. theaters, 7.1 weeks average run per theater","$232,931,137","August 5th, 2011 (Wide) by 20th Century Fox","December 13th, 2011 by Fox Home Entertainment","PG-13 for intense and frightening sequences of action and violence.(Rating bulletin 2180, 7/13/2011)",120 minutes,vs. Dawn of the Planet of the ApesCreate your own comparison chart…,"Animal Lead, Animals Gone Bad, Medical and Hospitals, Prequel, Terminal Illness, Visual Effects, End of the World, Epidemic, Voiceover/Narration, Faulty Memory, Talking Animals, Epilogue, Motion Capture Performance",Remake,Adventure,Animation/Live Action,Science Fiction,"20th Century Fox, Dune Entertainment, Chernin Entertainment",United States,English,Planet of the Apes,,"$176,760,185","$294,226,015","$470,986,200","$42,251,405","$34,640,534","$76,891,939"
149,https://www.the-numbers.com/movie/Choi-jong-byeong-gi-hwal,"['Chae-Won Moon', 'Mu-Yeol Kim', 'Han-Wi Lee', 'Kyeong-Yeong Lee', 'Gi-Woong Park', 'Ryohei Otani', 'Hae-Il Park', 'Ryoo Seung-ryong']","[['Han-Min Kim', 'Director'], ['Won-Suk Jang', 'Producer'], ['Tae-Sung Kim', 'Cinematographer'], ['Jong-Chul Park', 'Cinematographer']]","$40,685 (100.0% of total gross)",1.00 (domestic box office/biggest weekend),0.1% (domestic box office/worldwide),,"16 opening theaters/16 max. theaters, 1.0 weeks average run per theater","$53,608","October 14th, 2011 (Limited) by CJ Entertainment, released as Arrow, the Ultimate Weapon","February 21st, 2012 by Well Go USA Video, released as War of the Arrows","R for bloody violence.(Rating bulletin 2206, 1/18/2012)",128 minutes,Create your own comparison chart…,"Young Child Dealing with the Death of a Parent, Kidnap, Revenge, War, Historical Drama, Sex Crimes, War Crimes, Rescue",Original Screenplay,Action,Live Action,Historical Fiction,"Dasepo Club, DCG Plus, SOVIK Venture Capital",Republic of Korea,Korean,,"August 10th, 2011 (Limited), released as Arrow, the Ultimate Weapon (International Name)
 (South Korea)
","$40,685","$52,720,006","$52,760,691",,,
150,https://www.the-numbers.com/movie/Help-The,"['Jessica Chastain', 'Allison Janney', 'Emma Stone', 'Viola Davis', 'Bryce Dallas Howard', 'Octavia Spencer']","[['Tate Taylor', 'Screenwriter'], ['Tate Taylor', 'Director'], ['Kathryn Stockett', 'Story Creator'], ['Brunson Green', 'Producer'], ['Chris Columbus', 'Producer'], ['Michael Barnathan', 'Producer'], ['Mary Radcliffe', 'Executive Producer'], ['Tate Taylor', 'Executive Producer'], ['L. Dean Jones, Jr.', 'Executive Producer'], ['Nate Burkus', 'Executive Producer'], ['Jennifer Blum', 'Executive Producer'], ['John Norris', 'Executive Producer'], ['Jeff Skoll', 'Executive Producer'], ['Mohammed Mubarak Mazrouei', 'Executive Producer'], ['Stephen Goldblatt', 'Director of Photography'], ['Mark Ricker', 'Production Designer'], ['Hughes Winborne', 'Editor'], ['Sharen Davis', 'Costume Designer'], ['Thomas Newman', 'Composer'], ['Sonya Lunsford', 'Co-Producer'], ['Kerry Barden', 'Casting Director'], ['Paul Schnee', 'Casting']]","$26,044,590 (15.3% of total gross)",6.52 (domestic box office/biggest weekend),79.6% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 8.5 times production budget)","2,534 opening theaters/3,014 max. theaters, 9.6 weeks average run per theater","$223,633,689","August 10th, 2011 (Wide) by Walt Disney","December 6th, 2011 by Walt Disney Home Entertainment","PG-13 for thematic material.(Rating bulletin 2161, 3/2/2011)",137 minutes,"Best Picture Oscar Nominees, 2012vs. Paper TownsCreate your own comparison chart…","Bigotry, African Americans, Writing and Writers, Boss From Hell, You Can't Go Home Again, Upstairs / Downstairs, Non-Chronological, Voiceover/Narration, 2012 Oscars Best Picture Nominee, Historical Drama",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,"DreamWorks Pictures, Participant Media, Reliance BIG Entertainment, Image Nation Abu Dhabi, 1492 Pictures, Harbinger Pictures","United Arab Emirates, United States",English,,"October 28th, 2011 (Wide) (Spain)
January 6th, 2012 (Wide) (Uruguay)
February 3rd, 2012 (Wide) (Brazil)
February 3rd, 2012 (Wide) (Bulgaria)
","$169,705,587","$43,414,417","$213,120,004","$92,497,781","$30,060,977","$122,558,758"
151,https://www.the-numbers.com/movie/Shi-Lian-33-tian,[],[],,,,,,,,,,110 minutes,Create your own comparison chart…,,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,perfect world (Beijing) Pictures Co,China,Mandarin,,"August 11th, 2011 (Limited), released as Love is not Blind (International name)
 (China)
",n/a,"$54,640,000","$54,640,000",,,
152,https://www.the-numbers.com/movie/30-Minutes-or-Less,"['Michael Peña', 'Fred Ward', 'Jesse Eisenberg', 'Danny McBride', 'Aziz Ansari', 'Nick Swardson']","[['Ruben Fleischer', 'Director'], ['Stuart Cornfeld', 'Producer'], ['Ben Stiller', 'Producer'], ['Jeremy Kramer', 'Producer'], ['Monica Levinson', 'Executive Producer'], ['Brian Levy', 'Executive Producer'], ['Michael Diliberti', 'Screenwriter'], ['Michael Diliberti', 'Story Creator'], ['Matthew Sullivan', 'Story Creator'], ['Jess Hall', 'Cinematographer'], ['Alan Baumgarten', 'Editor'], ['Maher Ahmad', 'Production Designer'], ['Ludwig Göransson', 'Composer']]","$13,330,118 (36.0% of total gross)",2.78 (domestic box office/biggest weekend),90.1% (domestic box office/worldwide),"$28,000,000 (worldwide box office is 1.5 times production budget)","2,888 opening theaters/2,888 max. theaters, 3.5 weeks average run per theater","$48,828,931","August 12th, 2011 (Wide) by Sony Pictures","November 29th, 2011 by Sony Pictures Home Entertainment","R for crude and sexual content, pervasive language, nudity and some violence.(Rating bulletin 2182, 7/27/2011)",83 minutes,vs. The 40 Year-old VirginCreate your own comparison chart…,"Hitmen, Dysfunctional Family, Heist, Epilogue, Inspired by a True Story, Black Comedy",Original Screenplay,Black Comedy,Live Action,Contemporary Fiction,"Columbia Pictures, Media Rights Capital, Red Hour Productions",United States,English,,,"$37,053,924","$4,093,011","$41,146,935","$11,912,730","$2,389,121","$14,301,851"
153,https://www.the-numbers.com/movie/3D-Sex-and-Zen-Extreme-Ecstasy,[],[],$903 (0.6% of total gross),3.63 (domestic box office/biggest weekend),2.7% (domestic box office/worldwide),,"1 opening theaters/10 max. theaters, 4.0 weeks average run per theater","$200,776","August 12th, 2011 (Limited) by China Lion Film Distribution, released as Sex and Zen: Extreme Ecstasy",,Not Rated,,vs. On the Basis of SexCreate your own comparison chart…,3-D,Original Screenplay,Comedy,Live Action,Contemporary Fiction,,Hong Kong,"Cantonese, Mandarin",,,"$152,365","$5,458,536","$5,610,901",,,
154,https://www.the-numbers.com/movie/Aarakshan,"['Amitabh Bachchan', 'Saif Ali Khan', 'Manoj Baipayee', 'Prateik Babbar']","[['Prakash Jha', 'Director'], ['Prakash Jha', 'Producer'], ['Firoz A. Nadiadwala', 'Producer'], ['Anjum Rajabali', 'Screenwriter'], ['Prakash Jha', 'Screenwriter'], ['Shankar-Ehsaan-Loy', 'Composer'], ['Sachin Krishn', 'Cinematographer'], ['Santosh Mandal', 'Editor']]","$344,661 (52.9% of total gross)",1.89 (domestic box office/biggest weekend),4.8% (domestic box office/worldwide),,"91 opening theaters/91 max. theaters, 2.5 weeks average run per theater","$857,997","August 12th, 2011 (Limited) by Reliance Big Pictures",,Not Rated,135 minutes,Create your own comparison chart…,"Bollywood, Inspirational Teacher, College, Bigotry, Class Warfare, Political, Inspired by a True Story",Original Screenplay,Drama,Live Action,Contemporary Fiction,Prakash Jha Productions,India,Hindi,,,"$651,096","$12,992,412","$13,643,508",,,
155,https://www.the-numbers.com/movie/Final-Destination-5,"[""Nicolas D'Agosto"", 'Emma Bell', 'Miles Fisher', 'Ellen Wroe', 'Jacqueline MacInnes Wood', 'P.J. Byrne', 'Arlen Escarpeta', 'David Koechner', 'Courtney B. Vance', 'Tony Todd']","[['Steven Quale', 'Director'], ['Eric Heisserer', 'Screenwriter'], ['Craig Perry', 'Producer'], ['Warren Zide', 'Producer'], ['Richard Brener', 'Executive Producer'], ['Walter Hamada', 'Executive Producer'], ['Dave Neustadter', 'Executive Producer'], ['Erik Holmberg', 'Executive Producer'], ['Sheila Hanahan Taylor', 'Executive Producer'], ['Jeffrey Reddick', 'Character Creator'], ['Brian Pearson', 'Director of Photography'], ['David Sandefur', 'Production Designer'], ['Eric Sears', 'Editor'], ['John Rickard', 'Co-Producer'], ['Brian Tyler', 'Composer']]","$18,031,396 (42.3% of total gross)",2.36 (domestic box office/biggest weekend),27.5% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 3.9 times production budget)","3,155 opening theaters/3,155 max. theaters, 3.5 weeks average run per theater","$56,121,171","August 12th, 2011 (Wide) by Warner Bros.August 12th, 2011 (IMAX) by Warner Bros.","December 27th, 2011 by Warner Home Video","R for strong violent/gruesome accidents, and some language.(Rating bulletin 2179, 7/6/2011)",95 minutes,vs. The Conjuring 2: The Enfield PoltergeistCreate your own comparison chart…,"3-D, Slasher Horror, Fate or Destiny, Prequel, Surprise Twist, IMAX: DMR, 3-D - Shot in 3-D",Original Screenplay,Horror,Live Action,Contemporary Fiction,"New Line Cinema, Practical Pictures, Zide Pictures",United States,English,Final Destination,"September 23rd, 2011 (Wide) (Nigeria)
","$42,587,643","$112,423,522","$155,011,165","$7,112,086","$3,360,112","$10,472,198"
156,https://www.the-numbers.com/movie/Glee-Live-3D,"['Dianna Agron', 'Chris Colfer', 'Darren Criss', 'Kevin McHale', 'Lea Michele', 'Cory Monteith', 'Heather Morris', 'Naya Rivera', 'Mark Salling', 'Jenna Ushkowtiz', 'Harry Shum Jr.', 'Chord Overstreet', 'Ashley Fink', 'Amber Riley']","[['Kevin Tancharoen', 'Director'], ['Ryan Murphy', 'Producer'], ['Dante Di Lorento', 'Producer'], ['David Nicksay', 'Executive Producer'], ['Ian Brennan', 'Executive Producer'], ['Brad Falchuk', 'Executive Producer'], ['Glen MacPherson', 'Cinematographer'], ['Myron Kerstein', 'Editor'], ['Jane Moran', 'Editor'], ['Tatiana S. Riegel', 'Editor'], ['Zach Woodlee', 'Choreography'], ['Zach Woodlee', 'Co-Producer'], ['PJ Bloom', 'Music Supervisor'], ['Ryan Murphy', 'Executive Music Producer'], ['Adam Anders', 'Executive Music Producer']]","$5,961,231 (50.3% of total gross)",1.99 (domestic box office/biggest weekend),67.9% (domestic box office/worldwide),"$9,000,000 (worldwide box office is 1.9 times production budget)","2,040 opening theaters/2,040 max. theaters, 2.1 weeks average run per theater","$15,632,040","August 10th, 2011 (Special Engagement) by 20th Century FoxAugust 12th, 2011 (Wide) by 20th Century Fox","December 20th, 2011 by Fox Home Entertainment, released as Glee: The Concert Movie","PG for thematic elements, brief language and some sensuality.(Rating bulletin 2183, 8/3/2011)",100 minutes,vs. Kevin Hart: Let Me ExplainCreate your own comparison chart…,"3-D, Performing Arts, Musicians, Pop Music, Rock 'n' Roll, Breaking the Fourth Wall, Epilogue, Cheerleaders, Autism, LGBTQ+, 3-D - Shot in 3-D",Based on TV,Concert/Performance,Live Action,Factual,"20th Century Fox, 20th Century Fox Television",United States,English,,,"$11,862,398","$5,600,000","$17,462,398",,,
