,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Languages:,Production/Financing Companies:,Production Countries:,Franchise:,International Releases:,Domestic Box Office,Est. Domestic DVD Sales,Total Est. Domestic Video Sales,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales
141,https://www.the-numbers.com/movie/Mr-Beans-Holiday,[],"[['Steve Bendelack', 'Director'], ['Hamish McColl', 'Screenwriter'], ['Robin Driscoll', 'Screenwriter']]","$9,889,780 (29.7% of total gross)",3.37 (domestic box office/biggest weekend),14.2% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 9.4 times production budget)","1,714 opening theaters/1,778 max. theaters, 6.1 weeks average run per theater","$44,386,752","August 24th, 2007 (Wide) by Universal","November 27th, 2007 by Universal Home Entertainment, released as Mr. Bean's Holiday","G (edited version, originally rated PG)",90 minutes,vs. Mouse HuntCreate your own comparison chart…,"Road Trip, Family Vacations",Based on TV,Adventure,Live Action,Contemporary Fiction,English,"Universal Pictures, StudioCanal, Working Title Films, Tiger Aspect Pictures, Motion Picture Alpha Produktionsgesellschaft",United Kingdom,Bean,,"$33,302,167","$29,480,979","$29,480,979","$201,679,175","$234,981,342",
142,https://www.the-numbers.com/movie/Nanny-Diaries-The,"['Laura Linney', 'Alicia Keys', 'Chris Evans', 'Donna Murphy', 'Paul Giamatti', 'Scarlett Johansson']","[['Shari Springer Berman', 'Director'], ['Robert Pulcini', 'Director'], ['Shari Springer Berman', 'Screenwriter'], ['Robert Pulcini', 'Screenwriter'], ['Richard N. Gladstein', 'Producer'], ['Dany Wolf', 'Producer'], ['Emma McLaughlin', 'Based on the Novel by'], ['Nicola Kraus', 'Based on the Novel by'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Kelly Carmichael', 'Executive Producer'], ['Terry Stacey', 'Director of Photography'], ['Mark Ricker', 'Production Designer'], ['Robert Pulcini', 'Editor'], ['Gary Binkow', 'Co-Producer'], ['Randall Poster', 'Music Supervisor'], ['Mark Suozzo', 'Composer'], ['Michael Wilkinson', 'Costume Designer'], ['Ann Goulder', 'Casting Director']]","$7,480,927 (28.9% of total gross)",3.47 (domestic box office/biggest weekend),56.4% (domestic box office/worldwide),,"2,629 opening theaters/2,636 max. theaters, 4.5 weeks average run per theater","$34,556,329","August 24th, 2007 (Wide) by MGM","December 4th, 2007 by Weinstein Co./Genius, released as Nanny Diaries, The",PG-13 for language,104 minutes,vs. The Other Boleyn GirlCreate your own comparison chart…,"Culture Clash, Cross-Class Romance, Boss From Hell, Romance, Comedy Drama, Nanny, Dysfunctional Family, Infidelity, Unnamed Character, Relationships Gone Wrong",Based on Fiction Book/Short Story,Comedy,Live Action,Contemporary Fiction,English,Weinstein Company,United States,,,"$25,926,673","$38,523,447","$38,523,447","$20,064,522","$45,991,195",
143,https://www.the-numbers.com/movie/Resurrecting-the-Champ,"['Kathryn Morris', 'Alan Alda', 'Rachel Nichols', 'David Paymer', 'Teri Hatcher', 'Samuel L. Jackson', 'Josh Hartnett']","[['Rod Lurie', 'Director'], ['Michael Bortman', 'Screenwriter'], ['Allison Burnett', 'Screenwriter'], ['Michael Bortman', 'Story Creator'], ['Allison Burnett', 'Story Creator'], ['J.R. Moehringer', 'Story Creator'], ['Mike Medavoy', 'Producer'], ['Bob Yari', 'Producer'], ['Marc Frydman', 'Producer'], ['Rod Lurie', 'Producer'], ['Arnold W. Messer', 'Executive Producer'], ['Bradley J. Fischer', 'Executive Producer'], ['Louis Phillips', 'Executive Producer'], ['Frederick Zollo', 'Executive Producer'], ['Tom Cox', 'Co-Producer'], ['Jordy Randall', 'Co-Producer'], ['Murray Ord', 'Co-Producer'], ['James Spies', 'Line Producer'], ['Adam Kane', 'Director of Photography'], ['Ken Rempel', 'Production Designer'], ['Sarah Boyd', 'Editor'], ['Wendy Partridge', 'Costume Designer'], ['Larry Groupe', 'Composer'], ['Kathleen Black', 'Casting Director']]","$1,659,756 (52.3% of total gross)",1.91 (domestic box office/biggest weekend),97.3% (domestic box office/worldwide),"$13,000,000 (worldwide box office is 0.3 times production budget)","1,605 opening theaters/1,605 max. theaters, 1.9 weeks average run per theater","$4,228,305","August 24th, 2007 (Wide) by Yari Film Group Releasing","April 8th, 2008 by Fox Home Entertainment",PG-13 for some violence and brief language,111 minutes,vs. crazy/beautifulCreate your own comparison chart…,"Boxing, News",Original Screenplay,Drama,Live Action,Contemporary Fiction,English,"Phoenix Pictures, Battleplan",United States,,,"$3,172,382","$2,815,153","$2,815,153","$88,173","$3,260,555",
144,https://www.the-numbers.com/movie/War,[],"[['Philip G. Atwell', 'Director'], ['Lee Anthony Smith', 'Screenwriter'], ['Gregory J. Bradley', 'Screenwriter'], ['Steven Chasman', 'Producer'], ['Christopher Petzel', 'Producer'], ['Jim Thompson', 'Producer'], ['Mike Elliott', 'Executive Producer'], ['Michael Paseornek', 'Executive Producer'], ['Peter Block', 'Executive Producer'], ['John Sacchi', 'Executive Producer'], ['Joseph P. Genier', 'Co-Producer'], ['Stephanie Denton', 'Co-Producer']]","$9,820,089 (43.7% of total gross)",2.29 (domestic box office/biggest weekend),55.3% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 1.6 times production budget)","2,277 opening theaters/2,277 max. theaters, 3.3 weeks average run per theater","$29,970,980","August 24th, 2007 (Wide) by Lionsgate","January 1st, 2008 by Lionsgate Home Entertainment","R for sequences of strong bloody violence, sexuality/nudity and language",103 minutes,vs. Machete KillsCreate your own comparison chart…,"Corrupt Cops, Hitmen, Organized Crime, Martial Arts, Action Thriller, Triads, Yakuza, FBI",Original Screenplay,Action,Live Action,Contemporary Fiction,English,"Lionsgate, Mosaic Media, Fierce Entertainmnet",United States,,,"$22,486,409","$28,039,362","$28,039,362","$18,200,000","$40,686,409",
145,https://www.the-numbers.com/movie/Balls-of-Fury,[],"[['Robert Ben Garant', 'Director']]","$11,352,123 (34.5% of total gross)",2.90 (domestic box office/biggest weekend),78.7% (domestic box office/worldwide),,"3,052 opening theaters/3,081 max. theaters, 4.0 weeks average run per theater","$43,833,315","August 29th, 2007 (Wide) by Focus Features","December 18th, 2007 by Universal Home Entertainment","PG-13 for crude and sex-related humor, and for language.",90 minutes,vs. SidewaysCreate your own comparison chart…,"Miscellaneous Sports, Gratuitous Cameos, Ping Pong, Death Sports, Child Prodigy, Sports Comedy",Original Screenplay,Comedy,Live Action,Contemporary Fiction,English,Spyglass Entertainment,United States,,,"$32,886,940","$19,887,278","$19,887,278","$8,893,086","$41,780,026",
146,https://www.the-numbers.com/movie/Death-Sentence,[],"[['James Wan', 'Director'], ['Ian Mackenzie Jeffers', 'Screenwriter'], ['Charlie Clouser', 'Composer']]","$4,231,321 (44.4% of total gross)",2.25 (domestic box office/biggest weekend),56.4% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 0.8 times production budget)","1,822 opening theaters/1,823 max. theaters, 2.6 weeks average run per theater","$12,707,722","August 31st, 2007 (Wide) by 20th Century Fox","January 8th, 2008 by Fox Home Entertainment",R for strong bloody brutal violence and pervasive language.,105 minutes,vs. Formula 51Create your own comparison chart…,"Revenge, Gangs, Action Thriller, Death of a Son or Daughter, Death of a Sibling, Death of a Spouse or Fiancée / Fiancé",Based on Fiction Book/Short Story,Action,Live Action,Contemporary Fiction,English,,United States,,,"$9,534,258","$9,231,730","$9,231,730","$7,373,573","$16,907,831",
147,https://www.the-numbers.com/movie/Halloween-(2007),[],"[['Rob Zombie', 'Director'], ['Rob Zombie', 'Screenwriter'], ['Tyler Bates', 'Composer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer']]","$26,362,367 (45.2% of total gross)",2.21 (domestic box office/biggest weekend),75.2% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 5.2 times production budget)","3,472 opening theaters/3,475 max. theaters, 4.5 weeks average run per theater","$77,663,967","August 31st, 2007 (Wide) by MGM","December 18th, 2007 by Weinstein Co./Genius, released as Halloween (2007)","R for strong brutal bloody violence and terror throughout, sexual content, graphic nudity and language",109 minutes,vs. HalloweenCreate your own comparison chart…,"Slasher Horror, Reboot",Original Screenplay,Horror,Live Action,Fantasy,English,,United States,Halloween,,"$58,269,151","$40,787,391","$41,816,870","$19,245,250","$77,514,401","$1,029,479"
148,https://www.the-numbers.com/movie/Ladron-que-roba-a-ladron,[],"[['Joe Menendez', 'Director']]","$1,626,090 (40.5% of total gross)",2.47 (domestic box office/biggest weekend),76.1% (domestic box office/worldwide),,"340 opening theaters/340 max. theaters, 3.6 weeks average run per theater","$5,346,394","August 31st, 2007 (Wide) by Lionsgate",,PG-13 for language and some sexual content,99 minutes,vs. LadronesCreate your own comparison chart…,Foreign Language,Original Screenplay,Action,Live Action,Contemporary Fiction,Spanish,,United States,Ladron que roba a ladron,,"$4,011,254",,,"$1,262,012","$5,273,266",
149,https://www.the-numbers.com/movie/310-to-Yuma,"['Christian Bale', 'Peter Fonda', 'Gretchen Mol', 'Ben Foster', 'Dallas Roberts', 'Alan Tudyk', 'Vinessa Shaw', 'Logan Lerman', 'Russell Crowe']","[['James Mangold', 'Director'], ['Cathy Konrad', 'Producer'], ['Elmore Leonard', 'Story Creator'], ['Halsted Welles', 'Screenwriter'], ['Michael Brandt', 'Screenwriter'], ['Derek Haas', 'Screenwriter'], ['Lynwood Spinks', 'Executive Producer'], ['Stuart Besser', 'Executive Producer'], ['Ryan Kavanaugh', 'Executive Producer'], ['Phedon Papamichael', 'Director of Photography'], ['Andrew Menzies', 'Production Designer'], ['Michael McCusker', 'Editor'], ['Marco Beltrami', 'Composer'], ['Arianne Phillips', 'Costume Designer'], ['Lisa Beach', 'Casting Director']]","$14,035,033 (26.2% of total gross)",3.82 (domestic box office/biggest weekend),75.3% (domestic box office/worldwide),"$48,000,000 (worldwide box office is 1.5 times production budget)","2,652 opening theaters/3,006 max. theaters, 5.6 weeks average run per theater","$81,423,286","September 2nd, 2007 (Sneak Peek) by LionsgateSeptember 7th, 2007 (Wide) by Lionsgate","January 8th, 2008 by Lionsgate Home Entertainment",R for violence and some language,122 minutes,vs. True GritCreate your own comparison chart…,"Gangs, 1880s, Set in Arizona, Revisionist Western",Remake,Western,Live Action,Historical Fiction,English,"Relativity Media, Tree Line Film",United States,,,"$53,606,916","$53,927,641","$56,272,815","$17,564,909","$71,171,825","$2,345,174"
150,https://www.the-numbers.com/movie/Dhamaal,[],[],"$166,339 (100.0% of total gross)",1.00 (domestic box office/biggest weekend),3.1% (domestic box office/worldwide),,"39 opening theaters/39 max. theaters, 1.0 weeks average run per theater","$221,703","September 7th, 2007 (Limited) by Shemaroo Entertainment",,Not Rated,137 minutes,vs. Avengers: EndgameCreate your own comparison chart…,,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Hindi,,India,Dhamaal,,"$166,339",,,"$5,117,863","$5,284,202",
151,https://www.the-numbers.com/movie/Hatchet,[],[],"$9,152 (5.2% of total gross)",19.15 (domestic box office/biggest weekend),72.9% (domestic box office/worldwide),"$1,500,000 (worldwide box office is 0.2 times production budget)","82 opening theaters/82 max. theaters, 1.0 weeks average run per theater","$266,224","September 7th, 2007 (Limited) by Anchor Bay Entertainment","December 18th, 2007 by Anchor Bay Home Entertainment","R for strong bloody horror violence, sexual content, nudity and language.",,vs. Eden LakeCreate your own comparison chart…,"Serial Killer, Slasher Horror, Hicksploitation",Original Screenplay,Horror,Live Action,Contemporary Fiction,,,,Hatchet,,"$175,281","$9,004,852","$9,004,852","$65,115","$240,396",
152,https://www.the-numbers.com/movie/Hunting-Party-The,"['Jesse Eisenberg', 'Diane Kruger', 'Richard Gere', 'Terrence Howard']","[['Richard Shepard', 'Director'], ['Mark Johnson', 'Producer'], ['Scott Kroopf', 'Producer'], ['Bill Block', 'Producer'], ['Richard Shepard', 'Screenwriter'], ['Rolfe Kent', 'Composer']]","$39,609 (4.5% of total gross)",2.40 (domestic box office/biggest weekend),11.3% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 0.2 times production budget)","4 opening theaters/329 max. theaters, 2.2 weeks average run per theater","$1,168,469","September 7th, 2007 (Exclusive) by Weinstein Co.September 21st, 2007 (Expands Wide) by Weinstein Co.","January 22nd, 2008 by Weinstein Co./Genius, released as Hunting Party, The",R for strong language and some violent content,101 minutes,vs. The RevenantCreate your own comparison chart…,News,Based on Factual Book/Article,Action,Live Action,Dramatization,English,,"Bosnia and Herzegovina, Croatia, United States",,,"$876,671","$3,517,293","$3,517,293","$6,852,881","$7,729,552",
153,https://www.the-numbers.com/movie/Shoot-Em-Up,[],"[['Michael Davis', 'Director'], ['Michael Davis', 'Screenwriter']]","$5,716,554 (44.7% of total gross)",2.24 (domestic box office/biggest weekend),47.8% (domestic box office/worldwide),"$39,000,000 (worldwide box office is 0.7 times production budget)","2,108 opening theaters/2,108 max. theaters, 2.8 weeks average run per theater","$17,056,228","September 7th, 2007 (Wide) by New Line","January 1st, 2008 by New Line Home Video","R for pervasive strong bloody violence, sexuality and some language.",87 minutes,vs. Hardcore HenryCreate your own comparison chart…,"Hitmen, Unnamed Character, Action Comedy, Political, Cancer, Corporate Malfeasance",Original Screenplay,Action,Live Action,Contemporary Fiction,English,,United States,,,"$12,796,824","$15,860,916","$15,860,916","$14,000,000","$26,796,824",
154,https://www.the-numbers.com/movie/Across-the-Universe,"['Joe Anderson', 'Evan Rachel Wood', 'Jim Sturgess']","[['Julie Taymor', 'Director'], ['Suzanne Todd', 'Producer'], ['Jennifer Todd', 'Producer'], ['Matthew Gross', 'Producer'], ['Dick Clement', 'Screenwriter'], ['Ian La Frenais', 'Screenwriter'], ['Julie Taymor', 'Story by'], ['Dick Clement', 'Story by'], ['Ian La Frenais', 'Story by'], ['Derek Dauchy', 'Executive Producer'], ['Rudd Simmons', 'Executive Producer'], ['Charles Newirth', 'Executive Producer'], ['Bruno Delbonnel', 'Director of Photography'], ['Mark Friedberg', 'Production Designer'], ['Francoise Bonnot', 'Editor'], ['Daniel Ezralow', 'Choreography'], ['Elliot Goldenthal', 'Composer'], ['Albert Wolsky', 'Costume Designer'], ['Richard Baratta', 'Co-Producer'], ['Ben Haber', 'Co-Producer'], ['Bernard Telsey', 'Casting Director']]","$667,784 (2.7% of total gross)",6.36 (domestic box office/biggest weekend),82.9% (domestic box office/worldwide),"$45,000,000 (worldwide box office is 0.7 times production budget)","23 opening theaters/964 max. theaters, 6.3 weeks average run per theater","$32,446,431","September 14th, 2007 (Limited) by Sony PicturesOctober 12th, 2007 (Expands Wide) by Sony PicturesJuly 29th, 2018 (Special Engagement) by Fathom Events, released as Across the Universe (2007) (Re-Release)","February 5th, 2008 by Sony Pictures Home Entertainment","PG-13 for some drug content, nudity, sexuality, violence and language.",133 minutes,vs. ChicagoCreate your own comparison chart…,Vietnam War,Original Screenplay,Musical,Live Action,Historical Fiction,English,"Revolution Studios, Team Todd","United Kingdom, United States",,,"$24,343,673","$27,312,004","$27,312,004","$5,023,470","$29,367,143",
155,https://www.the-numbers.com/movie/Brave-One-The,"['Terrence Howard', 'Naveen Andrews', 'Nicky Katt', 'Mary Steenburgen', 'Jodie Foster']","[['Neil Jordan', 'Director'], ['Joel Silver', 'Producer'], ['Susan Downey', 'Producer'], ['Dario Marianelli', 'Composer'], ['Roderick Taylor', 'Screenwriter'], ['Bruce A Taylor', 'Screenwriter'], ['Cynthia Mort', 'Screenwriter'], ['Roderick Taylor', 'Story by'], ['Bruce A Taylor', 'Story by'], ['Herbert W. Gains', 'Executive Producer'], ['Jodie Foster', 'Executive Producer'], ['Dana Goldberg', 'Executive Producer'], ['Bruce Berman', 'Executive Producer'], ['Philippe Rousselot', 'Director of Photography'], ['Kristi Zea', 'Production Designer'], ['Tony Lawson', 'Editor']]","$13,471,488 (36.6% of total gross)",2.73 (domestic box office/biggest weekend),52.7% (domestic box office/worldwide),"$70,000,000 (worldwide box office is 1.0 times production budget)","2,755 opening theaters/2,837 max. theaters, 4.6 weeks average run per theater","$49,040,573","September 14th, 2007 (Wide) by Warner Bros.","February 5th, 2008 by Warner Home Video","R for strong violence, language, and some sexuality",122 minutes,vs. The DepartedCreate your own comparison chart…,"Revenge, Psychological Thriller, Gangs, Vigilante, Framed, Missing Pet, Death of a Spouse or Fiancée / Fiancé",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,English,"Village Roadshow Productions, Silver Pictures, Warner Bros.","Australia, United States",,,"$36,793,804","$18,652,524","$18,652,524","$32,998,900","$69,792,704",
156,https://www.the-numbers.com/movie/Dragon-Wars-D-War,[],"[['Hyung-rae Shim', 'Director'], ['Hyung-rae Shim', 'Screenwriter'], ['Steve Jablonsky', 'Composer']]","$5,041,239 (45.9% of total gross)",2.18 (domestic box office/biggest weekend),13.7% (domestic box office/worldwide),"$32,000,000 (worldwide box office is 2.5 times production budget)","2,269 opening theaters/2,275 max. theaters, 2.8 weeks average run per theater","$14,631,634","September 14th, 2007 (Wide) by Freestyle Releasing, released as Dragon Wars","January 8th, 2008 by Sony Pictures Home Entertainment, released as Dragon Wars",PG-13 for intense sequences of violence and creature action.,90 minutes,vs. The Forbidden KingdomCreate your own comparison chart…,"Creature Feature, Action Adventure, Dragon, Reincarnation",Based on Folk Tale/Legend/Fairytale,Action,Live Action,Fantasy,"English, Korean",,"Republic of Korea, United States",,,"$10,977,721","$7,817,630","$7,817,630","$68,937,640","$79,915,361",
157,https://www.the-numbers.com/movie/Eastern-Promises,"['Viggo Mortensen', 'Naomi Watts', 'Vincent Cassel']","[['David Cronenberg', 'Director'], ['Steve Knight', 'Screenwriter'], ['Paul Webster', 'Producer'], ['Robert Lantos', 'Producer'], ['Stephen Garrett', 'Executive Producer'], ['David M. Thompson', 'Executive Producer'], ['Jeff Abberley', 'Executive Producer'], ['Julia Blackman', 'Executive Producer'], ['Howard Shore', 'Composer']]","$547,092 (3.2% of total gross)",3.05 (domestic box office/biggest weekend),30.6% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 1.1 times production budget)","15 opening theaters/1,408 max. theaters, 3.6 weeks average run per theater","$22,900,021","September 14th, 2007 (Limited) by Focus FeaturesSeptember 21st, 2007 (Expands Wide) by Focus Features","December 26th, 2007 by Universal Home Entertainment","R for strong brutal and bloody violence, some graphic sexuality, language and nudity",100 minutes,vs. Captain FantasticCreate your own comparison chart…,"Organized Crime, Crime Thriller, Sex Crimes, Russian Mafia, Died During Childbirth, Revenge",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"English, Russian, Turkish, Ukrainian","Focus Features, BBC Films, Kudos Films, Serendipity Point Films, Scion Films","Canada, United Kingdom, United States",,,"$17,181,265","$13,820,708","$13,820,708","$38,895,823","$56,077,088",
158,https://www.the-numbers.com/movie/In-the-Valley-of-Elah,"['Susan Sarandon', 'Frances Fisher', 'Tommy Lee Jones', 'Charlize Theron']","[['Paul Haggis', 'Director'], ['Paul Haggis', 'Screenwriter'], ['Mark Boal', 'Story by'], ['Paul Haggis', 'Story by'], ['Paul Haggis', 'Producer'], ['Laurence Becsey', 'Producer'], ['Patrick Wachsberger', 'Producer'], ['Steven Samuels', 'Producer'], ['Darlene Caamano Loquet', 'Producer'], ['Emilio Diez Barroso', 'Executive Producer'], ['Bob Hayward', 'Executive Producer'], ['David Garrett', 'Executive Producer'], ['Erik Feig', 'Executive Producer'], ['James Holt', 'Executive Producer'], ['Stan Wlodkowski', 'Executive Producer'], ['Roger Deakins', 'Director of Photography'], ['Laurence Bennett', 'Production Designer'], ['Jo Francis', 'Editor'], ['Lisa Jensen', 'Costume Designer'], ['Mark Isham', 'Composer'], ['Sarah Halley Finn', 'Casting Director'], ['Randi Hiller', 'Casting Director']]","$133,557 (2.0% of total gross)",4.48 (domestic box office/biggest weekend),27.7% (domestic box office/worldwide),"$23,000,000 (worldwide box office is 1.1 times production budget)","9 opening theaters/978 max. theaters, 3.2 weeks average run per theater","$9,033,000","September 14th, 2007 (Limited) by Warner Bros.September 21st, 2007 (Expands Wide) by Warner Bros.","February 19th, 2008 by Warner Home Video","R for violent and disturbing content, language and some sexuality/nudity",121 minutes,vs. Vantage PointCreate your own comparison chart…,"Crime Drama, Missing Person, Returning Soldiers, Narcotics, Death of a Son or Daughter, Police Detective, Military Life, Military Police",Based on Real Life Events,Drama,Live Action,Dramatization,English,"Warner Independent Pictures, Nala Films, Summit Entertainment, Samuels Media, BlackFriar's Bridge",United States,,,"$6,777,741","$3,590,201","$3,590,201","$17,711,409","$24,489,150",
159,https://www.the-numbers.com/movie/Mr-Woodcock,[],"[['Craig Gillespie', 'Director'], ['Michael Carnes', 'Screenwriter'], ['Josh Gilbert', 'Screenwriter'], ['Theodore Shapiro', 'Composer']]","$8,761,369 (34.0% of total gross)",2.94 (domestic box office/biggest weekend),78.1% (domestic box office/worldwide),,"2,231 opening theaters/2,331 max. theaters, 5.0 weeks average run per theater","$34,386,812","September 14th, 2007 (Wide) by New Line","January 15th, 2008 by New Line Home Video","PG-13 for crude and sexual content, thematic material, language and a mild drug reference",87 minutes,vs. First SundayCreate your own comparison chart…,"Farcical / Slapstick Comedy, High School Hell, Bullies, Bad Teachers, Romance, Dysfunctional Family, Relationships Gone Wrong, Widow/Widower, Writing and Writers, Self-help movement",Original Screenplay,Comedy,Live Action,Contemporary Fiction,English,,United States,,,"$25,799,486","$11,478,160","$11,478,160","$7,235,759","$33,035,245",
160,https://www.the-numbers.com/movie/Assassination-of-Jesse-James-by-the-Coward-Robert-Ford-The,"['Sam Shepard', 'Mary-Louise Parker', 'Paul Schneider', 'Jeremy Renner', 'Zooey Deschanel', 'Sam Rockwell', 'Brad Pitt', 'Casey Affleck']","[['Andrew Dominik', 'Director'], ['Andrew Dominik', 'Screenwriter'], ['Ron Hansen', 'Story Creator'], ['Brad Pitt', 'Producer'], ['Dede Gardner', 'Producer'], ['Ridley Scott', 'Producer'], ['Jules Daly', 'Producer'], ['David Valdes', 'Producer'], ['Brad Grey', 'Executive Producer'], ['Tony Scott', 'Executive Producer'], ['Lisa Ellzey', 'Executive Producer'], ['Ben Waisbren', 'Executive Producer'], ['Dylan Tichenor', 'Editor'], ['Curtiss Clayton', 'Editor'], ['Nick Cave', 'Composer'], ['Warren Ellis', 'Composer'], ['Roger Deakins', 'Director of Photography']]","$147,812 (3.8% of total gross)",7.36 (domestic box office/biggest weekend),25.5% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 0.5 times production budget)","5 opening theaters/301 max. theaters, 4.7 weeks average run per theater","$5,208,606","September 21st, 2007 (Limited) by Warner Bros.","February 5th, 2008 by Warner Home Video",R for some strong violence and brief sexual references,160 minutes,vs. TombstoneCreate your own comparison chart…,,Based on Fiction Book/Short Story,Western,Live Action,Dramatization,English,JJ Pictures,United States,,,"$3,909,149","$10,637,629","$10,637,629","$11,404,482","$15,313,631",
