,year,movie,url,genre,release_type,revenue_to_date
49205,2019,Doragon Kuesuto Yua Sutōrī,https://www.the-numbers.com/movie/Doragon-Kuesuto-Yua-Sutori-(Japan),Black Comedy,Theatrical,11114288.0
49210,2019,Gu Tian Jun Hao,https://www.the-numbers.com/movie/Gu-Tian-Jun-Hao-(China),Drama,Theatrical,9070000.0
49217,2019,Leberkäsjunkie,https://www.the-numbers.com/movie/Leberkasjunkie-(Germany),Comedy,Theatrical,10057790.0
49226,2019,Padre no hay mas que uno,https://www.the-numbers.com/movie/Padre-no-hay-mas-que-uno-(Spain),Comedy,Theatrical,17172256.0
49260,2019,Shang Hai Bao Lei,https://www.the-numbers.com/movie/Shang-Hai-Bao-Lei-(China),Drama,Theatrical,16923672.0
49263,2019,Bongodong Jeontoo,https://www.the-numbers.com/movie/Bongodong-Jeontoo-(S-Korea),Drama,Theatrical,34518596.0
49265,2019,PLAYMOBIL,https://www.the-numbers.com/movie/Playmobil-(2019),Adventure,Theatrical,16323659.0
49266,2019,Shi Tu Xing Zhe 2 Die Ying Xing Dong,https://www.the-numbers.com/movie/Shi-Tu-Xing-Zhe-2-Die-Ying-Xing-Dong-(China),Action,Theatrical,98444408.0
49269,2019,Dora and the Lost City of Gold,https://www.the-numbers.com/movie/Dora-and-the-Lost-City-of-Gold-(2019),Adventure,Theatrical,127681670.0
49274,2019,Scary Stories to Tell in the Dark,https://www.the-numbers.com/movie/Scary-Stories-to-Tell-in-the-Dark-(2019),Horror,Theatrical,105344602.0
49277,2019,Trouble,https://www.the-numbers.com/movie/Trouble-(Canada),Adventure,Theatrical,15568692.0
49282,2019,The Art of Racing in the Rain,https://www.the-numbers.com/movie/Art-of-Racing-in-the-Rain-The-(2019),Drama,Theatrical,39922356.0
49283,2019,Blinded by the Light,https://www.the-numbers.com/movie/Blinded-by-the-Light-(UK)-(2019),Drama,Theatrical,19286003.0
49286,2019,C'est quoi cette mamie?!,https://www.the-numbers.com/movie/C-est-quoi-cette-mamie-(France),Comedy,Theatrical,9254602.0
49292,2019,Extreme Crisis,https://www.the-numbers.com/movie/Extreme-Crisis-(China),Drama,Theatrical,124169976.0
49296,2019,The Kitchen,https://www.the-numbers.com/movie/Kitchen-The-(2019),Drama,Theatrical,17582929.0
49304,2019,The Peanut Butter Falcon,https://www.the-numbers.com/movie/Peanut-Butter-Falcon-The,Adventure,Theatrical,26977449.0
49316,2019,Wan Pīsu Sutanpīdo,https://www.the-numbers.com/movie/Wan-Pisu-Sutanpdo-(Japan),Adventure,Theatrical,84783870.0
49342,2019,Good Boys,https://www.the-numbers.com/movie/Good-Boys-(2019),Comedy,Theatrical,120186320.0
49347,2019,47 Meters Down: Uncaged,https://www.the-numbers.com/movie/47-Meters-Down-Uncaged-(2019),Thriller/Suspense,Theatrical,48939834.0
49359,2019,Quan zhi gao shou zhi dian feng rong yao,https://www.the-numbers.com/movie/Quan-zhi-gao-shou-zhi-dian-feng-rong-yao-(China),Adventure,Theatrical,11840495.0
49369,2019,Chen Mo Zheng Ren,https://www.the-numbers.com/movie/Chen-Mo-Zheng-Ren-(China)-(2019),Thriller/Suspense,Theatrical,25293852.0
49383,2019,Nada a Perder 2,https://www.the-numbers.com/movie/Nada-a-Perder-2-(Brazil),Drama,Theatrical,15400333.0
49385,2019,La odisea de los giles,https://www.the-numbers.com/movie/odisea-de-los-giles-La-(Argentina),Adventure,Theatrical,6881204.0
49388,2019,Portrait de la jeune fille en feu,https://www.the-numbers.com/movie/Portrait-de-la-jeune-fille-en-feu-(France),Drama,Theatrical,11917143.0
49395,2019,Viy 2,https://www.the-numbers.com/movie/Viy-2-(Russia),Adventure,Theatrical,8310354.0
49396,2019,Where’d You Go Bernadette,https://www.the-numbers.com/movie/Whered-You-Go-Bernadette-(2019),Comedy,Theatrical,10844598.0
49418,2019,Byeonsin,https://www.the-numbers.com/movie/Byeonsin-(S-Korea),Horror,Theatrical,12912361.0
49421,2019,Ready or Not,https://www.the-numbers.com/movie/Ready-or-Not-(2019),Black Comedy,Theatrical,60972666.0
49425,2019,Angel Has Fallen,https://www.the-numbers.com/movie/Angel-Has-Fallen-(2019),Thriller/Suspense,Theatrical,154463938.0
49433,2019,Overcomer,https://www.the-numbers.com/movie/Overcomer-(2019),Drama,Theatrical,51629446.0
49450,2019,Gekijoban Ossan zu Rabu Love or Dead,https://www.the-numbers.com/movie/Gekijoban-Ossan-zu-Rabu-Love-or-Dead-(Japan),,Theatrical,23027976.0
49475,2019,Sorry We Missed You,https://www.the-numbers.com/movie/Sorry-We-Missed-You-(UK)-(2019),Drama,Theatrical,10162437.0
49498,2019,Yooyeoleui Umakaelbeom,https://www.the-numbers.com/movie/Yooyeoleui-Umakaelbeom-(S-Korea),Drama,Theatrical,8476467.0
49521,2019,Don’t Let Go,https://www.the-numbers.com/movie/Dont-Let-Go,Thriller/Suspense,Theatrical,5288136.0
49523,2019,Hikkoshi daimyô!,https://www.the-numbers.com/movie/Hikkoshi-daimyo-(Japan),Comedy,Theatrical,6246509.0
49540,2019,Les misérables,https://www.the-numbers.com/movie/Miserables-Les-(France),Drama,Theatrical,18849747.0
49544,2019,Official Secrets,https://www.the-numbers.com/movie/Official-Secrets-(UK)-(2019),Thriller/Suspense,Theatrical,9130335.0
49558,2019,Ting Er Zou Xian,https://www.the-numbers.com/movie/Ting-Er-Zou-Xian-(China),Drama,Theatrical,6225444.0
49559,2019,Tod@s Caen,https://www.the-numbers.com/movie/Todos-Caen-(Mexico),Romantic Comedy,Theatrical,9602581.0
49560,2019,La vie scolaire,https://www.the-numbers.com/movie/vie-scolaire-La-(France),Comedy,Theatrical,14178920.0
49583,2019,It: Chapter Two,https://www.the-numbers.com/movie/It-Chapter-Two-(2019),Horror,Theatrical,494747999.0
49609,2019,Chhichhore,https://www.the-numbers.com/movie/Chhichhore-(India),Comedy,Theatrical,5384652.0
49628,2019,Inséparables,https://www.the-numbers.com/movie/Inseparables-(France),Comedy,Theatrical,8159189.0
49632,2019,Kaguya-sama: Love Is War,https://www.the-numbers.com/movie/Kaguya-sama-Love-Is-War-(Japan),Romantic Comedy,Theatrical,18516460.0
49645,2019,National Theatre Live: Fleabag,https://www.the-numbers.com/movie/National-Theatre-Live-Fleabag-(UK),Comedy,Theatrical,6554791.0
49649,2019,Polityka,https://www.the-numbers.com/movie/Polityka-(Poland),Drama,Theatrical,10586482.0
49664,2019,Violet Evergarden Gaiden: Eien to Jid…,https://www.the-numbers.com/movie/Violet-Evergarden-Gaiden-Eien-to-Jidou-Shuki-Ningyou-(Japan),Drama,Theatrical,11638294.0
49669,2019,Luo Xiaohei zhan ji,https://www.the-numbers.com/movie/Luo-Xiaohei-zhan-ji-(China),Adventure,Theatrical,50695821.0
49687,2019,"Himeul Naeyo, Miseuteo Lee",https://www.the-numbers.com/movie/Himeul-Naeyo-Miseuteo-Lee-(S-Korea),Comedy,Theatrical,8568179.0
49689,2019,Nappeun Nyeoseokdeul: Deo Moobi,https://www.the-numbers.com/movie/Nappeun-Nyeoseokdeul-Deo-Moobi-(S-Korea),Drama,Theatrical,34307303.0
49690,2019,tajja: won aidey jaek,https://www.the-numbers.com/movie/ta-jja-won-a-i-dey-jaek-(South-Korea),Drama,Theatrical,16556995.0
49695,2019,Downton Abbey,https://www.the-numbers.com/movie/Downton-Abbey-(UK)-(2019),Drama,Theatrical,222667371.0
49696,2019,The Goldfinch,https://www.the-numbers.com/movie/Goldfinch-The-(2019),Drama,Theatrical,9429910.0
49698,2019,Hustlers,https://www.the-numbers.com/movie/Hustlers-(2019),Drama,Theatrical,156039203.0
49726,2019,Deux moi,https://www.the-numbers.com/movie/Deux-moi-(France),Drama,Theatrical,5015831.0
49741,2019,Kioku ni Gozaimasen,https://www.the-numbers.com/movie/Kioku-ni-Gozaimasen-(Japan),Comedy,Theatrical,32333512.0
49749,2019,No Longer Human,https://www.the-numbers.com/movie/No-Longer-Human-(Japan),Drama,Theatrical,10452114.0
49774,2019,Zhu Xian,https://www.the-numbers.com/movie/Zhu-Xian-(China),Action,Theatrical,56911144.0
49778,2019,Jue Sheng Shi Ke,https://www.the-numbers.com/movie/Jue-Sheng-Shi-Ke-(China),Drama,Theatrical,16841504.0
49788,2019,Abominable,https://www.the-numbers.com/movie/Abominable-(2019),Adventure,Theatrical,209757622.0
49789,2019,Ad Astra,https://www.the-numbers.com/movie/Ad-Astra-(2019),Thriller/Suspense,Theatrical,144979238.0
49794,2019,Rambo: Last Blood,https://www.the-numbers.com/movie/Rambo-Last-Blood-(2019),Action,Theatrical,118096450.0
49818,2019,Hello World,https://www.the-numbers.com/movie/Hello-World-(Japan),Drama,Theatrical,25479860.0
49864,2019,Jangsa-ri 9.15,https://www.the-numbers.com/movie/Jangsa-ri-9-15-(South-Korea),Drama,Theatrical,8013172.0
49883,2019,Shaun the Sheep Movie: Farmageddon,https://www.the-numbers.com/movie/Shaun-the-Sheep-Movie-Farmageddon-(UK)-(2019),Adventure,Theatrical,47862290.0
49891,2019,3 From Hell,https://www.the-numbers.com/movie/3-From-Hell-(2019),Horror,Theatrical,5723362.0
49893,2019,Au nom de la terre,https://www.the-numbers.com/movie/Au-nom-de-la-terre-(France),Drama,Theatrical,15528468.0
49917,2019,Judy,https://www.the-numbers.com/movie/Judy-(2019),Drama,Theatrical,49563830.0
49923,2019,Mientras dure la guerra,https://www.the-numbers.com/movie/Mientras-dure-la-guerra-(Spain),Drama,Theatrical,13475475.0
49939,2019,Ride Like a Girl,https://www.the-numbers.com/movie/Ride-Like-a-Girl-(Oz),Drama,Theatrical,9619183.0
49946,2019,War,https://www.the-numbers.com/movie/War-(India),Action,Theatrical,8436133.0
49948,2019,Wo he wo de zu guo,https://www.the-numbers.com/movie/Wo-he-wo-de-zu-guo-(China),Drama,Theatrical,474488019.0
49951,2019,Pan Deng Zhe,https://www.the-numbers.com/movie/Pan-Deng-Zhe-(China),Adventure,Theatrical,174008804.0
49952,2019,Zhongguo jizhang,https://www.the-numbers.com/movie/Zhongguo-jizhang-(China),Drama,Theatrical,433174014.0
49979,2019,Joker,https://www.the-numbers.com/movie/Joker-(2019),Thriller/Suspense,Theatrical,1123035325.0
49980,2019,Kajang Botongui Yeonae,https://www.the-numbers.com/movie/Kajang-Botongui-Yeonae-(S-Korea),Romantic Comedy,Theatrical,21253248.0
49981,2019,Peopekteu Maen,https://www.the-numbers.com/movie/Peopekteu-Maen-(S-Korea),Drama,Theatrical,8910845.0
49985,2019,Gemini Man,https://www.the-numbers.com/movie/Gemini-Man-(2019),Action,Theatrical,178231890.0
49997,2019,Alice et le maire,https://www.the-numbers.com/movie/Alice-et-le-maire-(France),Comedy,Theatrical,6160487.0
50020,2019,High & Low The Worst,https://www.the-numbers.com/movie/High-and-Low-The-Worst-(Japan),Action,Theatrical,6081142.0
50028,2019,Kral Sakir Korsanlar Diyari,https://www.the-numbers.com/movie/Kral-Sakir-Korsanlar-Diyari-(Turkey),Adventure,Theatrical,6029972.0
50082,2019,Zombieland: Double Tap,https://www.the-numbers.com/movie/Zombieland-Double-Tap-(2019),Comedy,Theatrical,141845046.0
50095,2019,La vérité,https://www.the-numbers.com/movie/verite-La-(France)-(2019),Drama,Theatrical,5149467.0
50101,2019,The Addams Family,https://www.the-numbers.com/movie/Addams-Family-The-(2019),Adventure,Theatrical,211704192.0
50114,2019,Corpus Christi,https://www.the-numbers.com/movie/Corpus-Christi-(Poland),Drama,Theatrical,10951283.0
50118,2019,Donne moi des ailes,https://www.the-numbers.com/movie/Donne-moi-des-ailes-(France),Adventure,Theatrical,12669555.0
50137,2019,Jexi,https://www.the-numbers.com/movie/Jexi,Romantic Comedy,Theatrical,13026676.0
50150,2019,Saikô no jinsei no mitsuke kata,https://www.the-numbers.com/movie/Saiko-no-jinsei-no-mitsuke-kata-(Japan),Drama,Theatrical,7466578.0
50161,2019,Yedinci Koğuştaki Mucize,https://www.the-numbers.com/movie/Yedinci-Kogustaki-Mucize-(Turkey),Drama,Theatrical,20145623.0
50164,2019,Fan Zui Xian Chang,https://www.the-numbers.com/movie/Fan-Zui-Xian-Chang-(China),Action,Theatrical,37092694.0
50195,2019,Maleficent: Mistress of Evil,https://www.the-numbers.com/movie/Maleficent-Mistress-of-Evil-(2019),Adventure,Theatrical,512305583.0
50212,2019,Eiga Star Twinkle PreCure: Hoshi no U…,https://www.the-numbers.com/movie/Eiga-Star-Twinkle-PreCure-Hoshi-no-Uta-ni-Omoi-wo-Komete-(Japan),Adventure,Theatrical,5222577.0
50223,2019,Immortal Hero,https://www.the-numbers.com/movie/Immortal-Hero-(Japan),Drama,Theatrical,6180084.0
50224,2019,Jay and Silent Bob Reboot,https://www.the-numbers.com/movie/Jay-and-Silent-Bob-Reboot,Comedy,Theatrical,7438782.0
50225,2019,Jojo Rabbit,https://www.the-numbers.com/movie/Jojo-Rabbit-(Germany)-(2019),Black Comedy,Theatrical,90352585.0
50232,2019,The Lighthouse,https://www.the-numbers.com/movie/Lighthouse-The-(2019),Horror,Theatrical,21099869.0
50275,2019,82 nyeonsaeng kimjiyeong,https://www.the-numbers.com/movie/82-nyeonsaeng-kimjiyeong-(S-Korea),Drama,Theatrical,27728277.0
50276,2019,Black and Blue,https://www.the-numbers.com/movie/Black-and-Blue-(2019),Action,Theatrical,25509661.0
50289,2019,Tekst,https://www.the-numbers.com/movie/Tekst-(Russia),Drama,Theatrical,6157714.0
50307,2019,Countdown,https://www.the-numbers.com/movie/Countdown-(2019),Horror,Theatrical,42176201.0
50308,2019,Cui mian · cai jue,https://www.the-numbers.com/movie/Cui-mian-cai-jue-(Hong-Kong),Action,Theatrical,14917516.0
50318,2019,Hors normes,https://www.the-numbers.com/movie/Hors-normes-(France),Drama,Theatrical,19314289.0
50338,2019,Saenai Heroine no Sodatekata Fine,https://www.the-numbers.com/movie/Saenai-Heroine-no-Sodatekata-Fine-(Japan),Romantic Comedy,Theatrical,6611464.0
50344,2019,Terminator: Dark Fate,https://www.the-numbers.com/movie/Terminator-Dark-Fate-(2019),Action,Theatrical,277096847.0
50372,2019,Doctor Sleep,https://www.the-numbers.com/movie/Doctor-Sleep-(2019),Horror,Theatrical,83855093.0
50374,2019,Il giorno più bello del mondo,https://www.the-numbers.com/movie/giorno-piu-bello-del-mondo-Il-(Italy),Comedy,Theatrical,7091665.0
50386,2019,The Aeronauts,https://www.the-numbers.com/movie/Aeronauts-The-(UK)-(2019),Drama,Theatrical,6628721.0
50391,2019,Arctic Dogs,https://www.the-numbers.com/movie/Arctic-Dogs-(2019),Adventure,Theatrical,12736152.0
50416,2019,Harriet,https://www.the-numbers.com/movie/Harriet-(2019),Drama,Theatrical,48759352.0
50427,2019,Machine no Owari ni,https://www.the-numbers.com/movie/Machine-no-Owari-ni-(Japan),Drama,Theatrical,7598505.0
50433,2019,Motherless Brooklyn,https://www.the-numbers.com/movie/Motherless-Brooklyn-(2019),Drama,Theatrical,20301533.0
50436,2019,Das Perfekte Geheimnis,https://www.the-numbers.com/movie/Perfekte-Geheimnis-Das-(Germany),Romantic Comedy,Theatrical,56532065.0
50454,2019,Shou Yi Ren,https://www.the-numbers.com/movie/Shou-yi-ren-(China),Drama,Theatrical,31188559.0
50490,2019,Last Christmas,https://www.the-numbers.com/movie/Last-Christmas-(UK)-(2019),Romantic Comedy,Theatrical,126477810.0
50492,2019,Midway,https://www.the-numbers.com/movie/Midway-(2019),Action,Theatrical,158059401.0
50497,2019,Shinui Han Soo: Gwisoopyeon,https://www.the-numbers.com/movie/Shinui-Han-Soo-Gwisoopyeon-(S-Korea),Action,Theatrical,15993710.0
50517,2019,Eiga Sumikko Gurashi - Tobidasu Ehon …,https://www.the-numbers.com/movie/Eiga-Sumikko-Gurashi-Tobidasu-Ehon-to-Himitsu-no-Ko-(Japan),Adventure,Theatrical,9794013.0
50525,2019,The Good Liar,https://www.the-numbers.com/movie/Good-Liar-The-(2019),Thriller/Suspense,Theatrical,35401000.0
50548,2019,Playing with Fire,https://www.the-numbers.com/movie/Playing-with-Fire-(2019),Comedy,Theatrical,68354182.0
50551,2019,Recep Ivedik 6,https://www.the-numbers.com/movie/Recep-Ivedik-6-(Turkey),Comedy,Theatrical,14968633.0
50586,2019,Beullaekmeoni,https://www.the-numbers.com/movie/Beullaekmeoni-(S-Korea),Thriller/Suspense,Theatrical,17849132.0
50587,2019,Charlie’s Angels,https://www.the-numbers.com/movie/Charlies-Angels-(2019),Action,Theatrical,75831094.0
50595,2019,Ford v. Ferrari,https://www.the-numbers.com/movie/Ford-v-Ferrari-(2019),Drama,Theatrical,242943324.0
50617,2019,Da Yue Zai Dong Ji,https://www.the-numbers.com/movie/Da-Yue-Zai-Dong-Ji-(China),Drama,Theatrical,32227828.0
50647,2019,Si yo fuera rico,https://www.the-numbers.com/movie/Si-yo-fuera-rico-(Spain),Comedy,Theatrical,14240702.0
50669,2019,Frozen II,https://www.the-numbers.com/movie/Frozen-II-(2019),Adventure,Theatrical,1535036607.0
50684,2019,Song of Love,https://www.the-numbers.com/movie/Song-of-Love-(China),Drama,Theatrical,6780000.0
50687,2019,21 Bridges,https://www.the-numbers.com/movie/21-Bridges-(2019),Thriller/Suspense,Theatrical,47434966.0
50697,2019,A Beautiful Day in the Neighborhood,https://www.the-numbers.com/movie/Beautiful-Day-in-the-Neighborhood-A-(2019),Drama,Theatrical,77896026.0
50699,2019,Blue Story,https://www.the-numbers.com/movie/Blue-Story-(UK),Drama,Theatrical,6140993.0
50701,2019,Cep Herkülü: Naim Süleymanoglu,https://www.the-numbers.com/movie/Cep-Herkulu-Naim-Suleymanoglu-(Turkey),Drama,Theatrical,5577528.0
50702,2019,"Cetto c'è, senzadubbiamente",https://www.the-numbers.com/movie/Cetto-c-e-senzadubbiamente-(Italy),Comedy,Theatrical,5556301.0
50703,2019,The Courier,https://www.the-numbers.com/movie/Courier-The-(UK),Action,Theatrical,10897011.0
50705,2019,Dark Waters,https://www.the-numbers.com/movie/Dark-Waters,Drama,Theatrical,24543458.0
50717,2019,Joyeuse retraite!,https://www.the-numbers.com/movie/Joyeuse-retraite-(France),Comedy,Theatrical,9816256.0
50719,2019,Kessan! Chushingura,https://www.the-numbers.com/movie/Kessan-Chushingura-(Japan),Comedy,Theatrical,8760116.0
50724,2019,Military Wives,https://www.the-numbers.com/movie/Military-Wives-(UK),Drama,Theatrical,5080199.0
50744,2019,Wo Shi Xiong Shou,https://www.the-numbers.com/movie/Wo-Shi-Xiong-Shou-(China),Thriller/Suspense,Theatrical,7090000.0
50768,2019,Knives Out,https://www.the-numbers.com/movie/Knives-Out-(2019),Drama,Theatrical,337233907.0
50772,2019,Queen & Slim,https://www.the-numbers.com/movie/Queen-and-Slim-(2019),Drama,Theatrical,50815128.0
50789,2019,Als Hitler das rosa Kaninchen stahl,https://www.the-numbers.com/movie/Als-Hitler-das-rosa-Kaninchen-stahl-(Germany),Drama,Theatrical,8660756.0
50794,2019,Bloodshot,https://www.the-numbers.com/movie/Bloodshot-(2020),Action,Theatrical,55925340.0
50813,2019,Jak poslubic milionera,https://www.the-numbers.com/movie/Jak-poslubic-milionera-(Poland),Romantic Comedy,Theatrical,5116659.0
50818,2019,Les Misérables - The Staged Concert,https://www.the-numbers.com/movie/Les-Miserables-The-Staged-Concert-(UK),Concert/Performance,Theatrical,5042935.0
50821,2019,Liang Zhi Lao Hu,https://www.the-numbers.com/movie/Liang-Zhi-Lao-Hu-(China),Black Comedy,Theatrical,32007253.0
50826,2019,Penoza: The Final Chapter,https://www.the-numbers.com/movie/Penoza-The-Final-Chapter-(Netherlands),Thriller/Suspense,Theatrical,5636719.0
50828,2019,Politseyskiy s Rublyovki. Novogodniy …,https://www.the-numbers.com/movie/Politseyskiy-s-Rublyovki-Novogodniy-bespredel-2-(Russia),Comedy,Theatrical,17318733.0
50829,2019,Prityazhenie 2,https://www.the-numbers.com/movie/Prityazhenie-2-(Russia),Drama,Theatrical,16433163.0
50838,2019,Underwater,https://www.the-numbers.com/movie/Underwater-(2020),Thriller/Suspense,Theatrical,42908746.0
50845,2019,Yi Sheng You Ni,https://www.the-numbers.com/movie/Yi-Sheng-You-Ni-(China),Drama,Theatrical,5932063.0
50846,2019,Yip Man 4,https://www.the-numbers.com/movie/Yip-Man-4-(Hong-Kong),Action,Theatrical,196062739.0
50863,2019,Jumanji: The Next Level,https://www.the-numbers.com/movie/Jumanji-The-Next-Level,Adventure,Theatrical,849647288.0
50870,2019,L'immortale,https://www.the-numbers.com/movie/immortale-L-(Italy),Drama,Theatrical,6667823.0
50880,2019,Wu Sha,https://www.the-numbers.com/movie/Wu-Sha-(China),Drama,Theatrical,199276793.0
50890,2019,Chui Shao Ren,https://www.the-numbers.com/movie/Chui-Shao-Ren-(China),Action,Theatrical,8719427.0
50897,2019,"Gozen 0-ji, Kiss shi ni Kite yo",https://www.the-numbers.com/movie/Gozen-0-ji-Kiss-shi-ni-Kite-yo-(Japan),Romantic Comedy,Theatrical,9823872.0
50912,2019,Lupin III: The First (ルパン三世…,https://www.the-numbers.com/movie/Lupin-III-The-First-(Japan),Adventure,Theatrical,8424439.0
50915,2019,Le meilleur reste à venir,https://www.the-numbers.com/movie/meilleur-reste-a-venir-Le-(France),Comedy,Theatrical,7697161.0
50919,2019,Mucize 2: Ask,https://www.the-numbers.com/movie/Mucize-2-Ask-(Turkey),Drama,Theatrical,6521465.0
50920,2019,Nan Fang Che Zhan De Ju Hui,https://www.the-numbers.com/movie/Nan-Fang-Che-Zhan-De-Ju-Hui-(China),Thriller/Suspense,Theatrical,31087341.0
50926,2019,Pati Patni Aur Woh,https://www.the-numbers.com/movie/Pati-Patni-Aur-Woh-(India),Romantic Comedy,Theatrical,5392337.0
50944,2019,Warriors of Honor,https://www.the-numbers.com/movie/Warriors-of-Honor-(China),Drama,Theatrical,36090000.0
