,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,Production Budget:,Domestic Releases:,International Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
195,https://www.the-numbers.com/movie/House-of-Gucci-(2021),"['Lady Gaga', 'Adam Driver', 'Al Pacino', 'Jeremy Irons', 'Jared Leto']","[['Ridley Scott', 'Director'], ['Becky Johnston', 'Screenwriter'], ['Roberto Bentivegna', 'Screenwriter'], ['Becky Johnston', 'Story Creator'], ['Sara Gay Forden', 'Story based on the book by'], ['Ridley Scott', 'Producer'], ['Giannina Scott', 'Producer'], ['Kevin J. Walsh', 'Producer'], ['Mark Huffam', 'Producer'], ['Kevin Ulrich', 'Executive Producer'], ['Megan Ellison', 'Executive Producer'], ['Aidan Elliott', 'Executive Producer'], ['Marco Valerio Pugini', 'Executive Producer'], ['Aaron L. Gilbert', 'Executive Producer'], ['Jason Cloth', 'Executive Producer']]","$14,423,794 (26.8% of total gross)",3.73 (domestic box office/biggest weekend),36.5% (domestic box office/worldwide),"3,471 opening theaters/3,477 max. theaters, 5.4 weeks average run per theater","$54,045,247","$75,000,000 (worldwide box office is 2.0 times production budget)","November 24th, 2021 (Wide) by United Artists","November 24th, 2021 (Wide) (France)
November 24th, 2021 (Wide), released as Klan Gucci (Slovakia)
November 24th, 2021 (Wide) (Switzerland)
November 25th, 2021 (Wide), released as La casa Gucci (Argentina)
November 25th, 2021 (Wide) (Belgium)
... Show all releases
","February 1st, 2022 by Universal Home Entertainment","R for language, some sexual content, and brief nudity and violence.(Rating bulletin 2699 (cert #53412), 9/22/2021)",160 minutes,vs. King RichardCreate your own comparison chart…,"Biographical Drama, Crime, Mariticide / Uxoricide, 1990s, Fashion",Based on Factual Book/Article,Drama,Live Action,Dramatization,"Metro-Goldwyn-Mayer Pictures, Fox 2000 Pictures, Scott Free Films",United States,English,,"$53,809,574","$93,664,564","$147,474,138","$710,988","$872,707","$1,583,695"
196,https://www.the-numbers.com/movie/Resident-Evil-Welcome-to-Raccoon-City-(2021),"['Hannah John-Kamen', 'Robbie Amell', 'Tom Hopper', 'Avan Jogia', 'Donal Logue', 'Neal McDonough', 'Kaya Scodelario']","[['Johannes Roberts', 'Director'], ['Johannes Roberts', 'Screenwriter'], ['Robert Kulzer', 'Producer'], ['James Harris', 'Producer'], ['Hartley Gorenstein', 'Producer'], ['Martin Moszkowicz', 'Executive Producer'], ['Victor Hadida', 'Executive Producer'], ['Jeremy Bolt', 'Executive Producer'], ['Paul W.S. Anderson', 'Executive Producer']]","$5,319,280 (31.3% of total gross)",3.20 (domestic box office/biggest weekend),40.6% (domestic box office/worldwide),"2,803 opening theaters/2,803 max. theaters, 3.2 weeks average run per theater","$17,005,254","$25,000,000 (worldwide box office is 1.7 times production budget)","November 24th, 2021 (Wide) by Sony Pictures","November 24th, 2021 (Wide), released as Resident Evil: Bienvenue à Raccoon City (France)
November 25th, 2021 (Wide) (Germany)
November 25th, 2021 (Wide) (Italy)
November 25th, 2021 (Wide), released as Обитель зла: Раккун-Сити (Russia (CIS))
November 25th, 2021 (Wide) (Saudi Arabia)
... Show all releases
","December 21st, 2021 by Sony Pictures Home Entertainment","R for strong violence and gore, and language throughout.(Rating bulletin 2697 (cert #53261), 9/8/2021)",107 minutes,vs. The First PurgeCreate your own comparison chart…,"1990s, Survival Horror, Reboot, Zombies",Remake,Horror,Live Action,Science Fiction,"Constantin Film, Screen Gems",United States,English,Resident Evil,"$17,000,612","$24,908,479","$41,909,091","$1,067,076","$2,586,132","$3,653,208"
197,https://www.the-numbers.com/movie/Yeonae-bbajin-romaenseu-(2021-South-Korea),['Son Sukku'],"[['Ka-young Jeong', 'Director']]",,,,,,,,"November 24th, 2021 (Wide), released as 연애 빠진 로맨스 (South Korea)
July 8th, 2022 (Limited), released as Nothing Serious (恋愛の抜けたロマンス) (Japan)
",,,95 minutes,Create your own comparison chart…,Romance,Original Screenplay,Comedy,Live Action,Contemporary Fiction,,Republic of Korea,Korean,,n/a,"$5,132,809","$5,132,809",,,
198,https://www.the-numbers.com/movie/Yoocheitalja-(2021-South-Korea),[],"[['Jae-Keun Yoon', 'Director']]",,,,,,,,"November 24th, 2021 (Wide) (South Korea)
December 10th, 2021 (Limited), released as Spiritwalker (United Kingdom)
","April 12th, 2022 by Well Go USA Video, released as Spiritwalker",,108 minutes,Create your own comparison chart…,,Original Screenplay,Action,Live Action,Fantasy,,Republic of Korea,Korean,,n/a,"$6,648,164","$6,648,164",,,
199,https://www.the-numbers.com/movie/Licorice-Pizza-(2021),"['Bradley Cooper', 'Sean Penn', 'Tom Waits', 'Benny Safdie', 'Alana Haim', 'Cooper Hoffman']","[['Paul Thomas Anderson', 'Director'], ['Paul Thomas Anderson', 'Producer'], ['Joanne Sellar', 'Producer'], ['Daniel Lupi', 'Producer']]","$345,157 (2.0% of total gross)",9.06 (domestic box office/biggest weekend),52.6% (domestic box office/worldwide),"4 opening theaters/1,977 max. theaters, 5.6 weeks average run per theater","$17,348,682","$40,000,000 (worldwide box office is 0.8 times production budget)","November 26th, 2021 (Limited) by United ArtistsDecember 25th, 2021 (Expands Wide) by United Artists","December 23rd, 2021 (Limited) (Australia)
December 30th, 2021 (Wide) (Portugal)
January 5th, 2022 (Wide) (Belgium)
January 5th, 2022 (Wide) (France)
January 5th, 2022 (Wide) (Switzerland)
... Show all releases
","March 1st, 2022 by United Artists Video","R for language, sexual material and some drug use.(Rating bulletin 2698 (cert #53281), 9/15/2021)",133 minutes,vs. Ben is BackCreate your own comparison chart…,"Comedy Drama, 1970s, Aspiring Actress / Actor, Child Actor, Set in California, Filmed in California, United States, 2022 Oscars Best Picture Nominee",Original Screenplay,Drama,Live Action,Contemporary Fiction,Focus Features,United States,English,,"$17,318,007","$15,585,542","$32,903,549","$135,943","$424,730","$560,673"
200,https://www.the-numbers.com/movie/Christmas-with-the-Chosen-The-Messengers-(2021),[],"[['Dallas Jenkins', 'Director'], ['Jacob Schwarz', 'Director']]","$4,245,000 (31.7% of total gross)",3.15 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"1,700 opening theaters/1,700 max. theaters, 1.9 weeks average run per theater","$13,452,358",,"December 1st, 2021 (Limited) by Fathom Events",,,,124 minutes,vs. NefariousCreate your own comparison chart…,,Original Screenplay,Concert/Performance,Live Action,Contemporary Fiction,,United States,English,The Chosen,"$13,388,000",,,,,
201,https://www.the-numbers.com/movie/Sing-2-(2021),"['Bobby Cannavale', 'Chelsea Peretti', 'Adam Buxton', 'Garth Jennings', 'Peter Serafinowicz', 'Jennifer Saunders', 'Nick Offerman', 'Julia Davis', 'Matthew McConaughey', 'Reese Witherspoon', 'Scarlett Johansson', 'Taron Egerton', 'Tori Kelly', 'Nick Kroll', 'Pharrell Williams', 'Halsey', 'Letitia Wright', 'Eric Andre', 'Bono']","[['Garth Jennings', 'Director'], ['Garth Jennings', 'Screenwriter'], ['Christopher Meledandri', 'Producer'], ['Janet Healy', 'Producer'], ['Gregory Perler', 'Editor'], ['Dana Krupinski', 'Executive Producer'], ['Nathalie Vancauwenberghe', 'Co-Producer'], ['Christophe Lourdelet', 'Co-Director'], ['Eric Guillon', 'Character Designer'], ['Harvey Mason Jr.', 'Executive Music Producer'], ['Joby Talbot', 'Composer'], ['Sherrie Silver', 'Choreography'], ['Kate Mulleavy', 'Costume Designer'], ['Laura Mulleavy', 'Costume Designer']]","$22,326,230 (13.7% of total gross)",7.29 (domestic box office/biggest weekend),40.2% (domestic box office/worldwide),"3,892 opening theaters/3,892 max. theaters, 11.8 weeks average run per theater","$163,158,692","$85,000,000 (worldwide box office is 4.8 times production budget)","December 22nd, 2021 (Wide) by Universal","December 1st, 2021 (Wide), released as Cantar! 2 (Portugal)
December 2nd, 2021 (Wide), released as Énekelj! 2. (Hungary)
December 3rd, 2021 (Wide) (Israel)
December 9th, 2021 (Wide), released as Pjevajte s nama 2 (Croatia)
December 9th, 2021 (Wide) (Cyprus)
... Show all releases
","January 7th, 2022 by Universal Home Entertainment","PG for some rude material and mild peril/violence.(Rating bulletin 2673 (cert #53137), 3/24/2021)",112 minutes,vs. Puss in Boots: The Last WishCreate your own comparison chart…,"Family Adventure, Backstage, Performing Arts, Singers, Musicians, Recluse",Original Screenplay,Adventure,Digital Animation,Kids Fiction,"Universal Pictures, Illumination Entertainment",United States,English,Sing,"$162,790,990","$241,741,689","$404,532,679","$4,272,005","$6,218,409","$10,490,414"
202,https://www.the-numbers.com/movie/Gu-Dong-Ju-Zhong-Ju-(2021-China),"['Lei Jiayin', 'Li Xian', 'Xin Zhilei', 'Ge You']","[['Derek Kwok', 'Director']]","$36,501 (100.0% of total gross)",1.00 (domestic box office/biggest weekend),0.1% (domestic box office/worldwide),"28 opening theaters/28 max. theaters, 1.0 weeks average run per theater","$36,669",,"December 17th, 2021 (Limited) by Well Go USA, released as Schemes in Antiques","December 2nd, 2021 (Wide), released as 古董局中局 (China)
January 7th, 2022 (Wide), released as Schemes In Antiques (United Kingdom)
",,,123 minutes,Create your own comparison chart…,,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,China,Mandarin,,"$36,501","$67,560,921","$67,597,422",,,
203,https://www.the-numbers.com/movie/West-Side-Story-(2020),"['David Aviles Morales', 'Ansel Elgort', 'Ariana DeBose', 'Mike Faist', 'Rita Moreno', 'Rachel Zegler']","[['Steven Spielberg', 'Director'], ['Tony Kushner', 'Screenwriter'], ['Leonard Bernstein', 'Composer'], ['Stephen Sondheim', 'Song Writer'], ['Arthur Laurents', 'Story based on the stage play/book by'], ['Justin Peck', 'Choreography'], ['Jerome Robbins', 'Choreography'], ['Steven Spielberg', 'Producer'], ['Kristie Macosko Krieger', 'Producer'], ['Kevin McCollum', 'Producer'], ['Rita Moreno', 'Executive Producer'], ['Daniel Lupi', 'Executive Producer'], ['Adam Somner', 'Executive Producer'], ['Tony Kushner', 'Executive Producer']]","$10,574,618 (27.4% of total gross)",3.64 (domestic box office/biggest weekend),51.5% (domestic box office/worldwide),"2,820 opening theaters/2,820 max. theaters, 7.7 weeks average run per theater","$38,665,752","$100,000,000 (worldwide box office is 0.7 times production budget)","December 10th, 2021 (Wide) by 20th Century Studios","December 8th, 2021 (Wide) (Belgium)
December 8th, 2021 (Wide) (Finland)
December 8th, 2021 (Wide) (Indonesia)
December 8th, 2021 (Wide) (Portugal)
December 8th, 2021 (Wide) (Switzerland)
... Show all releases
","March 2nd, 2022 by Fox Home Entertainment","PG-13 for some strong violence, strong language, thematic content, suggestive material and brief smoking.(Rating bulletin 2697 (cert #52829), 9/8/2021)",156 minutes,vs. Everybody’s Talking About JamieCreate your own comparison chart…,"Disrupted by COVID-19 pandemic, Romance, Romeo and Juliet Romance, 1950s, Set in New York City, Set in New York, Gangs, 2022 Oscars Best Picture Nominee",Remake,Musical,Live Action,Contemporary Fiction,,United States,"English, Spanish",,"$38,530,322","$36,296,007","$74,826,329","$566,023","$780,822","$1,346,845"
204,https://www.the-numbers.com/movie/Bei-Jing-Wan-9-Chao-5-(2021-China),[],"[['Jaycee Chan', 'Director']]",,,,,,,,"December 10th, 2021 (Wide), released as 北京晚9朝5 (China)
",,,90 minutes,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,China,Mandarin,,n/a,"$5,640,000","$5,640,000",,,
205,https://www.the-numbers.com/movie/Spider-Man-No-Way-Home-(2021),"['Zendaya', 'Benedict Cumberbatch', 'Jon Favreau', 'Jacob Batalon', 'Marisa Tomei', 'Jamie Foxx', 'Willem Dafoe', 'Alfred Molina', 'Benedict Wong', 'Tony Revolori', 'Andrew Garfield', 'Tobey Maguire', 'Thomas Haden Church', 'Rhys Ifans', 'J.B. Smoove', 'Angourie Rice', 'Jorge Lendeborg Jr', 'Hannibal Buress', 'J.K. Simmons', 'Tom Holland']","[['Jon Watts', 'Director'], ['Chris McKenna', 'Screenwriter'], ['Erik Sommers', 'Screenwriter'], ['Stan Lee', 'Story based on the comic book by'], ['Steve Ditko', 'Story based on the comic book by'], ['Amy Pascal', 'Producer'], ['Kevin Feige', 'Producer'], ['Louis D’Esposito', 'Executive Producer'], ['Victoria Alonso', 'Executive Producer'], ['JoAnn Perritano', 'Executive Producer'], ['Rachel O’Connor', 'Executive Producer'], ['Avi Arad', 'Executive Producer'], ['Matt Tolmach', 'Executive Producer'], ['Jeffrey Ford', 'Editor'], ['Leigh Folsom-Boyd', 'Editor'], ['Michael Giacchino', 'Composer'], ['Mauro Fiore', 'Director of Photography']]","$260,138,569 (32.0% of total gross)",3.13 (domestic box office/biggest weekend),42.6% (domestic box office/worldwide),"4,336 opening theaters/4,336 max. theaters, 14.7 weeks average run per theater","$816,869,802","$200,000,000 (worldwide box office is 9.6 times production budget)","December 17th, 2021 (Wide) by Sony PicturesDecember 17th, 2021 (IMAX) by Sony PicturesSeptember 2nd, 2022 (Wide) by Sony Pictures, released as Spider-Man: No Way Home — The More Fun Stuff Version","December 14th, 2021 (Wide), released as 스파이더맨: 노 웨이 홈 (South Korea)
December 15th, 2021 (Wide), released as Spider-Man: Sin Camino a Casa (Colombia)
December 15th, 2021 (Wide) (Finland)
December 15th, 2021 (Wide) (France)
December 15th, 2021 (Wide) (Germany)
... Show all releases
","March 15th, 2022 by Sony Pictures Home Entertainment","PG-13 for sequences of action/violence, some language and brief suggestive comments.(Rating bulletin 2709 (cert #53041), 12/1/2021)PG-13 for sequences of action/violence, some language and brief suggestive comments.(Rating bulletin 2741 (cert #53923) (The More Fun Stuff Version), 7/20/2022)",148 minutes,All-Time Top-Grossing Filmsvs. Avengers: EndgameCreate your own comparison chart…,"Action Adventure, Alternative Dimensions / Parallel universe, Ensemble, Secret Identity",Based on Comic/Graphic Novel,Action,Live Action,Super Hero,"Marvel Studios, Pascal Pictures, Columbia Pictures",United States,English,Marvel Cinematic UniverseSpider-Man,"$814,115,070","$1,095,933,175","$1,910,048,245","$10,196,545","$34,298,315","$44,494,860"
206,https://www.the-numbers.com/movie/Matrix-Resurrections-The-(2021),"['Carrie Anne Moss', 'Yahya Abdul-Mateen II', 'Jonathan Groff', 'Jessica Henwick', 'Neil Patrick Harris', 'Jada Pinkett Smith', 'Priyanka Chopra', 'Keanu Reeves']","[['Lana Wachowski', 'Director'], ['Lana Wachowski', 'Screenwriter'], ['David Mitchell', 'Screenwriter'], ['Aleksandar Hemon', 'Screenwriter'], ['David Robert Mitchell', 'Screenwriter'], ['Grant Hill', 'Producer'], ['Lana Wachowski', 'Producer'], ['James McTeigue', 'Producer'], ['Daniele Massaccesi', 'Director of Photography'], ['John Toll', 'Director of Photography'], ['Hugh Bateup', 'Production Designer'], ['Peter Walpole', 'Production Designer'], ['Joseph Jett Sally', 'Editor'], ['Johnny Klimek', 'Composer'], ['Tom Tykwer', 'Composer']]","$10,749,011 (26.6% of total gross)",3.76 (domestic box office/biggest weekend),25.4% (domestic box office/worldwide),"3,552 opening theaters/3,552 max. theaters, 4.0 weeks average run per theater","$40,463,197","$190,000,000 (worldwide box office is 0.8 times production budget)","December 22nd, 2021 (Wide) by Warner Bros.December 22nd, 2021 (IMAX) by Warner Bros.","December 16th, 2021 (Wide) (Kazakhstan)
December 16th, 2021 (Wide), released as Матрица: Воскрешение (Russia (CIS))
December 17th, 2021 (Wide), released as マトリックス レザレクションズ (Japan)
December 17th, 2021 (Wide) (Thailand)
December 22nd, 2021 (Wide) (Australia)
... Show all releases
","December 22nd, 2021 by Max","R for violence and some language.(Rating bulletin 2703 (cert #53296), 10/20/2021)",148 minutes,vs. DuneCreate your own comparison chart…,Delayed Sequel,Original Screenplay,Action,Live Action,Science Fiction,"Village Roadshow Productions, Warner Bros., Venus Castina Productions","Australia, United States",English,Matrix,"$40,463,197","$118,734,558","$159,197,755","$2,466,851","$6,193,826","$8,660,677"
207,https://www.the-numbers.com/movie/Kua-Guo-Ya-Lu-Jiang-(2021-China),[],"[['Dong Yachun', 'Director']]",,,,,,,,"December 17th, 2021 (Wide), released as 跨过鸭绿江 (China)
",,,154 minutes,Create your own comparison chart…,,Based on Real Life Events,Drama,Live Action,Dramatization,,China,Mandarin,,n/a,"$16,310,000","$16,310,000",,,
208,https://www.the-numbers.com/movie/Nightmare-Alley-(2021),"['Bradley Cooper', 'Cate Blanchett', 'Toni Collette', 'Willem Dafoe', 'Richard Jenkins', 'Rooney Mara', 'Ron Perlman', 'Mary Steenburgen', 'David Strathairn']","[['Guillermo del Toro', 'Director'], ['Guillermo del Toro', 'Screenwriter'], ['Kim Morgan', 'Screenwriter'], ['William Lindsay Gresham', 'Story based on the novel by'], ['Guillermo del Toro', 'Producer'], ['J. Miles Dale', 'Producer'], ['Bradley Cooper', 'Producer'], ['Dan Laustsen', 'Director of Photography'], ['Tamara Deverell', 'Production Designer'], ['Cam McLauchlin', 'Editor'], ['Luis Sequeira', 'Costume Designer'], ['Nathan Johnson', 'Composer'], ['Robin D. Cook', 'Casting Director']]","$2,811,703 (24.8% of total gross)",4.03 (domestic box office/biggest weekend),30.2% (domestic box office/worldwide),"2,145 opening theaters/2,145 max. theaters, 5.8 weeks average run per theater","$11,374,532","$60,000,000 (worldwide box office is 0.6 times production budget)","December 17th, 2021 (Wide) by Searchlight Pictures","January 13th, 2022 (Wide) (Malaysia)
January 13th, 2022 (Wide) (Singapore)
January 19th, 2022 (Wide) (Belgium)
January 19th, 2022 (Wide) (France)
January 19th, 2022 (Limited) (Germany)
... Show all releases
","March 8th, 2022 by Searchlight Pictures","R for strong/bloody violence, some sexual content, nudity and language.(Rating bulletin 2688 (cert #53284), 7/7/2021)",150 minutes,vs. Licorice PizzaCreate your own comparison chart…,"Psychological Thriller, Ensemble, Fake Psychics, Confidence Men, Relationships Gone Wrong, Abusive Therapists, No Honor Among Thieves, Fugitive / On the Run, Homeless, 2022 Oscars Best Picture Nominee",Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Historical Fiction,"Searchlight Pictures      , Double Dare You",United States,English,,"$11,338,107","$26,199,666","$37,537,773","$400,676","$911,882","$1,312,558"
