,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,International Releases:,Production/Financing Companies:,Video Release:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
29,https://www.the-numbers.com/movie/Y-Tu-Mama-Tambien,[],"[['Alfonso Cuarón', 'Director'], ['Carlos Cuarón', 'Screenwriter'], ['Alfonso Cuarón', 'Screenwriter']]","$408,091 (3.0% of total gross)",11.52 (domestic box office/biggest weekend),40.6% (domestic box office/worldwide),"$5,000,000 (worldwide box office is 6.7 times production budget)","40 opening theaters/286 max. theaters, 10.2 weeks average run per theater","$21,543,787","March 15th, 2002 (Wide) by IFC Films, released as Y Tu Mama Tambien (And Your Mother Too)","R for strong sexual content involving teens, drug use and language",106 minutes,vs. The Trip to ItalyCreate your own comparison chart…,"Road Trip, Coming of Age, Life Drama, Sexual Awakening, LGBTQ+, Love Triangle, Set in Mexico, Set in Mexico City",Original Screenplay,Drama,Live Action,Contemporary Fiction,Mexico,Spanish,,,"August 19th, 2014 by Criterion",,"$13,649,881","$20,000,000","$33,649,881","$1,099,439","$1,099,439"
30,https://www.the-numbers.com/movie/Blade-2,"['Kris Kristofferson', 'Ron Perlman', 'Leonor Varela', 'Norman Reedus', 'Luke Goss', 'Wesley Snipes']","[['Guillermo del Toro', 'Director'], ['David S. Goyer', 'Written by'], ['Peter Frankfurt', 'Producer'], ['Wesley Snipes', 'Producer'], ['Patrick Palmer', 'Producer'], ['Lynn Harris', 'Executive Producer'], ['Michael De Luca', 'Executive Producer'], ['David S. Goyer', 'Executive Producer'], ['Toby Emmerich', 'Executive Producer'], ['Stan Lee', 'Executive Producer'], ['Avi Arad', 'Executive Producer'], ['Carol Spier', 'Production Designer'], ['Andrew J. Horne', 'Co-Producer'], ['Jon Divens', 'Co-Producer'], ['Gabriel Beristain', 'Director of Photography'], ['Peter Amundson', 'Editor'], ['Marco Beltrami', 'Music by'], ['Danny Saber', 'Additional Music'], ['Happy Walters', 'Music Supervisor'], ['Wendy Partridge', 'Costume Designer'], ['Nancy Foy', 'Casting Director']]","$32,528,016 (39.8% of total gross)",2.51 (domestic box office/biggest weekend),52.9% (domestic box office/worldwide),"$54,000,000 (worldwide box office is 2.9 times production budget)","2,707 opening theaters/2,707 max. theaters, 5.4 weeks average run per theater","$128,911,713","March 22nd, 2002 (Wide) by New Line","R for strong pervasive violence, language, some drug use and sexual content",108 minutes,vs. BladeCreate your own comparison chart…,"Marvel Comics, Vampire, Monster, Visual Effects",Based on Comic/Graphic Novel,Action,Live Action,Super Hero,United States,English,,,"September 3rd, 2002 by New Line Home Video",Blade,"$81,676,888","$72,661,713","$154,338,601",,
31,https://www.the-numbers.com/movie/Sorority-Boys,[],"[['Wally Wolodarsky*', 'Director'], ['Joe Jarvis', 'Screenwriter'], ['Greg Coolidge', 'Screenwriter'], ['Mark Mothersbaugh', 'Composer']]","$4,127,903 (40.5% of total gross)",2.47 (domestic box office/biggest weekend),81.5% (domestic box office/worldwide),"$12,000,000 (worldwide box office is 1.0 times production budget)","1,801 opening theaters/1,801 max. theaters, 2.6 weeks average run per theater","$16,096,844","March 22nd, 2002 (Wide) by Walt Disney","R for crude sexual content, nudity, strong language and some drug use",93 minutes,vs. Bucky Larson: Born to Be a StarCreate your own comparison chart…,"Cross-Dressing, College, Fraternity/Sorority, Farcical / Slapstick Comedy",Original Screenplay,Comedy,Live Action,Contemporary Fiction,,,,,,,"$10,198,766","$2,317,456","$12,516,222",,
32,https://www.the-numbers.com/movie/Clockstoppers,[],"[['Jonathan Frakes', 'Director'], ['J. David Stem', 'Screenwriter']]","$10,108,333 (27.3% of total gross)",3.66 (domestic box office/biggest weekend),95.4% (domestic box office/worldwide),"$26,000,000 (worldwide box office is 1.5 times production budget)","2,540 opening theaters/2,563 max. theaters, 6.3 weeks average run per theater","$58,374,698","March 29th, 2002 (Wide) by Paramount Pictures",PG for action violence and mild language,93 minutes,vs. Back to the FutureCreate your own comparison chart…,Time Travel,Original Screenplay,Adventure,Live Action,Science Fiction,,,,Nickelodeon Films,"August 13th, 2002 by Paramount Home Video",,"$36,985,501","$1,803,327","$38,788,828",,
33,https://www.the-numbers.com/movie/Death-to-Smoochy,[],"[['Danny DeVito', 'Director'], ['David Newman', 'Composer']]","$4,266,463 (51.1% of total gross)",1.96 (domestic box office/biggest weekend),99.8% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 0.2 times production budget)","2,164 opening theaters/2,164 max. theaters, 2.4 weeks average run per theater","$13,188,092","March 29th, 2002 (Wide) by Warner Bros.",R for language and sexual references,,vs. Burn After ReadingCreate your own comparison chart…,"Revenge, TV Industry, Film Noir, Neo Nazis",Original Screenplay,Black Comedy,Live Action,Contemporary Fiction,,,,,,,"$8,355,815","$18,247","$8,374,062",,
34,https://www.the-numbers.com/movie/Panic-Room,[],"[['David Fincher', 'Director'], ['Howard Shore', 'Composer']]","$30,056,751 (31.5% of total gross)",3.17 (domestic box office/biggest weekend),48.6% (domestic box office/worldwide),"$48,000,000 (worldwide box office is 4.1 times production budget)","3,053 opening theaters/3,119 max. theaters, 6.1 weeks average run per theater","$150,426,450","March 29th, 2002 (Wide) by Sony Pictures",R for violence and language,,vs. Se7enCreate your own comparison chart…,Psychological Thriller,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,,"November 5th, 2020 (Wide) (Australia)
",,"February 4th, 2003 by Sony Pictures Home Entertainment",,"$95,308,367","$101,000,000","$196,308,367",,
35,https://www.the-numbers.com/movie/Rookie-The-(2002),"['Rachel Griffiths', 'Jay Hernandez', 'Brian Cox', 'Dennis Quaid']","[['John Lee Hancock', 'Director'], ['Carter Burwell', 'Composer']]","$16,021,684 (21.2% of total gross)",4.72 (domestic box office/biggest weekend),93.9% (domestic box office/worldwide),"$22,000,000 (worldwide box office is 3.7 times production budget)","2,511 opening theaters/2,543 max. theaters, 8.7 weeks average run per theater","$119,320,590","March 29th, 2002 (Wide) by Walt Disney",G,127 minutes,vs. Panic RoomCreate your own comparison chart…,"Baseball, Inspirational Sports, Biographical Drama, Autobiographical, Biography",Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,English,"October 31st, 2002 (Wide) (Australia)
",,"August 27th, 2002 by Walt Disney Home Entertainment, released as Rookie, The",,"$75,600,072","$4,891,444","$80,491,516",,
36,https://www.the-numbers.com/movie/Big-Trouble,"['Tim Allen', 'Zooey Deschanel', 'Omar Epps', 'Dennis Farina', 'Ben Foster', 'Janeane Garofalo', 'Johnny Knoxville', 'Jason Lee', 'Heavy D', 'Rene Russo', 'Tom Sizemore', 'Stanley Tucci', 'Sofia Vergara', 'Patrick Warburton']","[['Barry Sonnenfeld', 'Director'], ['Robert Ramsey', 'Screenwriter'], ['Matthew Stone', 'Screenwriter'], ['Dave Barry', 'Story Creator'], ['Barry Sonnenfeld', 'Producer'], ['Barry Josephson', 'Producer'], ['Tom Jacobson', 'Producer'], ['Jim Wedaa', 'Executive Producer'], ['James Newton Howard', 'Composer']]","$3,545,204 (48.8% of total gross)",2.05 (domestic box office/biggest weekend),85.6% (domestic box office/worldwide),"$45,000,000 (worldwide box office is 0.2 times production budget)","1,961 opening theaters/1,961 max. theaters, 2.5 weeks average run per theater","$11,462,161","April 5th, 2002 (Wide) by Walt Disney","PG-13 for language, crude humor and sex-related, material",85 minutes,vs. Soul MenCreate your own comparison chart…,"Advertising and Marketing, Black Comedy, Fired, Hitmen, Romance, First Love, Weapons of Mass Destruction, Gunrunner, White Collar Crime, Crime, Beat Cops, Ensemble, Love at First Sight, Homeless, FBI, In a Plane, Delayed Release",Based on Fiction Book/Short Story,Black Comedy,Live Action,Contemporary Fiction,United States,English,,"Touchstone Pictures, Jacobson Company","October 8th, 2002 by Walt Disney Home Entertainment",,"$7,262,288","$1,226,583","$8,488,871",,
37,https://www.the-numbers.com/movie/High-Crimes,"['James Caviezel', 'Amanda Peet', 'Tom Bower', 'Ashley Judd', 'Morgan Freeman']","[['Carl Franklin', 'Director'], ['Yuri Zeltser', 'Screenwriter'], ['Cary Bickley', 'Screenwriter'], ['Joseph Finder', 'Story Creator'], ['Arnon Milchan', 'Producer'], ['Janet Yang', 'Producer'], [""Jesse B'Franklin"", 'Producer'], ['Lisa Henson', 'Executive Producer'], ['Kevin Reidy', 'Executive Producer'], ['Paul Peters', 'Production Designer'], ['Carole Kravet-Aykanian', 'Editor'], ['Graeme Revell', 'Composer'], ['Theo Van de Sande', 'Director of Photography']]","$14,005,550 (33.7% of total gross)",2.97 (domestic box office/biggest weekend),65.1% (domestic box office/worldwide),"$42,000,000 (worldwide box office is 1.5 times production budget)","2,717 opening theaters/2,747 max. theaters, 5.2 weeks average run per theater","$65,568,187","April 5th, 2002 (Wide) by 20th Century Fox","PG-13 for violence, sexual content and language",115 minutes,vs. The GunmanCreate your own comparison chart…,"Crime Thriller, False Identity, The Past Catching up with You, War Crimes, Framed, Surprise Twist, Cover Up",Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,,"Twentieth Century Fox, Regency Enterprises, New Regency","August 27th, 2002 by Fox Home Entertainment",,"$41,543,207","$22,237,893","$63,781,100",,
38,https://www.the-numbers.com/movie/National-Lampoons-Van-Wilder,[],"[['Walt Becker', 'Director'], ['Brent Goldberg', 'Screenwriter'], ['David T. Wagner', 'Screenwriter']]","$7,302,913 (34.3% of total gross)",2.92 (domestic box office/biggest weekend),54.3% (domestic box office/worldwide),"$6,000,000 (worldwide box office is 6.5 times production budget)","2,022 opening theaters/2,104 max. theaters, 3.9 weeks average run per theater","$33,626,372","April 5th, 2002 (Wide) by Artisan, released as National Lampoon's Van Wilder","R for strong sexual content, gross humor, language and some drug content",,vs. CollegeCreate your own comparison chart…,"College, Fraternity/Sorority, Farcical / Slapstick Comedy, Prank Gone Wrong, Parties Gone Wild, Framed, Inspired by a True Story, Based on an UNTRUE Story, Romance, Relationships Gone Wrong",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,,,,"August 20th, 2002 by Lionsgate Home Entertainment, released as National Lampoon's Van Wilder",Van WilderNational Lampoon,"$21,305,259","$17,936,064","$39,241,323",,
39,https://www.the-numbers.com/movie/Bend-it-Like-Beckham,[],"[['Gurinder Chadha', 'Director'], ['Gurinder Chadha', 'Screenwriter'], ['Guljit Bindra', 'Screenwriter'], ['Paul Mayeda Berges', 'Screenwriter']]","$161,528 (0.5% of total gross)",16.66 (domestic box office/biggest weekend),43.6% (domestic box office/worldwide),"$5,600,000 (worldwide box office is 13.3 times production budget)","6 opening theaters/1,002 max. theaters, 9.1 weeks average run per theater","$49,489,784","March 12th, 2003 (Limited) by Fox Searchlight",PG-13 for language and some sexual situations,112 minutes,vs. About a BoyCreate your own comparison chart…,"Soccer, Culture Clash, Comedy Drama, Immigration, Indians, Dysfunctional Family, Wedding Day, Wedding Planning, Romance, Love Triangle",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Germany, United Kingdom, United States",English,"April 12th, 2002 (Limited) (United Kingdom)
","Fox Searchlight Pictures, Kintop Pictures, UK Film Council, Filmforderung Hamburg, Helkon Media, The Works Film Group, Future Film Financing, Bend It Films, Roc Media, Road Movies Filmproduktion","September 30th, 2003 by Fox Home Entertainment, released as Bend It Like Beckham",,"$32,543,449","$42,022,593","$74,566,042",,
40,https://www.the-numbers.com/movie/Changing-Lanes,"['Toni Collette', 'Sydney Pollack', 'William Hurt', 'Amanda Peet', 'Ben Affleck', 'Samuel L. Jackson']","[['Roger Michell', 'Director'], ['Scott Rudin', 'Producer'], ['Chap Taylor', 'Screenwriter'], ['Michael Tolkin', 'Screenwriter'], ['Chap Taylor', 'Story Creator'], ['Ron Bozman', 'Executive Producer'], ['Adam Schroeder', 'Executive Producer'], ['Salvatore Totino', 'Director of Photography'], ['Kristi Zea', 'Production Designer'], ['Christopher Tellefsen', 'Editor'], ['Ann Roth', 'Costume Designer'], ['David Arnold', 'Composer']]","$17,128,062 (25.6% of total gross)",3.90 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$45,000,000 (worldwide box office is 1.5 times production budget)","2,613 opening theaters/2,642 max. theaters, 7.1 weeks average run per theater","$105,415,927","April 12th, 2002 (Wide) by Paramount Pictures",R for language,99 minutes,vs. Alex CrossCreate your own comparison chart…,"Revenge, Addiction, Rehab / Former Addict, Relationships Gone Wrong, Dysfunctional Family, Psychological Thriller",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,,Scott Rudin Productions,,,"$66,790,248",,,,
41,https://www.the-numbers.com/movie/Frailty,[],"[['Bill Paxton', 'Director'], ['Brent Hanley', 'Screenwriter'], ['Brian Tyler', 'Composer']]","$4,208,655 (32.1% of total gross)",3.12 (domestic box office/biggest weekend),65.7% (domestic box office/worldwide),"$11,000,000 (worldwide box office is 1.8 times production budget)","1,497 opening theaters/1,497 max. theaters, 3.6 weeks average run per theater","$20,692,389","April 12th, 2002 (Wide) by Lionsgate",R for violence and some language,99 minutes,vs. Body DoubleCreate your own comparison chart…,"Demons, Psychological Thriller, Non-Chronological, Religious, Surprise Twist, Dysfunctional Family, False Identity, Directing Yourself",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,,,,"September 17th, 2002 by Lionsgate Home Entertainment",,"$13,110,448","$6,836,832","$19,947,280",,
42,https://www.the-numbers.com/movie/Scorpion-King-The,[],"[['Chuck Russell', 'Director'], ['Stephen Sommers', 'Screenwriter'], ['William Osborne', 'Screenwriter'], ['David Hayter', 'Screenwriter'], ['Stephen Sommers', 'Story Creator'], ['Jonathan Hales', 'Story Creator'], ['Stephen Sommers', 'Producer'], ['Sean Daniel', 'Producer'], ['James Jacks', 'Producer'], ['Kevin Misher', 'Producer'], ['Vince McMahon', 'Executive Producer'], ['Ed Verreaux', 'Production Designer'], ['Michael Tronick', 'Editor'], ['Greg Parsons', 'Editor'], ['John Debney', 'Composer'], ['John R. Leonetti', 'Director of Photography']]","$36,075,875 (39.8% of total gross)",2.51 (domestic box office/biggest weekend),54.6% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 2.8 times production budget)","3,444 opening theaters/3,466 max. theaters, 5.7 weeks average run per theater","$142,963,610","April 19th, 2002 (Wide) by Universal",PG-13 for intense sequences of action violence and some sensuality,94 minutes,vs. The MummyCreate your own comparison chart…,,Spin-Off,Action,Live Action,Fantasy,"Belgium, Germany, United States",English,"April 18th, 2002 (Wide) (Australia)
",Alphaville,"October 1st, 2002 by Universal Home Entertainment",MummyScorpion King,"$90,580,000","$75,310,634","$165,890,634",,
43,https://www.the-numbers.com/movie/Enigma-(2002),"['Dougray Scott', 'Kate Winslet', 'Saffron Burrows', 'Jeremy Northam']","[['Michael Apted', 'Director'], ['Tom Stoppard', 'Screenwriter'], ['Robert Harris', 'Story Creator']]","$156,587 (3.6% of total gross)",12.83 (domestic box office/biggest weekend),26.8% (domestic box office/worldwide),,"25 opening theaters/115 max. theaters, 10.3 weeks average run per theater","$6,784,104","April 19th, 2002 (Wide) by Miramax",R,119 minutes,Create your own comparison chart…,"Political Thriller, Secret Agent, 1940s, World War II, Inspired by a True Story, Missing Person, Romance, Relationships Gone Wrong, Mental Illness",Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Historical Fiction,,,,,,,"$4,298,329","$11,733,099","$16,031,428",,
