,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Domestic Releases:,Production/Financing Companies:,Video Release:,MPAA Rating:,Keywords:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
134,https://www.the-numbers.com/movie/Armageddon-Time,"['Anne Hathaway', 'Jeremy Strong', 'Michael Banks Repeta', 'Jaylin Webb', 'Anthony Hopkins']","[['James Gray', 'Director'], ['James Gray', 'Screenwriter'], ['Rodrigo Teixeira', 'Producer'], ['Anthony Katagas', 'Producer'], ['James Gray', 'Producer'], [""Lourenco Sant' Anna"", 'Executive Producer'], ['Rodrigo Gutierrez', 'Executive Producer'], ['Gustavo Debs', 'Executive Producer'], ['Francisco Civita', 'Executive Producer'], ['Beto Gauss', 'Executive Producer'], ['Alan Terpins', 'Executive Producer'], ['Marco Tulio Kehdi', 'Executive Producer'], ['Richard Mancuso', 'Line Producer'], ['Darius Khondji', 'Director of Photography'], ['Happy Massee', 'Production Designer'], ['Scott Morris', 'Editor'], ['Madeline Weeks', 'Costume Designer'], ['Christopher Spelman', 'Composer'], ['Joe Rudge', 'Music Supervisor'], ['Douglas Aibel', 'Casting Director']]","$70,275 (3.8% of total gross)",2.35 (domestic box office/biggest weekend),28.4% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 0.4 times production budget)","6 opening theaters/1,006 max. theaters, 2.1 weeks average run per theater","$1,860,050","September 14th, 2022 (Wide) (France)
October 6th, 2022 (Wide) (Switzerland)
November 3rd, 2022 (Wide) (Australia)
November 10th, 2022 (Wide) (Brazil)
November 10th, 2022 (Wide) (Slovenia)
... Show all releases
",114 minutes,vs. The Banshees of InisherinCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,"Brazil, United States",English,"October 28th, 2022 (Limited) by Focus FeaturesNovember 4th, 2022 (Expands Wide) by Focus Features","Focus Features, Mad River Pictures, Keep Your Head, Spacemaker Productions, RT Features","November 22nd, 2022 by Focus Features","R for language and some drug use involving minors.(Rating bulletin 2752 (cert #53611), 10/5/2022)","Set in Queens NY, 1980s, Coming of Age, Autobiographical, Inspired by a True Story, Coming-of-Age Drama",,"$1,860,050","$4,692,236","$6,552,286",,,
135,https://www.the-numbers.com/movie/Moonage-Daydream-(2022),[],"[['Brett Morgen', 'Director'], ['Brett Morgen', 'Screenwriter'], ['Brett Morgen', 'Producer'], ['Brett Morgen', 'Editor'], ['Tony Visconti', 'Music Producer'], ['Paul Massey', 'Sound Mixer'], ['David Giammarco', 'Sound Mixer'], ['John Warhurst', 'Sound Designer'], ['Nina Hartstone', 'Sound Designer']]","$1,230,145 (28.8% of total gross)",3.47 (domestic box office/biggest weekend),30.6% (domestic box office/worldwide),,"170 opening theaters/733 max. theaters, 3.0 weeks average run per theater","$4,266,717","September 14th, 2022 (Wide) (Belgium)
September 14th, 2022 (Wide) (Switzerland)
September 15th, 2022 (Wide) (Argentina)
September 15th, 2022 (Wide) (Australia)
September 15th, 2022 (Wide) (Brazil)
... Show all releases
",,vs. Fire of LoveCreate your own comparison chart…,Based on Real Life Events,Documentary,Live Action,Factual,"Germany, United States",English,"September 16th, 2022 (IMAX) by NeonSeptember 23rd, 2022 (Expands Wide) by NeonDecember 5th, 2022 (IMAX) by Neon","HBO Documentary Films, IMAX Documentary Films Capital","Spring, 2023 by Max","PG-13 for some sexual images/nudity, brief strong language and smoking.(Rating bulletin 2744 (cert #53979), 8/10/2022)","Biography, Music Industry, Musicians, Singers, 1970s, 1980s, 1990s, Biographical Documentary",,"$4,266,717","$9,667,216","$13,933,933",,,
136,https://www.the-numbers.com/movie/Jeepers-Creepers-Reborn-(2021),[],"[['Timo Vuorensolam', 'Director'], ['Sean Michael Argo', 'Screenwriter'], ['Jake Seal', 'Screenwriter'], ['Jake Seal', 'Producer'], ['Michael Ohoven', 'Producer']]",,5.35 (domestic box office/biggest weekend),36.9% (domestic box office/worldwide),,,"$2,033,057","September 15th, 2022 (Wide) (Germany)
September 15th, 2022 (Wide), released as Jeepers Creepers: Reborn (Джиперс Криперс: Возрожденный) (Russia (CIS))
September 22nd, 2022 (Wide) (Australia)
September 22nd, 2022 (Limited) (New Zealand)
September 23rd, 2022 (Limited) (United Kingdom)
... Show all releases
",88 minutes,vs. Jeepers Creepers 3Create your own comparison chart…,Based on Movie,Horror,Live Action,Contemporary Fiction,"Finland, United Kingdom, United States",English,"September 19th, 2022 (Special Engagement) by Fathom Events",Screen Media Films,"October 4th, 2022 by Screen Media Video","R for violence, gore and language.(Rating bulletin 2743 (cert #53959), 8/3/2022)","Filmed in Louisiana, United States, Supernatural Horror, Supernatural, Disrupted by COVID-19 pandemic",Jeepers Creepers,"$2,033,057","$3,475,600","$5,508,657",,,
137,https://www.the-numbers.com/movie/Soof-3-(2022-Netherlands),[],"[['Anne de Clercq', 'Director']]",,,,,,,"September 15th, 2022 (Wide) (Netherlands)
",111 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Netherlands,Dutch,,,,,,,n/a,"$5,268,243","$5,268,243",,,
138,https://www.the-numbers.com/movie/Woman-King-The-(2022),"['Thuso Mbedu', 'John Boyega', 'Lashana Lynch', 'Sheila Atim', 'Adrienne Warren', 'Jayme Lawson', 'Hero Fiennes Tiffin', 'Viola Davis']","[['Gina Prince-Bythewood', 'Director'], ['Dana Stevens', 'Screenwriter'], ['Maria Bello', 'Story Creator'], ['Dana Stevens', 'Story Creator'], ['Cathy Schulman', 'Producer'], ['Viola Davis', 'Producer'], ['Julius Tennon', 'Producer'], ['Maria Bello', 'Producer'], ['Peter McAleese', 'Executive Producer'], ['Lebo M.', 'Composer'], ['Polly Morgan', 'Director of Photography']]","$19,051,442 (28.3% of total gross)",3.53 (domestic box office/biggest weekend),71.3% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 1.9 times production budget)","3,765 opening theaters/3,765 max. theaters, 6.3 weeks average run per theater","$67,328,130","September 15th, 2022 (Wide) (Nigeria)
September 22nd, 2022 (Wide), released as A Mulher Rei (Brazil)
September 28th, 2022 (Wide) (France)
October 6th, 2022 (Wide), released as Der Frauenkönig (Germany)
October 6th, 2022 (Wide) (Portugal)
... Show all releases
",135 minutes,"vs. Don’t Worry, DarlingCreate your own comparison chart…",Based on Real Life Events,Action,Live Action,Dramatization,"Canada, United States",English,"September 16th, 2022 (Wide) by Sony Pictures","Welle Entertainment, Jack Blue Productions, Juvee, Tri-Star Pictures, Entertainment One, TSG Entertainment","November 22nd, 2022 by Sony Pictures Home Entertainment","PG-13 for sequences of strong violence, some disturbing material, thematic content, brief language and partial nudity.(Rating bulletin 2747 (cert #53622), 8/31/2022)","1700s, 1800s, Set in Africa, F-Rated, F-Rated, Triple, Slavery, Sex Crimes, Unexpected Families, Rescue, Action Adventure",,"$67,328,130","$27,046,619","$94,374,749","$1,842,916","$2,870,419","$4,713,335"
139,https://www.the-numbers.com/movie/Pearl-(2022-Horror),"['David Corenswet', 'Tandi Wright', 'Matthew Sunderland', 'Emma Jenkins-Purro', 'Mia Goth']","[['Ti West', 'Director'], ['Ti West', 'Screenwriter'], ['Jacob Jaffke', 'Producer'], ['Ti West', 'Producer'], ['Harrison Kreiss', 'Producer'], ['Kevin Turen', 'Producer'], ['Ti West', 'Editor'], ['Tyler Bates', 'Composer'], ['Tim Williams', 'Composer'], ['Eliot Rockett', 'Director of Photography']]","$3,128,427 (33.2% of total gross)",3.01 (domestic box office/biggest weekend),92.9% (domestic box office/worldwide),,"2,935 opening theaters/2,982 max. theaters, 2.9 weeks average run per theater","$9,423,445","February 9th, 2023 (Wide) (Brazil)
February 16th, 2023 (Limited) (Mexico)
March 16th, 2023 (Limited) (Australia)
March 17th, 2023 (Wide) (United Kingdom)
April 27th, 2023 (Limited) (New Zealand)
... Show all releases
",102 minutes,vs. XCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Historical Fiction,United States,English,"September 16th, 2022 (Wide) by A24",Little Lamb Productions,"October 25th, 2022 by Lionsgate Home Entertainment","R for some strong violence, gore, strong sexual content and graphic nudity.(Rating bulletin 2740 (cert #53733), 7/13/2022)","Slasher Horror, Prequel, 1910s",X,"$9,423,445","$716,648","$10,140,093","$202,893","$1,313,222","$1,516,115"
140,https://www.the-numbers.com/movie/Dont-Worry-Darling-(2022),"['Harry Styles', 'Olivia Wilde', 'Gemma Chan', 'Kiki Layne', 'Nick Kroll', 'Sydney Chandler', 'Kate Berlant', 'Asif Ali', 'Timothy Simons', 'Ari’el Stachel', 'Chris Pine', 'Florence Pugh']","[['Olivia Wilde', 'Director'], ['Katie Silberman', 'Screenwriter'], ['Carey Van Dyke', 'Story by'], ['Shane Van Dyke', 'Story by'], ['Katie Silberman', 'Story by'], ['Olivia Wilde', 'Producer'], ['Katie Silberman', 'Producer'], ['Miri Yoon', 'Producer'], ['Roy Lee', 'Producer'], ['Carey Van Dyke', 'Executive Producer'], ['Shane Van Dyke', 'Executive Producer'], ['Richard Brener', 'Executive Producer'], ['Catherine Hardwicke', 'Executive Producer'], ['Celia Khong', 'Executive Producer'], ['Alex G Scott', 'Executive Producer'], ['Matthew Libatique', 'Director of Photography'], ['Katie Byron', 'Production Designer'], ['Affonso Goncalves', 'Edited By'], ['John Powell', 'Composer'], ['John Powell', 'Conductor'], ['Randall Poster', 'Music Supervisor'], ['Arianne Phillips', 'Costume Designer']]","$19,353,213 (42.7% of total gross)",2.34 (domestic box office/biggest weekend),52.3% (domestic box office/worldwide),,"4,113 opening theaters/4,121 max. theaters, 4.0 weeks average run per theater","$45,309,403","September 20th, 2022 (Wide) (Germany)
September 21st, 2022 (Wide) (France)
September 21st, 2022 (Wide) (Italy)
September 22nd, 2022 (Wide), released as Não Se Preocupe, Querida (Brazil)
September 22nd, 2022 (Wide) (Croatia)
... Show all releases
",123 minutes,vs. The Woman KingCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Historical Fiction,United States,English,"September 19th, 2022 (Special Engagement) by Warner Bros., released as Don’t Worry, Darling (IMAX Live Experience)September 23rd, 2022 (Wide) by Warner Bros.","New Line Cinema, Vertigo Entertainment","November 7th, 2022 by Max","R for sexuality, violent content and language.(Rating bulletin 2708 (cert #53486), 11/24/2021)","1950s, Set in California, Psychological Thriller, Directing Yourself, Black List Graduates, Surprise Twist, Sexism, Relationships Gone Wrong, Virtual Reality, Death of a Son or Daughter",,"$45,309,403","$41,304,801","$86,614,204","$692,160","$540,577","$1,232,737"
141,https://www.the-numbers.com/movie/Gang-Tie-Yi-Zhi-(2022-China),[],"[['Haiqiang Ning', 'Director']]",,,,,,,"September 23rd, 2022 (Wide) (China)
",105 minutes,Create your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,China,Mandarin,,,,,,,n/a,"$15,310,000","$15,310,000",,,
142,https://www.the-numbers.com/movie/insaengeun-aleumdaweo-(2019-South-Korea),[],"[['Choi Gookhee', 'Director']]",,,,,,,"September 28th, 2022 (Wide) (South Korea)
",,Create your own comparison chart…,Original Screenplay,Musical,Live Action,Dramatization,Republic of Korea,Korean,,,,,,,n/a,"$8,455,255","$8,455,255",,,
143,https://www.the-numbers.com/movie/jeongjikhan-hubo-2-(2022-South-Korea),[],"[['Chang Youjeong', 'Director']]",,,,,,,"September 28th, 2022 (Wide) (South Korea)
",,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Dramatization,Republic of Korea,Korean,,,,,,,n/a,"$6,345,504","$6,345,504",,,
144,https://www.the-numbers.com/movie/Smile-(2022),"['Sosie Bacon', 'Jessie T. Usher*', 'Kyle Gallner', 'Robin Weigert', 'Caitlin Stasey', 'Kal Penn', 'Rob Morgan']","[['Parker Finn', 'Director'], ['Parker Finn', 'Screenwriter'], ['Marty Bowen', 'Producer'], ['Wyck Godfrey', 'Producer'], ['Isaac Klausner', 'Producer'], ['Robert Salerno', 'Producer'], ['Adam Fishbach', 'Executive Producer']]","$22,609,925 (21.3% of total gross)",4.69 (domestic box office/biggest weekend),48.8% (domestic box office/worldwide),"$17,000,000 (worldwide box office is 12.8 times production budget)","3,650 opening theaters/3,659 max. theaters, 7.0 weeks average run per theater","$105,935,048","September 28th, 2022 (Wide) (Belgium)
September 28th, 2022 (Wide) (France)
September 28th, 2022 (Wide) (Indonesia)
September 28th, 2022 (Wide) (United Kingdom)
September 29th, 2022 (Wide), released as Sonríe (Argentina)
... Show all releases
",115 minutes,vs. The Black PhoneCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Contemporary Fiction,United States,English,"September 30th, 2022 (Wide) by Paramount Pictures","Paramount Players, Temple Hill Entertainment","November 15th, 2022 by Paramount Home Video","R for strong violent content and grisly images, and language.(Rating bulletin 2733 (cert #53773), 5/25/2022)","Psychological Horror, Psychiatrist, Mental Illness, Ensemble",,"$105,935,048","$111,133,687","$217,068,735","$816,616","$1,113,557","$1,930,173"
145,https://www.the-numbers.com/movie/Ponniyin-Selvan-Part-One-(2022-India),['Aishwarya Rai'],"[['Mani Ratnam', 'Director']]","$4,018,000 (81.7% of total gross)",1.22 (domestic box office/biggest weekend),66.3% (domestic box office/worldwide),,"500 opening theaters/500 max. theaters, 2.0 weeks average run per theater","$4,918,000","September 29th, 2022 (Wide) (Australia)
September 29th, 2022 (Limited) (New Zealand)
September 30th, 2022 (Limited) (Finland)
September 30th, 2022 (Limited) (France)
September 30th, 2022 (Limited) (South Korea)
... Show all releases
",167 minutes,vs. Baahubali 2: The ConclusionCreate your own comparison chart…,Based on Fiction Book/Short Story,Action,Live Action,Historical Fiction,India,"Hindi, Kannada, Malayalam, Tamil, Telugu","September 30th, 2022 (Limited) by Sarigama CinemasSeptember 30th, 2022 (IMAX) by Sarigama Cinemas",,,,"Action Adventure, War, Prophecy",Ponniyin Selvan,"$4,918,000","$2,502,307","$7,420,307",,,
146,https://www.the-numbers.com/movie/Bros-(2022),"['Billy Eichner', 'Luke Macfarlane']","[['Nicholas Stoller', 'Director'], ['Billy Eichner', 'Screenwriter'], ['Judd Apatow', 'Producer'], ['Nicholas Stoller', 'Producer'], ['Josh Church', 'Producer'], ['Billy Eichner', 'Executive Producer']]","$4,854,125 (41.7% of total gross)",2.40 (domestic box office/biggest weekend),78.4% (domestic box office/worldwide),,"3,350 opening theaters/3,356 max. theaters, 2.9 weeks average run per theater","$11,628,165","October 6th, 2022 (Wide), released as Mais que Amigos, Friends (Brazil)
October 6th, 2022 (Wide) (Denmark)
October 6th, 2022 (Wide), released as Eyn Gvarim Ka'elle (Israel)
October 19th, 2022 (Wide) (France)
October 19th, 2022 (Wide) (Switzerland)
... Show all releases
",115 minutes,vs. The Woman KingCreate your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,United States,English,"September 30th, 2022 (Wide) by Universal","Apatow Productions, Universal Pictures","November 22nd, 2022 by Universal Home Entertainment","R for strong sexual content, language throughout and some drug use.(Rating bulletin 2728 (cert #53747), 4/20/2022)","Romantic Comedy, LGBTQ+, Relationships Gone Wrong, Screenplay Written By the Star, Set in New York City, Set in New York, Writing and Writers, Screenwriters, Romance, Ensemble",,"$11,628,165","$3,203,632","$14,831,797",,,
147,https://www.the-numbers.com/movie/Ping-Fan-Ying-Xiong-(2022-China),[],"[['Guohui Chen (陈国辉)', 'Director']]",,,,,,,"September 30th, 2022 (Wide) (China)
",120 minutes,Create your own comparison chart…,Based on Real Life Events,Educational,Live Action,Dramatization,China,Mandarin,,,,,,,n/a,"$32,850,000","$32,850,000",,,
148,https://www.the-numbers.com/movie/Wan-Li-Gui-Tu-(2022-China),[],"[['Xiaozhi Rao (饶晓志) ', 'Director']]",,,,,,,"September 30th, 2022 (Wide) (China)
October 27th, 2022 (Limited), released as Home Coming (Australia)
October 27th, 2022 (Limited), released as Home Coming (New Zealand)
October 28th, 2022 (Limited), released as Home Coming (United Kingdom)
",,vs. Night at the MuseumCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,China,Mandarin,,,,,,,n/a,"$236,085,820","$236,085,820",,,
149,https://www.the-numbers.com/movie/Xin-Da-Tou-Er-Zi-He-Xiao-Tou-Ba-Ba-Wo-De-Wai-Xing-Peng-You-(2022-China),[],"[['Cheng He', 'Director'], ['Kexin Liu', 'Director']]",,,,,,,"October 1st, 2022 (Wide) (China)
",81 minutes,Create your own comparison chart…,Based on TV,Comedy,Digital Animation,Contemporary Fiction,China,Mandarin,,,,,,,n/a,"$12,260,000","$12,260,000",,,
150,https://www.the-numbers.com/movie/Amsterdam-(2022),"['Christian Bale', 'Margot Robbie', 'John David Washington', 'Chris Rock', 'Anya Taylor-Joy', 'Zoe Saldana', 'Mike Myers', 'Michael Shannon', 'Timothy Olyphant', 'Andrea Riseborough', 'Taylor Swift', 'Matthias Schoenaerts', 'Alessandro Nivola', 'Rami Malek', 'Robert De Niro']","[['David O. Russell', 'Director'], ['David O. Russell', 'Screenwriter'], ['Anthony Katagas', 'Producer'], ['Matthew Budman', 'Producer'], ['Arnon Milchan', 'Producer']]","$6,444,896 (43.1% of total gross)",2.32 (domestic box office/biggest weekend),50.8% (domestic box office/worldwide),"$80,000,000 (worldwide box office is 0.4 times production budget)","3,005 opening theaters/3,005 max. theaters, 3.0 weeks average run per theater","$14,947,969","October 6th, 2022 (Wide), released as Ámsterdam (Argentina)
October 6th, 2022 (Wide) (Australia)
October 6th, 2022 (Wide), released as Amsterdã (Brazil)
October 6th, 2022 (Wide), released as Ámsterdam (Chile)
October 6th, 2022 (Wide), released as Ámsterdam (Colombia)
... Show all releases
",134 minutes,vs. BabylonCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Historical Fiction,"Canada, United States",English,"October 7th, 2022 (Wide) by 20th Century Studios","Regency Enterprises, 20th Century Studios","November 11th, 2022 by Walt Disney Home Entertainment","R for brief violence and bloody images.(Rating bulletin 2745 (cert #53992), 8/17/2022)","Crime Comedy, Murder Mystery, Falsely Accused, 1930s, Disrupted by COVID-19 pandemic, Crime Caper, Inspired by a True Story, Ensemble",,"$14,947,969","$14,452,857","$29,400,826",,,
