,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Domestic Releases:,Video Release:,MPAA Rating:,Keywords:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
219,https://www.the-numbers.com/movie/All-is-Lost,['Robert Redford'],"[['J.C. Chandor', 'Director'], ['J.C. Chandor', 'Screenwriter'], ['Neal Dodson', 'Producer'], ['Anna Gerb', 'Producer'], ['Justin Nappi', 'Producer'], ['Teddy Schwartzman', 'Producer'], ['Cassian Elwes', 'Executive Producer'], ['Laura Rister', 'Executive Producer'], ['Glen Basner', 'Executive Producer'], ['Joshua Blum', 'Executive Producer'], ['Zachary Quinto', 'Executive Producer'], ['Corey Moosa', 'Executive Producer'], ['Howard Cowen', 'Executive Producer'], [""Eric D'Arbeloff"", 'Executive Producer'], ['Kevin Turen', 'Executive Producer'], ['Robert Ogden Barnun', 'Executive Producer'], ['Frank G. DeMarco', 'Director of Photography'], ['Peter Zuccarini', 'Underwater Director of Photography'], ['John P. Goldsmith', 'Production Designer'], ['Pete Beaudreau', 'Editor'], ['Alex Ebert', 'Composer'], ['Robert Munroe', 'Visual Effects Supervisor']]","$93,583 (1.5% of total gross)",5.21 (domestic box office/biggest weekend),60.3% (domestic box office/worldwide),"$8,500,000 (worldwide box office is 1.2 times production budget)","6 opening theaters/483 max. theaters, 5.0 weeks average run per theater","$8,049,708","November 7th, 2013 (Wide) (Greece)
November 14th, 2013 (Wide) (Jordan)
November 14th, 2013 (Wide) (Lebanon)
November 14th, 2013 (Wide) (United Arab Emirates)
November 15th, 2013 (Wide) (Turkey)
... Show all releases
",107 minutes,vs. An EducationCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,"October 18th, 2013 (Limited) by Roadside Attractions","February 11th, 2014 by Lionsgate Home Entertainment","PG-13 for brief strong language.(Rating bulletin 2275, 6/5/2013)","Unnamed Character, On a Boat, Extreme Weather, Disaster, Marooned, Limited Dialogue, Voiceover/Narration, One-Actor Show, Survival Thriller, Lost At Sea","Lionsgate, Roadside Attractions, Black Bear, TreeHouse Pictures, FilmNation Entertainment, Sudden Storm Entertainment, Before The Door, Washington Square Films",,"$6,263,670","$4,123,144","$10,386,814","$3,837,992","$1,185,955","$5,023,947"
220,https://www.the-numbers.com/movie/Carrie-(2013),"['Julianne Moore', 'Judy Greer', 'Portia Doubleday', 'Chloë Grace Moretz']","[['Kimberly Peirce', 'Director'], ['Kevin Misher', 'Producer'], ['Roberto Aguirre-Sacasa', 'Screenwriter'], ['Stephen King', 'Story Creator'], ['J. Miles Dale', 'Executive Producer'], ['Steve Yedlin', 'Director of Photography'], ['Carol Spier', 'Production Designer'], ['Lee Percy', 'Editor'], ['Nancy Richardson', 'Editor'], ['Marco Beltrami', 'Composer'], ['Randall Poster', 'Music Supervisor'], ['Luis Sequeira', 'Costume Designer']]","$16,101,552 (45.7% of total gross)",2.19 (domestic box office/biggest weekend),42.8% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 2.7 times production budget)","3,157 opening theaters/3,157 max. theaters, 3.6 weeks average run per theater","$45,330,397",,99 minutes,vs. FlatlinersCreate your own comparison chart…,Remake,Horror,Live Action,Fantasy,United States,English,"October 18th, 2013 (Wide) by Sony Pictures","January 14th, 2014 by Sony Pictures Home Entertainment","R for bloody violence, disturbing images, language and some sexual content.(Rating bulletin 2291, 9/25/2013)","Dysfunctional Family, Religious, Psychics, Bullies, High School Hell, Prom, Voiceover/Narration, Epilogue, Prologue, Twins, Prank Gone Wrong, Internet, Revenge, Inspirational Teacher, Lacrosse, Digital Cinematography, Supernatural, Supernatural Horror","Metro-Goldwyn-Mayer Pictures, Screen Gems, Misher Films",,"$35,266,619","$47,142,901","$82,409,520","$4,774,683","$2,656,119","$7,430,802"
221,https://www.the-numbers.com/movie/Fifth-Estate-The,"['Anthony Mackie', 'David Thewlis', 'Peter Capaldi', 'Dan Stevens', 'Alicia Vikander', 'Stanley Tucci', 'Laura Linney', 'Benedict Cumberbatch', 'Daniel Brühl', 'Carice van Houten']","[['Bill Condon', 'Director'], ['Josh Singer', 'Screenwriter'], ['Daniel Domscheit-Berg', 'Story Creator'], ['David Leigh', 'Story Creator'], ['Luke Harding', 'Story Creator'], ['Steve Golin', 'Producer'], ['Michael Sugar', 'Producer'], ['Richard Sharkey', 'Executive Producer'], ['Paul Green', 'Executive Producer'], ['Jeff Skoll', 'Executive Producer'], ['Jonathan King', 'Executive Producer'], ['Tobias Schliessler', 'Director of Photography'], ['Mark Tildesley', 'Production Designer'], ['Virginia Katz', 'Editor'], ['Shay Cunliffe', 'Casting Director'], ['Carter Burwell', 'Composer']]","$1,673,351 (51.4% of total gross)",1.94 (domestic box office/biggest weekend),52.9% (domestic box office/worldwide),"$26,000,000 (worldwide box office is 0.2 times production budget)","1,769 opening theaters/1,769 max. theaters, 2.1 weeks average run per theater","$4,182,790",,128 minutes,vs. SnowdenCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,United States,English,"October 18th, 2013 (Wide) by Walt Disney","January 28th, 2014 by Walt Disney Home Entertainment","R for language and some violence.(Rating bulletin 2286, 8/21/2013)","News, Investigative Journalist, Internet, Non-Chronological, Epilogue, Political, Iraq War, Government Corruption, Whistleblowers","Touchstone Pictures, DreamWorks Pictures, Participant Media, Anonymous Content, Reliance Entertainment",,"$3,254,172","$2,900,000","$6,154,172","$1,667,047","$661,463","$2,328,510"
222,https://www.the-numbers.com/movie/Te-shu-shen-fen,"['Andy On', 'Collin Chou', 'Donnie Yen', 'Jing Tian', 'Zhang Hanyu']","[['Clarence Fok Yiu-leung', 'Director'], ['Zhang Wang', 'Producer'], ['Lu Zheng', 'Producer'], ['Han Sanping', 'Producer'], ['Peter Pau', 'Executive Producer'], ['Donnie Yen', 'Executive Producer'], ['Donnie Yen', 'Action Director'], ['Bruce Law', 'Stunt Director']]",,,,,,,"October 18th, 2013 (Wide) (Singapore)
November 29th, 2013 (Wide) (Vietnam)
",99 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,China,Cantonese,"March 7th, 2014 (Limited) by Well Go USA, released as Special ID","May 13th, 2014 by Well Go USA Video","R for violence and language.(Rating bulletin 2309, 2/12/2014)","Undercover, Organized Crime, Early / Simultaneous Video-on-Demand release","Beijing Starlit Film, TV Culture Co. LTD, China Film Co. LTD",,n/a,"$25,040,000","$25,040,000","$1,249,280","$499,018","$1,748,298"
223,https://www.the-numbers.com/movie/Jackass-Presents-Bad-Grandpa,"['Johnny Knoxville', 'Jackson Nicoll']","[['Jeff Tremaine', 'Director'], ['Johnny Knoxville', 'Screenwriter'], ['Spike Jonze', 'Screenwriter'], ['Jeff Tremaine', 'Screenwriter'], ['Johnny Knoxville', 'Story Creator'], ['Spike Jonze', 'Story Creator'], ['Jeff Tremaine', 'Story Creator'], ['Fax Bahr', 'Story Creator'], ['Adam Small', 'Story Creator'], ['Jeff Tremaine', 'Producer'], ['Spike Jonze', 'Producer'], ['Johnny Knoxville', 'Producer'], ['Dimitry Elyashkevitch', 'Cinematographer'], ['Derek Freda', 'Producer'], ['Trip Taylor', 'Executive Producer'], ['Seth Casriel', 'Editor'], ['Matthew Probst', 'Editor'], ['Matthew Kosinski', 'Editor'], ['Sam Spiegel', 'Composer'], ['Koool G. Murder', 'Composer']]","$32,055,177 (31.4% of total gross)",3.18 (domestic box office/biggest weekend),63.4% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 10.7 times production budget)","3,336 opening theaters/3,345 max. theaters, 6.0 weeks average run per theater","$131,108,501","October 23rd, 2013 (Wide) (United Kingdom)
October 24th, 2013 (Wide) (Croatia)
October 24th, 2013 (Wide) (Germany)
October 24th, 2013 (Wide) (Netherlands)
October 24th, 2013 (Wide) (Slovenia)
... Show all releases
",92 minutes,vs. Jackass: The MovieCreate your own comparison chart…,Based on Real Life Events,Comedy,Live Action,Factual,United States,English,"October 25th, 2013 (Wide) by Paramount Pictures","January 28th, 2014 by Paramount Home Video","R for strong crude and sexual content throughout, language, some graphic nudity
and brief drug use.(Rating bulletin 2292, 10/2/2013)","Road Trip, Improvised, Dysfunctional Family, Old Age Makeup, Non-Chronological, Scene in End Credits","Paramount Pictures, MTV Films, Dickhouse",JackassBad Grandpa,"$102,003,019","$58,900,000","$160,903,019","$13,421,798","$9,788,631","$23,210,429"
224,https://www.the-numbers.com/movie/Tom-yum-goong-2,['Tony Jaa'],"[['Prachya Pinkaew', 'Director'], ['Ekasith Thairat', 'Screenwriter'], ['Ekasith Thairat', 'Story Creator'], ['Prachya Pinkaew', 'Producer'], ['Panna Rittikrai', 'Producer'], ['Sukanya Sukanya', 'Producer'], ['Somsak Techaratanaprasert', 'Executive Producer'], ['Richra Panomrat', 'Editor'], ['Chalerm Wongpim', 'Editor'], ['Wichit Watananon', 'Editor'], ['Manus Worasingh', 'Editor'], ['Rachapan Rachapan', 'Editor'], ['Sita Vosbian', 'Co-Producer'], ['Teerawat Rujintham', 'Director of Photography'], ['Chalerm Wongpim', 'Director of Photography'], ['Weerapol Pumartfon', 'Action Choreographer'], ['Sutthisak Suttijit', 'Sound Designer'], ['Ekasith Meeprasertkul', 'Costume Designer'], ['Prinya Pantan', 'Make up'], ['Cherdsak Chom-ngam', 'Hairstylist']]",$270 (11.0% of total gross),2.47 (domestic box office/biggest weekend),0.1% (domestic box office/worldwide),,"1 opening theaters/1 max. theaters, 3.0 weeks average run per theater","$3,145","October 23rd, 2013 (Wide) (Thailand)
November 7th, 2013 (Wide) (Singapore)
",104 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,Thailand,Thai,"May 2nd, 2014 (Limited) by Magnet Pictures, released as The Protector 2","July 29th, 2014 by Magnolia Home Entertainment, released as The Protector 2","R for violence and language.(Rating bulletin 2309, 2/12/2014)","Martial Arts, Wire Fu, Civil War, Intertitle, Non-Chronological, Organized Crime, Slow Motion Scene, Revenge, 3-D, 3-D - Shot in 3-D, Death of a Sibling, Outtakes During Credits, Government Corruption, Arms Dealer, Twins, Death of a Twin, Interpol, Unnamed Character, Blindness, War Profiteers, Falsely Accused, Fugitive / On the Run, Early / Simultaneous Video-on-Demand release",Ba-Ram-Ewe,Tom yum goong,"$2,463","$3,404,573","$3,407,036","$1,741,855","$913,260","$2,655,115"
225,https://www.the-numbers.com/movie/Counselor-The,"['Michael Fassbender', 'Penélope Cruz', 'Cameron Diaz', 'Javier Bardem', 'Brad Pitt']","[['Ridley Scott', 'Director'], ['Cormac McCarthy', 'Screenwriter'], ['Ridley Scott', 'Producer'], ['Nick Wechsler', 'Producer'], ['Steve Schwartz', 'Producer'], ['Paula Mae Schwartz', 'Producer'], ['Cormac McCarthy', 'Executive Producer'], ['Mark Huffam', 'Executive Producer'], ['Michael Schaefer', 'Executive Producer'], ['Michael Costigan', 'Executive Producer'], ['Dariusz Wolski', 'Director of Photography'], ['Arthur Max', 'Production Designer'], ['Pietro Scalia', 'Editor'], ['Janty Yates', 'Costume Designer'], ['Daniel Pemberton', 'Composer'], ['Sara Desmond', 'Production Manager'], ['Max Keene', 'First Assistant Director'], ['Matt Baker', 'Second Assistant Director'], ['Simon Hayes', 'Sound Mixer'], ['Teresa Kelly', 'Associate Producer']]","$7,842,930 (46.2% of total gross)",2.16 (domestic box office/biggest weekend),23.9% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 2.8 times production budget)","3,044 opening theaters/3,044 max. theaters, 2.6 weeks average run per theater","$21,817,291","October 25th, 2013 (Wide) (Brazil)
October 31st, 2013 (Wide) (Chile)
October 31st, 2013 (Wide) (Russia (CIS))
November 1st, 2013 (Wide) (Ecuador)
November 7th, 2013 (Wide) (Australia)
... Show all releases
",111 minutes,vs. The Light Between OceansCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"United Kingdom, United States",English,"October 25th, 2013 (Wide) by 20th Century Fox","February 11th, 2014 by Fox Home Entertainment","R for graphic violence, some grisly images, strong sexual content and language.(Rating bulletin 2287, 8/28/2013)","Lawyers, Romance, Narcotics, Organized Crime, Unnamed Character, Crime Thriller, Drug Cartels, Smuggler, Death of a Spouse or Fiancée / Fiancé, No Honor Among Thieves","Scott Free Films, Nick Wechsler, Chockstone Pictures, TSG Entertainment, Ingenious Media, Fox 2000 Pictures",,"$16,973,715","$54,035,619","$71,009,334","$4,525,816","$2,643,099","$7,168,915"
226,https://www.the-numbers.com/movie/Enders-Game,"['Asa Butterfield', 'Harrison Ford', 'Hailee Steinfeld', 'Viola Davis', 'Abigail Breslin', 'Ben Kingsley']","[['Gavin Hood', 'Director'], ['Gavin Hood', 'Screenwriter'], ['Orson Scott Card', 'Character Creator'], ['Roberto Orci', 'Producer'], ['Alex Kurtzman', 'Producer'], ['Gigi Pritzker', 'Producer'], ['Linda McDonough', 'Producer'], ['Robert Chartoff', 'Producer'], ['Lynn Hendee', 'Producer'], ['Orson Scott Card', 'Producer'], ['Ed Ulbrich', 'Producer'], ['Bill Lischak', 'Executive Producer'], ['David Coatsworth', 'Executive Producer'], ['Ivy Zhong', 'Executive Producer'], ['Venkatesh Roddam', 'Executive Producer'], ['Ted Rawnett', 'Executive Producer'], ['Deborah Del Prete', 'Executive Producer'], ['Mandy Safavi', 'Executive Producer'], ['Donald M. McAlpine', 'Director of Photography'], ['Sean Haworth', 'Production Designer'], ['Ben Procter', 'Production Designer'], ['Zach Staenberg', 'Editor'], ['Lee Smith', 'Editor'], ['Christine Bieselin Clark', 'Costume Designer'], ['Steve Jablonsky', 'Composer'], ['John Papsidera', 'Casting Director']]","$27,017,351 (43.8% of total gross)",2.29 (domestic box office/biggest weekend),48.2% (domestic box office/worldwide),"$110,000,000 (worldwide box office is 1.2 times production budget)","3,407 opening theaters/3,407 max. theaters, 4.3 weeks average run per theater","$79,354,175","October 25th, 2013 (Wide) (United Kingdom)
October 31st, 2013 (Wide) (Croatia)
October 31st, 2013 (Wide) (Thailand)
October 31st, 2013 (Wide) (United Arab Emirates)
November 1st, 2013 (Wide) (Romania)
... Show all releases
",114 minutes,vs. Jumanji: Welcome to the JungleCreate your own comparison chart…,Based on Fiction Book/Short Story,Adventure,Live Action,Science Fiction,United States,English,"November 1st, 2013 (Wide) by LionsgateNovember 1st, 2013 (IMAX) by Lionsgate","February 11th, 2014 by Lionsgate/Summit","PG-13 for some violence, sci-fi action and thematic material.(Rating bulletin 2290, 9/18/2013)","Alien Invasion, Surprise Twist, Coming of Age, Military Life, New Guy/Girl in School, Child Prodigy, Motion Capture Performance, IMAX: DMR","Summit Entertainment, OddLot Entertainment, Chartoff Productions, Inc., Taleswapper, K/O Paper Products, Digital Domain",,"$61,737,191","$66,246,092","$127,983,283","$14,056,331","$14,394,536","$28,450,867"
227,https://www.the-numbers.com/movie/One-Chance,"['Julie Walters', 'Alexandra Roach', 'Mackenzie Crook', 'Colm Meaney', 'James Corden']","[['David Frankel', 'Director'], ['Justin Zackham', 'Screenwriter'], ['Mike Menchel', 'Producer'], ['Simon Cowell', 'Producer'], ['Brad Weston', 'Producer'], ['Kris Thykier', 'Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Bob Weinstein', 'Executive Producer'], ['Steve Whitney', 'Executive Producer'], ['Jane Hooks', 'Co-Producer'], ['Florian Ballhaus', 'Director of Photography'], ['Martin Childs', 'Production Designer'], ['Wendy Greene Bricmont', 'Editor'], ['Colleen Kelsall', 'Costume Designer'], ['Christine Blundell', 'Make-up and Hair Designer'], ['Theodore Shapiro', 'Composer'], ['Becky Bentham', 'Music Supervisor'], ['Dan Hubbard', 'Casting Director']]","$33,405 (36.9% of total gross)",2.71 (domestic box office/biggest weekend),1.3% (domestic box office/worldwide),,"43 opening theaters/43 max. theaters, 1.8 weeks average run per theater","$115,870","October 25th, 2013 (Wide) (United Kingdom)
November 14th, 2013 (Wide) (New Zealand)
November 28th, 2013 (Wide) (Australia)
May 23rd, 2014 (Wide) (Austria)
June 26th, 2014 (Wide) (Lebanon)
... Show all releases
",103 minutes,Create your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,United Kingdom,English,"October 10th, 2014 (Limited) by Weinstein Co.",,"PG-13 for some language and sexual material.(Rating bulletin 2281, 7/17/2013)","Opera, Bullies, Reality TV, Big Break, Rags to Riches","Weinstein Company, Relevant Entertainment, Weston Pictures ",,"$90,592","$6,827,422","$6,918,014",,,
228,https://www.the-numbers.com/movie/Soshite-chichi-ni-naru,"['Masaharu Fukuyama', 'Machiko Ono', 'Yoko Maki', 'Lily Franky']","[['Hirokazu Kore-eda', 'Director'], ['Hirokazu Kore-eda', 'Screenwriter'], ['Kaoru Matsuzaki', 'Producer'], ['Hijiri Taguchi', 'Producer'], ['Hatanaka Tatsuro', 'Chief Executive Producer'], ['Tom Yoda', 'Chief Executive Producer'], ['Chihiro Kameyama', 'Chief Executive Producer'], ['Odake Satomi', 'Executive Producer'], ['Ogawa Yasushi', 'Executive Producer'], ['Harada Chiaki', 'Executive Producer'], ['Mitsumatsu Keiko', 'Production Designer'], ['Hirokazu Kore-eda', 'Editor'], ['Osawa Megumi', 'Associate Producer'], ['Yutaka Tsurumaki', 'Sound Mixer'], ['Takimoto Mikiya', 'Director of Photography'], ['Fujii Norikiyo', 'Lighting']]","$16,500 (4.9% of total gross)",9.90 (domestic box office/biggest weekend),1.7% (domestic box office/worldwide),,"2 opening theaters/35 max. theaters, 4.3 weeks average run per theater","$426,788","October 25th, 2013 (Wide) (Taiwan)
October 31st, 2013 (Wide) (Hong Kong)
November 21st, 2013 (Wide) (Netherlands)
November 29th, 2013 (Wide) (Spain)
December 5th, 2013 (Wide) (Thailand)
... Show all releases
",120 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,Japan,Japanese,"January 17th, 2014 (Limited) by IFC Films, released as Like Father, Like Son",,Not Rated,"Switched At Birth, Architecture, Workaholic","Film, Inc.",,"$333,678","$19,563,056","$19,896,734",,,
229,https://www.the-numbers.com/movie/Fack-ju-Gohte,[],[],,,,,,,"October 29th, 2013 (Wide) (Germany)
November 7th, 2013 (Wide), released as Fack ju Gothe (Austria)
November 7th, 2013 (Wide), released as Fack ju Gothe (Switzerland)
August 28th, 2015 (Wide), released as Fack ju Gothe (Poland)
October 15th, 2015 (Wide), released as Fack ju Gothe (Italy)
... Show all releases
",118 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Germany,German,,,,,,Fack ju Göhte,n/a,"$78,792,492","$78,792,492",,,
230,https://www.the-numbers.com/movie/Thor-The-Dark-World,"['Stellan Skarsgård', 'Adewale Akinnuoye-Agbaje', 'Kat Dennings', 'Ray Stevenson', 'Zachary Levi', 'Rene Russo', 'Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston', 'Anthony Hopkins', 'Idris Elba', 'Christopher Eccleston', 'Jaimie Alexander']","[['Alan Taylor', 'Director'], ['Christopher L. Yost', 'Screenwriter'], ['Christopher Markus', 'Screenwriter'], ['Stephen McFeely', 'Screenwriter'], ['Don Payne', 'Story Creator'], ['Kevin Feige', 'Producer'], ['Nigel Gostelow', 'Executive Producer'], ['Stan Lee', 'Executive Producer'], ['Alan Fine', 'Executive Producer'], ['Victoria Alonso', 'Executive Producer'], ['Craig Kyle', 'Executive Producer'], ['Louis D’Esposito', 'Executive Producer'], ['Kramer Morgenthau', 'Director of Photography'], ['Charles Wood', 'Production Designer'], ['Conrad Buff', 'Editor'], ['Malcolm Jamieson', 'Editor'], ['Dan Lebental', 'Editor'], ['Wendy Partridge', 'Costume Designer'], ['Jake Morrison', 'Visual Effects Supervisor'], ['Dave Jordan', 'Music Supervisor'], ['Carter Burwell', 'Composer'], ['Sarah Halley Finn', 'Casting Director']]","$85,737,841 (41.5% of total gross)",2.41 (domestic box office/biggest weekend),32.0% (domestic box office/worldwide),"$150,000,000 (worldwide box office is 4.3 times production budget)","3,841 opening theaters/3,841 max. theaters, 6.2 weeks average run per theater","$265,231,889","October 30th, 2013 (Wide) (Belgium)
October 30th, 2013 (Wide) (Finland)
October 30th, 2013 (Wide) (France)
October 30th, 2013 (Wide) (Indonesia)
October 30th, 2013 (Wide) (Philippines)
... Show all releases
",111 minutes,vs. Doctor StrangeCreate your own comparison chart…,Based on Comic/Graphic Novel,Action,Live Action,Super Hero,United States,English,"November 8th, 2013 (Wide) by Walt DisneyNovember 8th, 2013 (IMAX) by Walt Disney","February 25th, 2014 by Buena Vista Home Entertainment","PG-13 for sequences of intense sci-fi action and violence, and some suggestive content.(Rating bulletin 2295, 10/23/2013)","Gods and Goddesses, Sibling Rivalry, End of the World, Adopted Family, Marvel Comics, Scene in End Credits, Surprise Twist, Voiceover/Narration, Prologue, Invented Language, Intertitle, Non-Chronological, Revenge, Gratuitous Cameos, Death of a Spouse or Fiancée / Fiancé, Young Child Dealing with the Death of a Parent, 3-D, Motion Capture Performance, 3-D - Post-production Conversion","Marvel Studios, Kevin Feige",ThorMarvel Cinematic Universe,"$206,362,140","$438,240,376","$644,602,516","$44,528,886","$49,433,151","$93,962,037"
231,https://www.the-numbers.com/movie/Free-Birds,"['Owen Wilson', 'Woody Harrelson', 'Amy Poehler']","[['Jimmy Hayward', 'Director'], ['Scott Mosier', 'Screenwriter'], ['Jimmy Hayward', 'Screenwriter'], ['David Stern', 'Story Creator'], ['John Strauss', 'Story Creator'], ['Scott Mosier', 'Producer'], ['Aron Warner', 'Executive Producer'], ['John Strauss', 'Executive Producer'], ['David I. Stern', 'Executive Producer'], ['Dominic Lewis', 'Composer'], ['Kerry Rock', 'Casting']]","$15,805,237 (28.3% of total gross)",3.53 (domestic box office/biggest weekend),50.5% (domestic box office/worldwide),"$55,000,000 (worldwide box office is 2.0 times production budget)","3,736 opening theaters/3,736 max. theaters, 5.2 weeks average run per theater","$71,654,208","October 31st, 2013 (Wide) (Czech Republic)
October 31st, 2013 (Wide) (Russia (CIS))
October 31st, 2013 (Wide) (Singapore)
October 31st, 2013 (Wide) (Slovakia)
October 31st, 2013 (Wide) (Ukraine)
... Show all releases
",91 minutes,vs. UglyDollsCreate your own comparison chart…,Original Screenplay,Adventure,Digital Animation,Kids Fiction,United States,English,"November 1st, 2013 (Wide) by Relativity","February 4th, 2014 by Fox Home Entertainment","PG for some action/peril and rude humor.(Rating bulletin 2289, 9/11/2013)","Animal Lead, Talking Animals, Time Travel, Food, Thanksgiving, 3-D, 1700s, Colonial United States, 3-D - Shot in 3-D","Reel FX, Relativity Media, Reel FX Animation Studios",,"$55,750,480","$54,636,592","$110,387,072","$14,086,855","$4,769,746","$18,856,601"
232,https://www.the-numbers.com/movie/Sole-A-Catinelle,[],[],,,,,,,"October 31st, 2013 (Wide) (Italy)
November 21st, 2013 (Wide) (Switzerland)
",87 minutes,Create your own comparison chart…,,Comedy,Live Action,,Italy,Italian,,,,,,,n/a,"$69,812,795","$69,812,795",,,
233,https://www.the-numbers.com/movie/Dallas-Buyers-Club,"['Jennifer Garner', 'Jared Leto', 'Matthew McConaughey']","[['Jean-Marc Vallee', 'Director'], ['Craig Borten', 'Screenwriter'], ['Melissa Wallack', 'Screenwriter'], ['Robbie Brenner', 'Producer'], ['Rachel Winter', 'Producer'], ['David Bushell', 'Executive Producer'], ['Jonathan Ross', 'Executive Producer'], ['Tony Notargiancomo', 'Executive Producer'], ['Joe Newcomb', 'Executive Producer'], ['Nicolas Chartier', 'Executive Producer'], ['Zev Foreman', 'Executive Producer'], ['Logan Levy', 'Executive Producer'], ['Holly Wiersma', 'Executive Producer'], ['Cassian Elwes', 'Executive Producer'], ['Michael Sledd', 'Co-Producer'], ['Parry Creedon', 'Co-Producer'], ['Yves Belanger', 'Director of Photography'], ['John Paino', 'Production Designer'], ['John Mac McMurphy', 'Editor'], ['Martin Pensa', 'Editor'], ['Kurt and Bart*', 'Costume Designer'], ['Kurt and Bart*', 'Costume Designer'], ['Kerry Barden', 'Casting'], ['Paul Schnee', 'Casting'], ['Rich Delia', 'Casting'], ['Urs Hirscvhbiegel', 'First Assistant Director'], ['Javiera Varas', 'Art Director'], ['Julian Maisonneuve', 'Visual Effects Producer']]","$260,865 (1.0% of total gross)",10.16 (domestic box office/biggest weekend),45.0% (domestic box office/worldwide),"$5,000,000 (worldwide box office is 12.1 times production budget)","9 opening theaters/1,110 max. theaters, 7.4 weeks average run per theater","$35,018,985","February 13th, 2014 (Wide) (Australia)
December 1st, 2022 (Limited) (Australia)
",117 minutes,"Best Picture Oscar Nominees, 2014vs. Brokeback MountainCreate your own comparison chart…",Based on Real Life Events,Drama,Live Action,Dramatization,United States,English,"November 1st, 2013 (Limited) by Focus Features","February 4th, 2014 by Universal Home Entertainment","R for pervasive language, some strong sexual content, nudity and drug use.(Rating bulletin 2283, 7/31/2013)","LGBTQ+, AIDS, Medical and Hospitals, Pharmaceuticals, Terminal Illness, Gambling, Rodeo, Epilogue, Intertitle, Bigotry, Non-Chronological, Development Hell, Biography, 2014 Oscars Best Picture Nominee, 1980s, Set in Dallas, Texas, Set in Mexico, Smuggler, Biographical Drama","Focus Features, Truth Entertainment, Voltage Pictures, R2 Films, Evolution Independent",,"$27,298,285","$33,313,560","$60,611,845","$6,035,056","$3,871,093","$9,906,149"
234,https://www.the-numbers.com/movie/Philomena,"['Judi Dench', 'Steve Coogan']","[['Stephen Frears', 'Director'], ['Steve Coogan', 'Screenwriter'], ['Jeff Pope', 'Screenwriter'], ['Martin Sixsmith', 'Story Creator'], ['Gabrielle Tana', 'Producer'], ['Steve Coogan', 'Producer'], ['Tracey Seaward', 'Producer'], ['Henry Normal', 'Executive Producer'], ['Carolyn Marks Blackwood', 'Executive Producer'], ['Christine Langan', 'Executive Producer'], ['Francois Ivernel', 'Executive Producer'], ['Cameron McCracken', 'Executive Producer'], ['Robbie Ryan', 'Director of Photography'], ['Alan MacDonald', 'Production Designer'], ['Valerio Bonelli', 'Editor'], ['Alexandre Desplat', 'Composer'], ['Consolata Boyle', 'Costume Designer'], ['Naomi Donne', 'Make-up and Hair Designer'], ['Leo Davis', 'Casting Director'], ['Lissy Holm', 'Casting Director']]","$128,435 (0.3% of total gross)",10.26 (domestic box office/biggest weekend),38.1% (domestic box office/worldwide),"$12,000,000 (worldwide box office is 8.2 times production budget)","4 opening theaters/1,225 max. theaters, 10.3 weeks average run per theater","$48,356,947","November 1st, 2013 (Wide) (Iceland)
November 1st, 2013 (Wide) (United Kingdom)
November 15th, 2013 (Wide) (Norway)
November 28th, 2013 (Wide) (Denmark)
December 6th, 2013 (Wide) (Sweden)
... Show all releases
",97 minutes,"Best Picture Oscar Nominees, 2014vs. Florence Foster JenkinsCreate your own comparison chart…",Based on Factual Book/Article,Drama,Live Action,Contemporary Fiction,"United Kingdom, United States",English,"November 22nd, 2013 (Limited) by Weinstein Co.","April 15th, 2014 by Anchor Bay Home Entertainment","PG-13 on appeal for some strong language, thematic elements and sexual references.(Rating bulletin 2299, 11/20/2013)","Investigative Journalist, Adopted Family, Adopted Family Seeking Reunion, Religious, Epilogue, Non-Chronological, Bigotry, LGBTQ+, AIDS, 1950s, 2014 Oscars Best Picture Nominee, Historical Drama, Monks and Nuns, Child Abuse","Pathe, BBC Films, BFI, Canal Plus, Cine Plus, Baby Cow, Magnolia May",,"$37,709,979","$61,253,413","$98,963,392","$6,784,746","$1,511,441","$8,296,187"
