,url,cast,crew,Legs:,Domestic Share:,Infl. Adj. Dom. BO,Opening Weekend:,Production Budget:,Theater counts:,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,International Releases:,Keywords:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
160,https://www.the-numbers.com/movie/Heruta-sukeruta,[],[],,,,,,,,,,127 minutes,Create your own comparison chart…,Based on Fiction Book/Short Story,Multiple Genres,Live Action,Contemporary Fiction,Japan,Japanese,"July 14th, 2012 (Wide), released as Helter Skelter (2012) (International title)
 (Japan)
",,,,n/a,"$21,927,919","$21,927,919",,,
161,https://www.the-numbers.com/movie/Dark-Knight-Rises-The,"['Michael Caine', 'Gary Oldman', 'Anne Hathaway', 'Tom Hardy', 'Marion Cotillard', 'Joseph Gordon-Levitt', 'Morgan Freeman', 'Christian Bale']","[['Christopher Nolan', 'Director'], ['Christopher Nolan', 'Screenwriter'], ['Christopher Nolan', 'Producer'], ['Jonathan Nolan', 'Screenwriter'], ['David S. Goyer', 'Story Creator'], ['Emma Thomas', 'Producer'], ['Charles Roven', 'Producer'], ['Benjamin Melniker', 'Executive Producer'], ['Michael E. Uslan', 'Executive Producer'], ['Kevin De La Noy', 'Executive Producer'], ['Thomas Tull', 'Executive Producer'], ['Wally Pfister', 'Director of Photography'], ['Nathan Crowley', 'Production Designer'], ['Kevin Kavanaugh', 'Production Designer'], ['Lee Smith', 'Editor'], ['Hans Zimmer', 'Composer'], ['Lindy Hemming', 'Costume Designer'], ['Chris Corbould', 'Special Effects Supervisor'], ['Paul Franklin', 'Visual Effects Supervisor'], ['Tom Struthers', 'Stunt Coordinator']]",2.79 (domestic box office/biggest weekend),41.4% (domestic box office/worldwide),"$588,323,306","$160,887,295 (35.9% of total gross)","$230,000,000 (worldwide box office is 4.7 times production budget)","4,404 opening theaters/4,404 max. theaters, 7.4 weeks average run per theater","July 20th, 2012 (Wide) by Warner Bros.July 20th, 2012 (IMAX) by Warner Bros.","December 4th, 2012 by Warner Home Video","PG-13 for intense sequences of violence and action, some sensuality and language.(Rating bulletin 2218, 4/11/2012)",164 minutes,"Blockbusters, 2012vs. Batman v Superman: Dawn of JusticeCreate your own comparison chart…",Based on Comic/Graphic Novel,Action,Live Action,Super Hero,United States,English,"July 19th, 2012 (Wide) (Australia)
July 19th, 2012 (Wide) (Malaysia)
July 19th, 2012 (Wide) (New Zealand)
July 19th, 2012 (Wide) (Philippines)
July 19th, 2012 (Wide) (Singapore)
... Show all releases
","Vigilante, Terrorism, Fugitive / On the Run, Non-Chronological, Surprise Twist, Secret Identity, IMAX: DMR, D.C. Comics, Filmed in Mehrangarh Fort, Jodhpur, India, Filmed in Jodhpur, Rajasthan, India, Filmed in Rajasthan, India, Filmed in India, Filmed in Heinz Field, Pittsburgh, PA, Filmed in Pittsburgh, PA, Filmed in Pennsylvania, United States, Filmed in United States, Filmed in Mellon Institute, Carnegie Mellon University, Pittsburgh, PA, Filmed in Software Engineering Institute, Carnegie Mellon University, Pittsburgh, PA, Filmed in Carnegie Mellon University, Pittsburgh, PA, Filmed in Los Angeles, CA, Filmed in California, United States, Filmed in Trump Tower, New York, NY, Filmed in New York, NY, Filmed in New York, United States, Filmed in Newark City Hall, Newark, NJ, Filmed in Military Park, Newark, NJ, Filmed in Newark, NJ, Filmed in New Jersey, United States, Filmed in London, England, Filmed in England, Filmed in United Kingdom, Filmed in Glasgow, Scotland, Filmed in Scotland, Filmed in Sgwd Henrhyd Falls, Brecon Beacons National Park, Wales, Filmed in Brecon Beacons National Park, Wales, Filmed in Wales, Filmed in Wollaton Hall, Nottinghamshire, England, Filmed in Nottinghamshire, England","Warner Bros., Legendary Pictures, Syncopy",BatmanDark Knight Trilogy,"$448,139,099","$634,089,008","$1,082,228,107","$72,002,961","$86,332,176","$158,335,137"
162,https://www.the-numbers.com/movie/Legendary-Amazons,[],"[['Frankie Chan', 'Director'], ['Jackie Chan', 'Producer']]",,,,,,,,"October 16th, 2012 by Well Go USA Video",,108 minutes,Create your own comparison chart…,Remake,Action,Live Action,Historical Fiction,China,Mandarin,"July 19th, 2012 (Wide) (Thailand)
",,,,n/a,"$5,959,716","$5,959,716",,,
163,https://www.the-numbers.com/movie/Okami-Kodomo-no-Ame-to-Yuki,[],[],,,,,,,,"November 26th, 2013 by Funimation Productions, released as Wolf Children","PG for thematic elements, some violence, brief sensuality and language.(Rating bulletin 2290, 9/18/2013)",117 minutes,Create your own comparison chart…,Original Screenplay,Adventure,Digital Animation,Contemporary Fiction,Japan,Japanese,"July 21st, 2012 (Wide), released as Wolf Children (International title)
 (Japan)
September 13th, 2012 (Wide) (South Korea)
",,,,n/a,"$43,907,351","$43,907,351",,,
164,https://www.the-numbers.com/movie/Dodookdeul,"['Kim Yoon-seok', 'Kim Hye-soo', 'Lee Jung-jae', 'Jeon Ji-hyun', 'Kim Hae-sook', 'Oh Dal-soo', 'Kim Soo-hyun', 'Simon Yam', 'Angelica Lee']","[['Choi Dong-hoon', 'Director'], ['Choi Dong-hoon', 'Screenwriter'], ['Lee Gi-cheol', 'Screenwriter'], ['Ahn Soo-hyun', 'Producer'], ['Dalparan', 'Composer'], ['Choi Young-hwan', 'Cinematographer'], ['Shin Min-kyung', 'Editor']]",5.04 (domestic box office/biggest weekend),0.6% (domestic box office/worldwide),"$699,324",,,,"October 12th, 2012 (Limited) by Well Go USA, released as The Thieves","February 12th, 2013 by Well Go USA Video, released as The Thieves",Not Rated,136 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,Republic of Korea,"Cantonese, English, Japanese, Korean, Mandarin","July 25th, 2012 (Wide) (South Korea)
","Heist, Ensemble, Non-Chronological, Organized Crime, Intertitle, Life on the Outside, One Last Job, Digital Cinematography, Surprise Twist, Revenge, Undercover",,,"$532,699","$86,427,833","$86,960,532",,,
165,https://www.the-numbers.com/movie/Ruby-Sparks,"['Antonio Banderas', 'Annette Bening', 'Steve Coogan', 'Elliott Gould', 'Chris Messina', 'Alia Shawkat', 'Paul Dano', 'Zoe Kazan']","[['Jonathan Dayton', 'Director'], ['Valerie Faris', 'Director'], ['Zoe Kazan', 'Screenwriter'], ['Albert Berger', 'Producer'], ['Ron Yerxa', 'Producer'], ['Robert Graf', 'Executive Producer'], ['Zoe Kazan', 'Executive Producer'], ['Paul Dano', 'Executive Producer']]",5.73 (domestic box office/biggest weekend),28.9% (domestic box office/worldwide),"$3,334,679","$140,822 (5.5% of total gross)",,"13 opening theaters/261 max. theaters, 3.9 weeks average run per theater","July 25th, 2012 (Limited) by Fox Searchlight","October 30th, 2012 by Fox Home Entertainment","R for language including some sexual references, and for some drug use.(Rating bulletin 2222, 5/9/2012)",104 minutes,vs. Moonrise KingdomCreate your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,United States,"English, French","September 6th, 2012 (Wide) (Portugal)
September 12th, 2012 (Wide) (Belgium)
September 13th, 2012 (Wide) (Netherlands)
September 19th, 2012 (Wide) (Philippines)
September 20th, 2012 (Wide) (Argentina)
... Show all releases
","Writing and Writers, Writer's Block, Therapists / Therapy, Mental Illness, Fiction / Reality Crossover, Dream Sequence, Romance, Relationships Gone Wrong, Screenplay Written By the Star, Voiceover/Narration, Wish Granters","Fox Searchlight Pictures, Bona Fide",,"$2,540,106","$6,235,398","$8,775,504",,,
166,https://www.the-numbers.com/movie/Step-Up-Revolution,"['Ryan Guzman', 'Kathryn McCormick', 'Misha Gabriel', 'Cleopatra Coleman', 'Stephen ‘Twitch’ Boss', 'Tommy Dewey', 'Peter Gallagher', 'Mia Michaels']","[['Scott Speer', 'Director'], ['Amanda Brody', 'Screenwriter'], ['Duane Adler', 'Character Creator'], ['Adam Shankman', 'Producer'], ['Jennifer Gibgot', 'Producer'], ['Patrick Wachsberger', 'Producer'], ['Erik Feig', 'Producer'], ['Bob Hayward', 'Executive Producer'], ['David Garrett', 'Executive Producer'], ['Meredith Milton', 'Executive Producer'], ['Jon M. Chu', 'Executive Producer'], ['Matthew Smith', 'Executive Producer'], ['Nan Morales', 'Executive Producer'], ['Crash', 'Director of Photography'], ['Carlos A. Menendez', 'Production Designer'], ['Matthew Friedman', 'Editor'], ['Avi Youabian', 'Editor'], ['Jamal Sims', 'Choreography'], ['Aaron Zigman', 'Composer'], ['Buck Damon', 'Music Supervisor'], ['Rebecca Hofherr', 'Costume Designer'], ['Joanna Colbert', 'Casting Director'], ['Richard Mento', 'Casting Director']]",2.99 (domestic box office/biggest weekend),21.2% (domestic box office/worldwide),"$46,046,525","$11,731,708 (33.4% of total gross)","$33,000,000 (worldwide box office is 5.0 times production budget)","2,567 opening theaters/2,606 max. theaters, 3.6 weeks average run per theater","July 27th, 2012 (Wide) by Lionsgate","November 27th, 2012 by Lionsgate Home Entertainment","PG-13 for some suggestive dancing and language.(Rating bulletin 2216, 3/28/2012)",97 minutes,vs. Step Up 2 the StreetsCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,United States,English,"July 26th, 2012 (Wide) (Hong Kong)
July 26th, 2012 (Wide) (Netherlands)
July 26th, 2012 (Wide) (Russia (CIS))
July 26th, 2012 (Wide) (Thailand)
July 26th, 2012 (Wide) (Ukraine)
... Show all releases
","3-D, Dancing, Cross-Culture Romance, Romance, Land Developer, Civil Disobedience, Sequels Without Their Original Stars, Gratuitous Cameos, Sports Drama","Offspring Entertainment, Summit Entertainment",Step Up,"$35,074,677","$130,477,613","$165,552,290",,,
167,https://www.the-numbers.com/movie/Wu-Dang,[],"[['Patrick Leung', 'Director']]",,,,,,,,"December 4th, 2012 by Well Go USA Video",,94 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Fantasy,"China, Hong Kong",Mandarin,"July 26th, 2012 (Wide) (Hong Kong)
August 3rd, 2012 (Wide) (Vietnam)
",,,,n/a,"$5,340,000","$5,340,000",,,
168,https://www.the-numbers.com/movie/Searching-for-Sugar-Man,['Steve M. Harris'],"[['Malik Bendjelloul', 'Director'], ['Malik Bendjelloul', 'Producer'], ['Malik Bendjelloul', 'Cinematographer'], ['Malik Bendjelloul', 'Editor'], ['Simon Chinn', 'Producer'], ['John Battsek', 'Executive Producer'], ['George Chignell', 'Co-Producer'], ['Nicole Stott', 'Co-Producer']]",20.11 (domestic box office/biggest weekend),30.7% (domestic box office/worldwide),"$5,180,535","$27,459 (0.7% of total gross)",,"3 opening theaters/157 max. theaters, 10.0 weeks average run per theater","July 27th, 2012 (Limited) by Sony Pictures Classics","January 22nd, 2013 by Sony Pictures Home Entertainment",PG-13 for brief strong language and some drug references.,85 minutes,vs. Eat That Question: Frank Zappa in His Own WordsCreate your own comparison chart…,Based on Real Life Events,Documentary,Live Action,Factual,United States,English,"July 27th, 2012 (Wide) (United Kingdom)
August 24th, 2012 (Wide) (Sweden)
October 4th, 2012 (Wide) (Denmark)
October 14th, 2012 (Wide) (New Zealand)
December 6th, 2012 (Wide) (United Arab Emirates)
... Show all releases
","Musicians, Rock 'n' Roll, Big Break, Directing Yourself, 1970s, 1960s, Set in South Africa, Presumed Dead, Political Activist, Biography","Red Box Films, Passion Pictures, Confield Pictures, The Documentary Company",,"$3,965,090","$8,937,411","$12,902,501","$2,296,178","$1,643,014","$3,939,192"
169,https://www.the-numbers.com/movie/Watch-The,"['Ben Stiller', 'Vince Vaughn', 'Jonah Hill']","[['Akiva Schaffer', 'Director'], ['Jared Stern', 'Screenwriter'], ['Seth Rogen', 'Screenwriter'], ['Evan Goldberg', 'Screenwriter'], ['Shawn Levy', 'Producer'], ['Dan Levine', 'Executive Producer'], ['Monica Levinson', 'Executive Producer'], ['Barry Peterson', 'Director of Photography'], ['Doug Meerdink', 'Production Designer'], ['Dean Zimmerman', 'Editor'], ['Jeffrey Wetzel', 'Co-Producer'], ['Billy Rosenberg', 'Co-Producer'], ['Tom McNulty', 'Co-Producer'], ['Christophe Beck', 'Composer'], ['George Drakoulias', 'Music Supervisor'], ['Wendy Chuck', 'Costume Designer'], ['Alyssa Weisberg', 'Casting Director'], ['Monica Levinson', 'Unit Production Manager'], ['Jeffrey Wetzel', 'First Assistant Director'], ['Stephen W. Moore', 'Second Assistant Director'], ['Blondel Aidoo', 'Co-Producer'], ['Kelly Port', 'Visual Effects Supervisor']]",2.69 (domestic box office/biggest weekend),51.2% (domestic box office/worldwide),"$45,099,096","$12,750,297 (37.1% of total gross)","$55,000,000 (worldwide box office is 1.2 times production budget)","3,168 opening theaters/3,168 max. theaters, 3.2 weeks average run per theater","July 27th, 2012 (Wide) by 20th Century Fox","November 13th, 2012 by Fox Home Entertainment","R for some strong sexual content including references, pervasive language and violent images.(Rating bulletin 2227, 6/13/2012)",87 minutes,vs. Ice Age: Continental DriftCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,"August 15th, 2012 (Wide) (Belgium)
August 15th, 2012 (Wide) (Iceland)
August 16th, 2012 (Wide) (Serbia and Montenegro)
August 23rd, 2012 (Wide) (Croatia)
August 23rd, 2012 (Wide) (Denmark)
... Show all releases
","Alien Invasion, Buddy Comedy, Dysfunctional Family","20th Century Fox, Dune Entertainment, 21 Laps Entertainment, Ingenious Media",,"$34,353,000","$32,777,045","$67,130,045","$6,548,470","$2,048,961","$8,597,431"
170,https://www.the-numbers.com/movie/Diary-of-a-Wimpy-Kid-Dog-Days,"['Rachael Harris', 'Karan Brar', 'Zachary Gordon', 'Steve Zahn', 'Robert Capron', 'Devon Bostick', 'Peyton List', 'Grayson Russell', 'Laine Macneil']","[['David Bowers', 'Director'], ['Maya Forbes', 'Screenwriter'], ['Wallace Wolodarsky', 'Screenwriter'], ['Jeff Kinney', 'Based upon the book by'], ['Nina Jacobson', 'Producer'], ['Brad Simpson', 'Producer'], ['Jeff Kinney', 'Executive Producer'], ['Jeremiah Samuels', 'Executive Producer'], ['Anthony B. Richmond', 'Director of Photography'], ['Brent Thomas', 'Production Designer'], ['Troy Takaki', 'Editor'], ['Edward Shearmur', 'Composer'], ['Ronna Kress', 'U.S. Casting by'], ['Coreen Mayrs', 'Canadian Casting by'], ['Heike Brandstatter', 'Canadian Casting by']]",3.35 (domestic box office/biggest weekend),63.5% (domestic box office/worldwide),"$64,339,260","$14,623,599 (29.8% of total gross)","$22,000,000 (worldwide box office is 3.5 times production budget)","3,391 opening theaters/3,401 max. theaters, 4.7 weeks average run per theater","August 3rd, 2012 (Wide) by 20th Century Fox","December 18th, 2012 by Fox Home Entertainment","PG for some rude humor.(Rating bulletin 2214, 3/14/2012)",94 minutes,vs. Diary of a Wimpy Kid: The Long HaulCreate your own comparison chart…,Based on Fiction Book/Short Story,Adventure,Live Action,Kids Fiction,United States,English,"August 3rd, 2012 (Wide) (Italy)
August 3rd, 2012 (Wide) (United Kingdom)
August 15th, 2012 (Wide) (Philippines)
August 23rd, 2012 (Wide) (Malaysia)
August 30th, 2012 (Wide) (Singapore)
... Show all releases
","Dysfunctional Family, Sibling Rivalry, Animated Sequences, Summer Vacation, Tennis, First Love, Voiceover/Narration, Camping","Fox 2000 Pictures, Color Force, Dune Entertainment",Diary of a Wimpy Kid,"$49,008,662","$28,221,033","$77,229,695","$17,011,454","$4,635,518","$21,646,972"
171,https://www.the-numbers.com/movie/ParaNorman,"['Leslie Mann', 'Jeff Garlin', 'Elaine Stritch', 'Bernard Hill', 'Jodelle Ferland', 'Tempestt Bledsoe', 'Alex Borstein', 'John Goodman', 'Kodi Smit-McPhee', 'Tucker Albrizzi', 'Anna Kendrick', 'Casey Affleck', 'Christopher Mintz-Plasse']","[['Sam Fell', 'Director'], ['Chris Butler', 'Director'], ['Chris Butler', 'Screenwriter'], ['Arianne Sutner', 'Producer'], ['Travis Knight', 'Producer'], ['Travis Knight', 'Lead Animator'], ['Jeff Riley', 'Lead Animator'], ['Payton Curtis', 'Lead Animator'], ['Tristan Oliver', 'Director of Photography'], ['Nelson Lowry', 'Production Designer'], ['Christopher Murrie', 'Editor'], ['Jon Brion', 'Composer'], ['Heidi Smith', 'Character Designer'], ['Deborah Cook', 'Costume Designer'], [""Brian Van't Hul"", 'Visual Effects Supervisor'], ['Brad Schiff', 'Animation Supervisor']]",3.98 (domestic box office/biggest weekend),51.8% (domestic box office/worldwide),"$73,521,592","$14,087,050 (25.2% of total gross)","$60,000,000 (worldwide box office is 1.8 times production budget)","3,429 opening theaters/3,455 max. theaters, 5.8 weeks average run per theater","August 17th, 2012 (Wide) by Focus Features","November 27th, 2012 by Universal Home Entertainment","PG for scary action and images, thematic elements, some rude humor and language.(Rating bulletin 2225, 5/30/2012)",96 minutes,vs. Kubo and the Two StringsCreate your own comparison chart…,Original Screenplay,Adventure,Stop-Motion Animation,Kids Fiction,United States,English,"August 3rd, 2012 (Wide) (Mexico)
August 15th, 2012 (Wide) (Iceland)
August 15th, 2012 (Wide) (Netherlands)
August 16th, 2012 (Wide) (Bolivia)
August 16th, 2012 (Wide) (Hong Kong)
... Show all releases
","3-D, Haunting, Curses, Bullies, Horror Comedy, 3-D - Shot in 3-D","Focus Features, Laika",,"$56,003,051","$52,116,611","$108,119,662",,"$8,379,587","$8,379,587"
172,https://www.the-numbers.com/movie/Reign-of-Assassins,[],[],,,,,"$14,000,000 (worldwide box office is 0.8 times production budget)",,,"November 1st, 2016 by Anchor Bay Home Entertainment","R for violence.(Rating bulletin 2217, 4/4/2012)",117 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Historical Fiction,"China, Hong Kong, Taiwan, Province of China",Mandarin,"August 3rd, 2012 (Wide) (Italy)
April 4th, 2013 (Wide) (Portugal)
",,,,n/a,"$11,354,230","$11,354,230","$40,385",,"$40,385"
173,https://www.the-numbers.com/movie/Spanish-Movie,[],[],,,,,,,,,,,Create your own comparison chart…,,Comedy,Live Action,,Spain,Spanish,"August 3rd, 2012 (Wide) (Ecuador)
",,,,n/a,"$11,305,452","$11,305,452",,,
174,https://www.the-numbers.com/movie/Total-Recall-(Remake),"['Bryan Cranston', 'John Cho', 'Bill Nighy', 'Colin Farrell', 'Kate Beckinsale', 'Jessica Biel', 'Bokeem Woodbine']","[['Len Wiseman', 'Director'], ['Kurt Wimmer', 'Screenwriter'], ['Mark Bomback', 'Screenwriter'], ['Ronald Shusett', 'Story Creator'], ['Dan O’Bannon', 'Story Creator'], ['Jon Povill', 'Story Creator'], ['Kurt Wimmer', 'Story Creator'], ['Gary Goldman', 'Story Creator'], ['Neal H. Moritz', 'Producer'], ['Toby Jaffe', 'Producer'], ['Ric Kidney', 'Executive Producer'], ['Len Wiseman', 'Executive Producer']]",2.30 (domestic box office/biggest weekend),27.8% (domestic box office/worldwide),"$77,295,818","$25,577,758 (43.4% of total gross)","$125,000,000 (worldwide box office is 1.7 times production budget)","3,601 opening theaters/3,601 max. theaters, 3.7 weeks average run per theater","August 3rd, 2012 (Wide) by Sony Pictures","December 18th, 2012 by Sony Pictures Home Entertainment","PG-13 for intense sequences of sci-fi violence and action, some sexual content, brief nudity, and language.(Rating bulletin 2230, 7/4/2012)",117 minutes,vs. Mad Max: Fury RoadCreate your own comparison chart…,Based on Fiction Book/Short Story,Action,Live Action,Science Fiction,United States,English,"May 27th, 2021 (Wide), released as Вспомнить всё (Russia (CIS))
August 9th, 2021 (Wide), released as Вспомнить всё (Russia (CIS))
","Remake, Robot, Dystopia, Faulty Memory, Visual Effects, Terrorism, Surprise Twist, Secret Identity, Political, Corporate Malfeasance, IMAX: DMR, Action Adventure","Sony Pictures, Original Film",,"$58,877,969","$152,978,119","$211,856,088","$13,935,536","$15,430,686","$29,366,222"
175,https://www.the-numbers.com/movie/Ting-Feng-Zhe,[],[],,,,,,,,,,120 minutes,Create your own comparison chart…,Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Historical Fiction,China,Mandarin,"August 7th, 2012 (Wide), released as The Silent War (International title)
 (China)
August 9th, 2012 (Wide), released as The Silent War (Hong Kong)
August 16th, 2012 (Wide) (Taiwan)
",,,,n/a,"$38,503,726","$38,503,726",,,
176,https://www.the-numbers.com/movie/Hope-Springs,"['Steve Carell', 'Meryl Streep', 'Tommy Lee Jones']","[['David Frankel', 'Director'], ['Vanessa Taylor', 'Screenwriter'], ['Todd Black', 'Producer'], ['Guymon Casady', 'Producer'], ['Steve Tisch', 'Executive Producer'], ['Jason Blumenthal', 'Executive Producer'], ['Nathan Kahane', 'Executive Producer'], ['Jessie Nelson', 'Executive Producer'], ['Kelli Konop', 'Co-Producer'], ['Brian Bell', 'Co-Producer'], ['Lawrence Grey', 'Co-Producer']]",4.34 (domestic box office/biggest weekend),47.7% (domestic box office/worldwide),"$83,410,960","$14,650,121 (23.1% of total gross)","$30,000,000 (worldwide box office is 4.4 times production budget)","2,361 opening theaters/2,441 max. theaters, 6.8 weeks average run per theater","August 8th, 2012 (Wide) by Sony Pictures","December 4th, 2012 by Sony Pictures Home Entertainment","PG-13 for mature thematic content involving sexuality.(Rating bulletin 2226, 6/6/2012)",100 minutes,vs. Mamma Mia!Create your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,United States,English,"August 9th, 2012 (Wide) (Hungary)
August 17th, 2012 (Wide) (Brazil)
August 22nd, 2012 (Wide) (Philippines)
August 23rd, 2012 (Wide) (Australia)
August 23rd, 2012 (Wide) (New Zealand)
... Show all releases
","Romance, Relationships Gone Wrong, Relationship Advice, Autumn Years, December Romance, Therapists / Therapy","Columbia Pictures, Mandate Pictures, Metro-Goldwyn-Mayer Pictures, Film 360, Escape Artists",,"$63,536,011","$69,549,284","$133,085,295","$13,521,074","$1,996,922","$15,517,996"
177,https://www.the-numbers.com/movie/Baramgwa-hamjje-sarajida,[],[],,,,,,,,,,121 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Historical Fiction,Republic of Korea,Korean,"August 9th, 2012 (Wide), released as The Grand Heist (International title)
 (South Korea)
",,,,n/a,"$28,686,545","$28,686,545",,,
178,https://www.the-numbers.com/movie/Sapphires-The,"['Tory Kittles', 'Eka Darville', ""Chris O'Dowd"", 'Deborah Mailman', 'Jessica Mauboy', 'Shari Sebbens', 'Miranda Tapsell']","[['Wayne Blair', 'Director'], ['Rosemary Blight', 'Producer'], ['Kylie de Fresne', 'Producer'], ['Tony Briggs', 'Adapted from the play ""The Sapphires""'], ['Keith Thompson', 'Screenwriter'], ['Tony Briggs', 'Screenwriter'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Ben Grant', 'Executive Producer'], ['Tristan Whalley', 'Executive Producer'], ['Lee Soon Kie', 'Executive Producer'], ['John Sim', 'Executive Producer'], ['Nikki Barrett', 'Casting Director'], ['Natalie Wall', 'Casting Director'], ['Randi Hiller', 'Casting Director'], ['Tamara-Lee Notcutt', 'Casting Director'], ['Stephen Page', 'Choreography'], ['Cezary Skubiszewski', 'Composer'], ['Bry Jones', 'Music Producer'], ['Tess Schofield', 'Costume Designer'], ['Dany Cooper', 'Editor'], ['Melinda Doring', 'Production Designer'], ['Warwick Thornton', 'Director of Photography']]",8.39 (domestic box office/biggest weekend),12.0% (domestic box office/worldwide),"$3,150,247","$38,372 (1.6% of total gross)","$9,000,000 (worldwide box office is 2.3 times production budget)","4 opening theaters/126 max. theaters, 8.2 weeks average run per theater","March 22nd, 2013 (Limited) by Weinstein Co.","August 6th, 2013 by Anchor Bay Home Entertainment","PG-13 for sexuality, a scene of war violence, some language, thematic elements and smoking.(Rating bulletin 2253, 12/19/2012)",99 minutes,vs. The DressmakerCreate your own comparison chart…,Original Screenplay,Musical,Live Action,Historical Fiction,Australia,English,"August 9th, 2012 (Wide) (Australia)
October 4th, 2012 (Wide) (New Zealand)
November 7th, 2012 (Wide) (United Kingdom)
November 22nd, 2013 (Wide) (Taiwan)
","Musicians, Music Industry, Rhythm and Blues, Vietnam War, Singers, Inspired by a True Story, Military Life","Goalpost Pictures, Screen NSW",,"$2,450,867","$17,944,173","$20,395,040",,,
