,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Video Release:,Franchise:,International Releases:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
108,https://www.the-numbers.com/movie/Megiddo-Omega-Code-2,[],"[['Brian Trenchard-Smith', 'Director'], ['Stephan Blinn', 'Screenwriter'], ['Hollis Barton', 'Screenwriter'], ['John Fasano', 'Screenwriter'], ['Matthew Crouch', 'Producer']]","$1,573,454 (26.0% of total gross)",3.84 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$22,000,000 (worldwide box office is 0.3 times production budget)","314 opening theaters/353 max. theaters, 5.8 weeks average run per theater","$9,798,108","September 21st, 2001 (Limited) by 8X Entertainment","PG-13 for violence, warfare and some thematic elements",104 minutes,vs. DOA: Dead or AliveCreate your own comparison chart…,"Action Thriller, Faith-Based Film, Demons, End of the World, Political, Framed, Fugitive / On the Run, War",Based on Religious Text,Action,Live Action,Fantasy,,United States,,,Omega Code,,"$6,047,691",,,,
109,https://www.the-numbers.com/movie/Dont-Say-a-Word,[],"[['Gary Fleder', 'Director'], ['Mark Isham', 'Composer'], ['Nelson Coates', 'Production Designer'], ['Bruce Berman', 'Executive Producer']]","$17,090,474 (31.1% of total gross)",3.22 (domestic box office/biggest weekend),52.6% (domestic box office/worldwide),"$50,000,000 (worldwide box office is 2.1 times production budget)","2,802 opening theaters/2,842 max. theaters, 5.3 weeks average run per theater","$89,101,708","September 28th, 2001 (Wide) by 20th Century Fox","R for violence, including some gruesome images, and language",113 minutes,vs. Training DayCreate your own comparison chart…,"Kidnap, Crime Thriller, Heist, Double-Crossed, No Honor Among Thieves, Faulty Memory, Mental Illness",Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,"Regency Enterprises, Village Roadshow Productions, NPV Entertainment, Epsilon Motion Pictures, New Regency, Further Films","Australia, United States","English, Italian","February 19th, 2002 by Fox Home Entertainment",,,"$54,997,476","$49,490,907","$104,488,383",,
110,https://www.the-numbers.com/movie/Hearts-in-Atlantis,[],"[['Scott Hicks', 'Director'], ['William Goldman', 'Screenwriter'], ['Stephen King', 'Story Creator'], ['Mychael Danna', 'Composer'], ['Bruce Berman', 'Executive Producer']]","$9,021,494 (37.3% of total gross)",2.68 (domestic box office/biggest weekend),78.3% (domestic box office/worldwide),"$31,000,000 (worldwide box office is 1.0 times production budget)","1,751 opening theaters/2,010 max. theaters, 4.4 weeks average run per theater","$39,184,382","September 28th, 2001 (Wide) by Warner Bros.",PG-13 for violence and thematic elements,101 minutes,vs. The Age of AdalineCreate your own comparison chart…,"Coming of Age, Mystery Drama, Prologue, Non-Chronological, 1960s, Death of a Best Friend, You Can't Go Home Again, Posthumous Release, Psychics, Shadowy Organization, Bullies, Sex Crimes, Boss From Hell, Same Actor, Multiple Roles",Based on Fiction Book/Short Story,Drama,Live Action,Fantasy,,,,"February 12th, 2002 by Warner Home Video",,,"$24,185,781","$6,700,000","$30,885,781",,
111,https://www.the-numbers.com/movie/Zoolander-(2001),"['Owen Wilson', 'Will Ferrell', 'Christine Taylor', 'Milla Jovovich', 'Jerry Stiller', 'Jon Voight', 'Ben Stiller']","[['Ben Stiller', 'Director'], ['Scott Rudin', 'Producer'], ['Ben Stiller', 'Producer'], ['Stuart Cornfeld', 'Producer'], ['Drake Sather', 'Screenwriter'], ['Ben Stiller', 'Screenwriter'], ['John Hamburg', 'Screenwriter'], ['Drake Sather', 'Story Creator'], ['Ben Stiller', 'Story Creator'], ['Joel Gallen', 'Executive Producer'], ['Adam Schroeder', 'Executive Producer'], ['Lauren Zalaznick', 'Executive Producer'], ['Barry Peterson', 'Director of Photography'], ['Robin Standefer', 'Production Designer'], ['Greg Hayden', 'Editor'], ['Celia Costas', 'Co-Producer'], ['Randall Poster', 'Music Supervisor'], ['George Drakoulias', 'Music Supervisor'], ['David Arnold', 'Composer']]","$15,525,043 (34.4% of total gross)",2.91 (domestic box office/biggest weekend),74.3% (domestic box office/worldwide),"$28,000,000 (worldwide box office is 2.2 times production budget)","2,507 opening theaters/2,522 max. theaters, 6.0 weeks average run per theater","$73,185,018","September 28th, 2001 (Wide) by Paramount Pictures",PG-13 on appeal for sexual content and drug references (previously rated R),89 minutes,vs. Anchorman: The Legend of Ron BurgundyCreate your own comparison chart…,"Fashion, Gratuitous Cameos, Frat Pack, Buddy Comedy, Models",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Scott Rudin Productions, Red Hour Productions",United States,English,"March 12th, 2002 by Paramount Home Video",Zoolander,,"$45,172,250","$15,608,731","$60,780,981",,
112,https://www.the-numbers.com/movie/Joy-Ride,"['Steve Zahn', 'Paul Walker', 'Leelee Sobieski']","[['John Dahl', 'Director'], ['J.J. Abrams', 'Screenwriter'], ['Clay Tarver', 'Screenwriter'], ['J.J. Abrams', 'Producer'], ['Chris Moore', 'Producer'], ['Arnon Milchan', 'Executive Producer'], ['Patrick Markey', 'Executive Producer'], ['Bridget Johnson', 'Executive Producer'], ['Marco Beltrami', 'Composer']]","$7,347,259 (33.4% of total gross)",2.99 (domestic box office/biggest weekend),99.0% (domestic box office/worldwide),"$23,000,000 (worldwide box office is 1.0 times production budget)","2,497 opening theaters/2,522 max. theaters, 3.7 weeks average run per theater","$35,599,655","October 5th, 2001 (Wide) by 20th Century Fox",R for violence/terror and language,97 minutes,vs. GetawayCreate your own comparison chart…,"Road Trip, Action Thriller, Prank Gone Wrong, Revenge, Kidnap, Rescue",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,Regency Enterprises,United States,English,"March 11th, 2002 by 20th Century Studios",Joy Ride,"August 1st, 2002 (Wide), released as Roadkill (Australia)
","$21,973,182","$231,708","$22,204,890",,
113,https://www.the-numbers.com/movie/Max-Keebles-Big-Move,"['Larry Miller', 'Jamie Kennedy', 'Nora Dunn', 'Robert Carradine', 'Alex D. Linz']","[['Tim Hill', 'Director']]","$5,377,958 (31.1% of total gross)",3.22 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$12,000,000 (worldwide box office is 1.4 times production budget)","2,014 opening theaters/2,045 max. theaters, 4.9 weeks average run per theater","$28,010,086","October 5th, 2001 (Wide) by Walt Disney",PG for some bullying and crude humor,86 minutes,vs. The Master of DisguiseCreate your own comparison chart…,,Original Screenplay,Adventure,Live Action,Kids Fiction,,United States,English,,,,"$17,292,381",,,,
114,https://www.the-numbers.com/movie/Serendipity,"['John Cusack', 'Kate Beckinsale']","[['Peter Chelsom', 'Director'], ['Marc Klein', 'Screenwriter'], ['Simon Field', 'Producer'], ['Peter Abrams', 'Producer'], ['Robert L. Levy', 'Producer'], ['Bob Osher', 'Executive Producer'], ['Julie Goldstein', 'Executive Producer'], ['Amy Slotnick', 'Executive Producer'], ['Caroline Hanania', 'Production Designer'], ['Christopher Greenbury', 'Editor'], ['Alan Silvestri', 'Composer'], ['John de Borman', 'Director of Photography']]","$13,309,241 (26.5% of total gross)",3.78 (domestic box office/biggest weekend),64.9% (domestic box office/worldwide),"$28,000,000 (worldwide box office is 2.8 times production budget)","2,601 opening theaters/2,610 max. theaters, 6.5 weeks average run per theater","$81,420,705","October 5th, 2001 (Wide) by Miramax","PG-13 for a scene of sexuality, and for brief language",92 minutes,vs. The Mummy ReturnsCreate your own comparison chart…,"Romance, Christmas, Fate or Destiny, Voiceover/Narration, Relationships Gone Wrong, Wedding Day, Musicians",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,"Tapestry Films, Simon Fields Productions",United States,English,"April 26th, 2011 by Lionsgate Home Entertainment",,,"$50,255,310","$27,221,987","$77,477,297",,
115,https://www.the-numbers.com/movie/Training-Day-(2001),"['Scott Glenn', 'Cliff Curtis', 'Dr. Dre', 'Snoop Dogg', 'Denzel Washington', 'Ethan Hawke']","[['Antoine Fuqua', 'Director'], ['David Ayer', 'Screenwriter'], ['Jeffrey Silver', 'Producer'], ['Bobby Newmyer', 'Producer'], ['Bruce Berman', 'Executive Producer'], ['Davis Guggenheim', 'Executive Producer'], ['Naomi Shohan', 'Production Designer'], ['Conrad Buff', 'Editor'], ['Mark Mancina', 'Composer'], ['Mauro Fiore', 'Director of Photography']]","$22,550,788 (29.6% of total gross)",3.38 (domestic box office/biggest weekend),73.0% (domestic box office/worldwide),"$45,000,000 (worldwide box office is 2.3 times production budget)","2,712 opening theaters/2,712 max. theaters, 6.0 weeks average run per theater","$123,553,655","October 5th, 2001 (Wide) by Warner Bros.","R for strong brutal violence, pervasive language, drug content and brief nudity.",122 minutes,vs. BlowCreate your own comparison chart…,"Corrupt Cops, Film Noir, Hood Film, Crime Thriller",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,Training Day Productions,United States,English,"March 19th, 2002 by Warner Home Video",,"January 31st, 2002 (Wide) (New Zealand)
August 25th, 2023 (Limited) (4K Restoration)
 (United Kingdom)
","$76,261,036","$28,244,316","$104,505,352",,
116,https://www.the-numbers.com/movie/Mulholland-Drive,"['Justin Theroux', 'Laura Harring', 'Ann Miller', 'Robert Forster', 'Naomi Watts']","[['David Lynch', 'Director'], ['David Lynch', 'Screenwriter']]","$587,591 (8.1% of total gross)",7.52 (domestic box office/biggest weekend),34.7% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 1.4 times production budget)","66 opening theaters/247 max. theaters, 9.6 weeks average run per theater","$11,636,519","October 8th, 2001 (Wide) by Universal","R for violence, language and some strong sexuality.",87 minutes,vs. Black SwanCreate your own comparison chart…,"Mafia, LGBTQ+, Film Noir, Faulty Memory, Psychological Thriller, Movie Business, Hallucinations, Car Accident, Romance, Relationships Gone Wrong, Surprise Twist",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"Universal Pictures, StudioCanal, Alain Sarde","France, United States",English,"April 9th, 2002 by Criterion",,"February 23rd, 2002 (Wide) (Portugal)
March 14th, 2002 (Wide) (Russia (CIS))
April 5th, 2002 (Wide), released as Mulholland Çıkmazı (Turkey)
September 5th, 2002 (Wide) (New Zealand)
April 14th, 2017 (Wide) (United Kingdom)
... Show all releases
","$7,219,578","$13,560,990","$20,780,568",,
117,https://www.the-numbers.com/movie/Bandits-(2001),"['Bruce Willis', 'Billy Bob Thornton', 'Cate Blanchett']","[['Barry Levinson', 'Director'], ['Christopher Young', 'Composer']]","$13,050,700 (31.4% of total gross)",3.18 (domestic box office/biggest weekend),58.1% (domestic box office/worldwide),"$75,000,000 (worldwide box office is 1.0 times production budget)","3,207 opening theaters/3,207 max. theaters, 5.0 weeks average run per theater","$67,269,855","October 12th, 2001 (Wide) by MGM","PG-13 for some sexual content, language and violence",123 minutes,vs. Barnyard: The Original Party AnimalsCreate your own comparison chart…,"Life on the Outside, Crime Caper, Crime Comedy, Heist, Prison Break, Romance, Love Triangle, Relationships Gone Wrong, Fugitive / On the Run, One Last Job, Surprise Twist, Faked Death",Original Screenplay,Comedy,Live Action,Contemporary Fiction,,United States,English,,,,"$41,523,271","$30,000,000","$71,523,271",,
118,https://www.the-numbers.com/movie/Corky-Romano,['Chris Kattan'],"[['Rob Pritts', 'Director'], ['David Garrett', 'Screenwriter'], ['Jason Ward', 'Screenwriter'], ['Robert Simonds', 'Producer']]","$9,023,173 (37.6% of total gross)",2.66 (domestic box office/biggest weekend),95.5% (domestic box office/worldwide),"$11,000,000 (worldwide box office is 2.3 times production budget)","2,062 opening theaters/2,094 max. theaters, 4.5 weeks average run per theater","$38,840,122","October 12th, 2001 (Wide) by Walt Disney","PG-13 for language, drug and sex-related humor",86 minutes,vs. Gone Fishin'Create your own comparison chart…,"Mafia, Undercover, Farcical / Slapstick Comedy, Crime, Dysfunctional Family, Veterinarian, FBI",Original Screenplay,Comedy,Live Action,Contemporary Fiction,,United States,English,,,,"$23,978,402","$1,137,701","$25,116,103",,
119,https://www.the-numbers.com/movie/Iron-Monkey,"['Donnie Yen', 'Rongguang Yu']","[['Yuen Woo Ping', 'Director']]","$6,014,653 (41.0% of total gross)",2.44 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),,"1,225 opening theaters/1,235 max. theaters, 3.7 weeks average run per theater","$23,786,366","October 12th, 2001 (Wide) by Miramax",PG-13 for martial arts action/violence and brief sexuality,85 minutes,Create your own comparison chart…,,Original Screenplay,Action,Live Action,Historical Fiction,,Hong Kong,Cantonese,"March 26th, 2002 by Walt Disney Home Entertainment",,,"$14,681,661",,,,
120,https://www.the-numbers.com/movie/From-Hell,"['Johnny Depp', 'Heather Graham']","[['Albert Hughes', 'Director'], ['Allen Hughes', 'Director'], ['Terry Hayes', 'Screenwriter'], ['Rafael Yglesias', 'Screenwriter'], ['Alan Moore', 'Based on the graphic novel by'], ['Eddie Campbell', 'Based on the graphic novel by'], ['Don Murphy', 'Producer'], ['Jane Hamsher', 'Producer'], ['Amy Robinson', 'Executive Producer'], ['Thomas M. Hammel', 'Executive Producer'], ['Allen Hughes', 'Executive Producer'], ['Albert Hughes', 'Executive Producer']]","$11,014,818 (34.9% of total gross)",2.87 (domestic box office/biggest weekend),46.0% (domestic box office/worldwide),"$35,000,000 (worldwide box office is 2.0 times production budget)","2,305 opening theaters/2,335 max. theaters, 4.1 weeks average run per theater","$51,190,434","October 19th, 2001 (Wide) by 20th Century Fox","R for strong violence/gore, sexuality, language and drug content",121 minutes,vs. Bridge of SpiesCreate your own comparison chart…,"Serial Killer, Prostitution, Independent/Other Comics, Psychics, Police Detective, 1880s, Set in London, Death of a Spouse or Fiancée / Fiancé, Conspiracy Theory, Romance, Shadowy Organization, Royalty, Mistaken Identity, Psychological Thriller",Based on Comic/Graphic Novel,Thriller/Suspense,Live Action,Historical Fiction,"20th Century Fox, Underworld Pictures",United States,English,,,,"$31,598,308","$37,114,057","$68,712,365",,
121,https://www.the-numbers.com/movie/Last-Castle-The,"['Clifton Collins, Jr.', 'Robert Redford', 'James Gandolfini', 'Mark Ruffalo', 'Delroy Lindo']","[['Rod Lurie', 'Director'], ['David Scarpa', 'Screenwriter'], ['Graham Yost', 'Screenwriter'], ['David Scarpa', 'Story by'], ['Robert Lawrence', 'Producer'], ['Don Zepfel', 'Executive Producer'], ['Shelly Johnson', 'Director of Photography'], ['Kirk M. Petruccelli', 'Production Designer'], ['Michael Jablow', 'Editor'], ['Kevin Stitt', 'Editor'], ['Ha Nguyen', 'Costume Designer'], ['Jerry Goldsmith', 'Composer']]","$7,088,213 (38.9% of total gross)",2.57 (domestic box office/biggest weekend),88.6% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 0.3 times production budget)","2,262 opening theaters/2,270 max. theaters, 3.5 weeks average run per theater","$29,499,652","October 19th, 2001 (Wide) by Dreamworks SKG",R for language and violence,132 minutes,vs. Seven PoundsCreate your own comparison chart…,"Action Thriller, Prison, Cruel Wardens or Prison Guards",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"DreamWorks Pictures, Robert Lawrence Productions, Inc. ",United States,English,"October 10th, 2017 by Paramount Home Video",,,"$18,208,078","$2,333,590","$20,541,668",,
122,https://www.the-numbers.com/movie/Riding-in-Cars-with-Boys,"['Steve Zahn', 'Brittany Murphy', 'Adam Garcia', 'Lorraine Bracco', 'James Woods', 'Drew Barrymore']","[['Penny Marshall', 'Director'], ['James L. Brooks', 'Producer'], ['Julie Ansell', 'Producer'], ['Richard Sakai', 'Producer'], ['Sara Colleton', 'Producer'], ['Laurence Mark', 'Producer'], ['Morgan Upton Ward', 'Screenwriter'], ['Beverly Donofrio', 'Based on the book by'], ['Timothy M. Bourne', 'Co-Producer'], ['Amy Lemisch', 'Co-Producer'], ['Beverly Donofrio', 'Co-Producer'], ['Morgan Upton Ward', 'Executive Producer'], ['Bridget Johnson', 'Co-Producer'], ['Bill Groom', 'Production Designer'], ['Miroslav Ondříček', 'Cinematographer'], ['Richard Marks', 'Editor'], ['Cynthia Flynt', 'Costume Designer'], ['Hans Zimmer', 'Composer']]","$10,404,652 (34.9% of total gross)",2.86 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$47,000,000 (worldwide box office is 0.6 times production budget)","2,770 opening theaters/2,770 max. theaters, 4.3 weeks average run per theater","$48,250,156","October 19th, 2001 (Wide) by Sony Pictures","PG-13 for thematic elements, drug and sexual content",,vs. JoyCreate your own comparison chart…,"Coming of Age, Teenage Mom, Coming-of-Age Drama, Single Parent, Relationships Gone Wrong, Dysfunctional Family, Addiction, 1960s, 1980s, Writing and Writers",Based on Real Life Events,Drama,Live Action,Dramatization,,United States,,,,,"$29,781,453",,,,
123,https://www.the-numbers.com/movie/Bones,[],"[['Ernest Dickerson', 'Director'], ['Adam Simon', 'Screenwriter'], ['Tim Metcalfe', 'Screenwriter'], ['Rupert Harvey', 'Producer'], ['Peter Heller', 'Producer'], ['Lloyd Segan', 'Producer']]","$2,823,548 (38.6% of total gross)",2.59 (domestic box office/biggest weekend),87.3% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 0.8 times production budget)","847 opening theaters/847 max. theaters, 3.2 weeks average run per theater","$11,854,013","October 24th, 2001 (Wide) by New Line","R for violence/gore, language, sexuality and drugs",92 minutes,vs. The Neon DemonCreate your own comparison chart…,"Supernatural Horror, Supernatural, 1970s, Prologue, Corrupt Cops, Non-Chronological, Revenge, Romance, Narcotics, Night Club",Original Screenplay,Horror,Live Action,Contemporary Fiction,,United States,"English, French, Spanish","September 27th, 2005 by New Line Home Video",,,"$7,316,658","$1,062,195","$8,378,853",,
124,https://www.the-numbers.com/movie/Donnie-Darko,"['Jake Gyllenhaal', 'Jena Malone', 'Drew Barrymore', 'Mary McDonnell', 'Holmes Osborne', 'Katharine Ross', 'Patrick Swayze', 'Noah Wyle']","[['Richard Kelly', 'Director'], ['Richard Kelly', 'Screenwriter'], ['Sean McKittrick', 'Producer'], ['Nancy Juvonen', 'Producer'], ['Adam Fields', 'Producer'], ['Drew Barrymore', 'Executive Producer'], ['Hunt Lowry', 'Executive Producer'], ['Casey La Scala', 'Executive Producer'], ['William Tyrer', 'Executive Producer'], ['Chris J. Ball', 'Executive Producer'], ['Aaron Ryder', 'Executive Producer'], ['Steven Poster', 'Cinematographer'], ['Alexander Hammond', 'Production Designer'], ['Sam Bauer', 'Editor'], ['Eric Strand', 'Editor'], ['April Ferry', 'Costume Designer'], ['Michael Andrews', 'Composer']]","$110,494 (7.5% of total gross)",13.39 (domestic box office/biggest weekend),19.7% (domestic box office/worldwide),"$4,500,000 (worldwide box office is 1.7 times production budget)","58 opening theaters/58 max. theaters, 8.3 weeks average run per theater","$2,160,553","October 26th, 2001 (Wide) by Newmarket FilmsJune 4th, 2004 (Limited) by Newmarket FilmsMarch 31st, 2017 (Limited) by Arrow Releasing, released as Donnie Darko (2001) (Re-Release)","R for language, some drug use and violence",114 minutes,vs. Ocean's ElevenCreate your own comparison chart…,"Time Travel, Fate or Destiny, Romance, Sex Crimes, Mental Illness, Motivational Speaker, New Guy/Girl in School, Inspirational Teacher, Death of a Son or Daughter, Surprise Twist, Bullies, Voiceover/Narration, Breaking the Fourth Wall, Intertitle, Relatives Playing Relatives, Imaginary Character, Sleepwalking, Family Affair",Original Screenplay,Drama,Live Action,Fantasy,"Newmarket Films, Pandora Cinema, Flower Films",United States,English,"March 19th, 2002 by Fox Home Entertainment",Donnie Darko,"July 24th, 2002 (Wide) (Australia)
October 25th, 2002 (Limited) (United Kingdom)
August 12th, 2004 (Wide), released as Donnie Darko: Director's Cut (Australia)
June 10th, 2016 (Limited), released as Donnie Darko: 15th Anniversary Screenings (Australia)
June 10th, 2016 (Limited), released as Donnie Darko: 15th Anniversary Reissue (New Zealand)
... Show all releases
","$1,480,006","$6,030,148","$7,510,154",,
125,https://www.the-numbers.com/movie/Life-as-a-House,[],"[['Irwin Winkler', 'Director'], ['Mark Andrus', 'Screenwriter'], ['Mark Isham', 'Composer']]","$294,056 (1.9% of total gross)",4.10 (domestic box office/biggest weekend),65.5% (domestic box office/worldwide),"$18,000,000 (worldwide box office is 1.3 times production budget)","29 opening theaters/1,288 max. theaters, 5.0 weeks average run per theater","$25,359,479","October 26th, 2001 (Wide) by New Line","R for language, sexuality and drug use",,vs. The DescendantsCreate your own comparison chart…,"Dysfunctional Family, Family Drama, Cancer, Terminal Illness, Fired, Architecture",Original Screenplay,Drama,Live Action,Contemporary Fiction,,United States,,,,,"$15,652,637","$8,236,521","$23,889,158",,
126,https://www.the-numbers.com/movie/On-the-Line,['James Lance Bass'],"[['Eric Bross', 'Director'], ['Eric Aronson', 'Screenwriter'], ['Paul Stanton', 'Screenwriter'], ['Wendy Thorlakson', 'Producer'], ['Richard Hull', 'Producer'], ['Peter Abrams', 'Producer'], ['Robert L. Levy', 'Producer']]","$2,307,063 (52.8% of total gross)",1.89 (domestic box office/biggest weekend),26.9% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 1.6 times production budget)","900 opening theaters/901 max. theaters, 2.6 weeks average run per theater","$7,072,647","October 26th, 2001 (Wide) by Miramax",PG for language and some crude humor,85 minutes,vs. Brown SugarCreate your own comparison chart…,Romance,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,United States,English,,,"September 15th, 2021 (Wide) (South Korea)
","$4,365,455","$11,856,848","$16,222,303",,
127,https://www.the-numbers.com/movie/Thirteen-Ghosts,"['Tony Shalhoub', 'Embeth Davidtz', 'Matthew Lillard', 'Shannon Elizabeth', 'Rah Digga', 'F. Murray Abraham']","[['Steve Beck', 'Director'], ['Gilbert Alder', 'Producer'], ['Joel Silver', 'Producer'], ['Robert Zemeckis', 'Producer'], ['Neal Marshall Stevens', 'Screenwriter'], [""Richard D'Ovidio"", 'Screenwriter'], ['Robb White', 'Story by'], ['Dan Cracchiolo', 'Executive Producer'], ['Steve Richards', 'Executive Producer'], ['Terry Castle', 'Co-Producer'], ['Richard Mirisch', 'Co-Producer'], ['Gale Tattersall', 'Director of Photography'], ['Derek G. Brechin', 'Editor'], ['Edward A. Warschilka', 'Editor']]","$15,165,355 (36.2% of total gross)",2.76 (domestic box office/biggest weekend),61.1% (domestic box office/worldwide),"$19,000,000 (worldwide box office is 3.6 times production budget)","2,781 opening theaters/2,781 max. theaters, 4.5 weeks average run per theater","$67,832,012","October 26th, 2001 (Wide) by Warner Bros., released as Thir13en Ghosts","R for horror violence/gore, nudity and some language",90 minutes,vs. House on Haunted HillCreate your own comparison chart…,"Inheritance, Surprise Twist, Haunting, Supernatural Horror, Supernatural, Psychics, Friendly Ghost, Serial Killer",Remake,Horror,Live Action,Fantasy,"Warner Bros., Columbia Pictures, Dark Castle Entertainment","Canada, United States",English,"April 2nd, 2002 by Warner Home Video",,,"$41,867,960","$26,600,000","$68,467,960",,
128,https://www.the-numbers.com/movie/Man-Who-Wasn-t-There-The,[],"[['Joel Coen', 'Director'], ['Ethan Coen', 'Producer'], ['Ethan Coen', 'Screenwriter'], ['Joel Coen', 'Screenwriter'], ['Carter Burwell', 'Composer']]","$664,404 (8.9% of total gross)",7.38 (domestic box office/biggest weekend),34.9% (domestic box office/worldwide),,"39 opening theaters/259 max. theaters, 8.7 weeks average run per theater","$12,120,833","October 31st, 2001 (Limited) by USA Films",R for a scene of violence,117 minutes,vs. Eight Legged FreaksCreate your own comparison chart…,"Film Noir, Crime Drama, Retro Black and White, Voiceover/Narration, 1940s, Set in California, Relationships Gone Wrong, Infidelity, Blackmail, Life in a Small Town, White Collar Crime, Killing in Self Defence, Suicide, Pregnant Women, In-Laws / Future In-Laws, Death Row, Lawyers",Original Screenplay,Drama,Live Action,Historical Fiction,,United States,English,"September 8th, 2015 by Universal Home Entertainment",,"December 26th, 2001 (Wide) (Australia)
","$7,494,849","$14,000,000","$21,494,849","$178,243","$178,243"
129,https://www.the-numbers.com/movie/Domestic-Disturbance,"['Steve Buscemi', ""Matthew O'Leary"", 'John Travolta', 'Vince Vaughn', 'Teri Polo']","[['Harold Becker', 'Director'], ['Jonathan D. Krane', 'Producer'], ['Donald De Line', 'Producer'], ['Lewis Colick', 'Screenwriter'], ['Lewis Colick', 'Story Creator'], ['William S. Comanor', 'Story Creator'], ['Gary Drucker', 'Story Creator'], ['Michael Seresin', 'Director of Photography'], ['Peter Honess', 'Editor'], ['Bobbie Read', 'Costume Designer'], ['Jim Dyer', 'Co-Producer'], ['Mark Mancina', 'Composer']]","$14,033,112 (31.0% of total gross)",3.22 (domestic box office/biggest weekend),83.4% (domestic box office/worldwide),"$53,000,000 (worldwide box office is 1.0 times production budget)","2,910 opening theaters/2,910 max. theaters, 5.6 weeks average run per theater","$73,224,532","November 2nd, 2001 (Wide) by Paramount Pictures","PG-13 for violence, brief sexuality and language",90 minutes,vs. Into the StormCreate your own comparison chart…,"Psychological Thriller, Relationships Gone Wrong, Death of a Partner, Unbelieving Police, Kidnap, Troubled Pregnancy or Miscarriage, Adult Child of Divorce",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"De Line Pictures, Jonathan D. Krane",United States,English,,,,"$45,207,112","$9,000,000","$54,207,112",,
130,https://www.the-numbers.com/movie/Monsters-Inc,"['Mary Gibbs', 'Steve Buscemi', 'James Coburn', 'Jennifer Tilly', 'Bob Peterson', 'John Ratzenberger', 'Frank Oz', 'Daniel Gerson', 'Steve Susskind', 'Bonnie Hunt', 'Jeff Pidgion', 'Sam Black*', 'John Goodman', 'Billy Crystal']","[['Pete Docter', 'Director'], ['David Silverman', 'Director'], ['Darla Anderson', 'Producer'], ['John Lasseter', 'Executive Producer'], ['Andrew Stanton', 'Executive Producer'], ['Lee Unkrich', 'Co-Director'], ['David Silverman', 'Co-Director'], ['Andrew Stanton', 'Screenwriter'], ['Daniel Gerson', 'Screenwriter'], ['Pete Docter', 'Story Creator'], ['Jill Culton', 'Story Creator'], ['Jeff Pidgeon', 'Story Creator'], ['Ralph Eggleston', 'Story Creator']]","$62,577,067 (21.6% of total gross)",4.64 (domestic box office/biggest weekend),51.8% (domestic box office/worldwide),"$115,000,000 (worldwide box office is 4.9 times production budget)","3,237 opening theaters/3,649 max. theaters, 13.3 weeks average run per theater","$453,322,801","November 2nd, 2001 (Wide) by Walt DisneyDecember 19th, 2012 (Wide) by Walt Disney, released as Monsters, Inc. 3DOctober 23rd, 2020 (Wide) by Walt Disney",G,92 minutes,"PixarHoliday, 2002vs. Finding NemoCreate your own comparison chart…","Christmas in November, Family Movie, 3D Re-release, Monster, Corporate Malfeasance, Undercover, Surprise Twist, Kidnap, Rescue, 3-D, Exile, 3-D - Post-production Conversion",Original Screenplay,Adventure,Digital Animation,Kids Fiction,"Walt Disney Pictures, Disney-Pixar",United States,English,"September 17th, 2002 by Walt Disney Home Entertainment","Monsters, Inc.","December 26th, 2001 (Wide) (Australia)
","$290,149,425","$270,334,294","$560,483,719",,
131,https://www.the-numbers.com/movie/One-The-(2001),[],"[['James Wong', 'Director'], ['Trevor Rabin', 'Composer']]","$19,112,404 (43.5% of total gross)",2.30 (domestic box office/biggest weekend),60.4% (domestic box office/worldwide),"$49,000,000 (worldwide box office is 1.5 times production budget)","2,894 opening theaters/2,894 max. theaters, 4.1 weeks average run per theater","$71,133,506","November 2nd, 2001 (Wide) by Sony Pictures",PG-13 for intense action violence and some language,,vs. ChappieCreate your own comparison chart…,,Original Screenplay,Action,Live Action,Science Fiction,,United States,,"March 5th, 2002 by Sony Pictures Home Entertainment, released as One, The",,,"$43,905,746","$28,783,380","$72,689,126",,
