,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,Production Budget:,International Releases:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Domestic Releases:,Video Release:,MPAA Rating:,Production/Financing Companies:,Running Time:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office
52,https://www.the-numbers.com/movie/Shazam-Fury-of-the-Gods-(2022),"['Zachary Levi', 'Rachel Zegler', 'Helen Mirren', 'Lucy Liu*']","[['David F. Sandberg', 'Director'], ['Henry Gayden', 'Screenwriter'], ['Chris Morgan', 'Screenwriter'], ['Peter Safran', 'Producer'], ['Walter Hamada', 'Executive Producer'], ['Adam Schlagman', 'Executive Producer'], ['Richard Brener', 'Executive Producer'], ['Dave Neustadter', 'Executive Producer'], ['Victoria Palmeri', 'Executive Producer'], ['Marcus Viscidi', 'Executive Producer'], ['Geoff Johns', 'Executive Producer'], ['Paul Kirby', 'Production Designer'], ['Michel Aller', 'Editor'], ['Christophe Beck', 'Composer'], ['Gyula Pados', 'Director of Photography']]","$30,111,158 (52.2% of total gross)",1.91 (domestic box office/biggest weekend),43.6% (domestic box office/worldwide),"4,071 opening theaters/4,071 max. theaters, 3.5 weeks average run per theater","$57,638,006","$125,000,000 (worldwide box office is 1.1 times production budget)","March 15th, 2023 (Wide) (Finland)
March 15th, 2023 (Wide) (South Korea)
March 15th, 2023 (Wide), released as Shazam! Fury of the Kings (United Arab Emirates)
March 16th, 2023 (Wide) (Australia)
March 16th, 2023 (Wide), released as Shazam! Fúria dos Deuses (Brazil)
... Show all releases
",vs. Dungeons & Dragons: Honor Among ThievesCreate your own comparison chart…,"Action Adventure, Adopted Family, Secret Identity",Based on Comic/Graphic Novel,Action,Live Action,Super Hero,United States,English,"March 17th, 2023 (Wide) by Warner Bros.March 17th, 2023 (IMAX) by Warner Bros.","April 7th, 2023 by Warner Home Video","PG-13 sequences of action and violence, and language.(Rating bulletin 2758 (cert #54047), 11/16/2022)","New Line Cinema, The Safran Company",130 minutes,DC Extended UniverseShazam,"$57,638,006","$74,554,356","$132,192,362"
53,https://www.the-numbers.com/movie/Na-solntse-vdol-ryadov-kukuruzy-(2023-Russia),[],"[['Sarik Andreasyan', 'Director']]",,,,,,,"March 16th, 2023 (Wide) (Russia (CIS))
",Create your own comparison chart…,,Based on Real Life Events,Drama,Live Action,Dramatization,Russian Federation,Russian,,,,,90 minutes,,n/a,"$5,668,317","$5,668,317"
54,https://www.the-numbers.com/movie/Allelujah-(2022-United-Kingdom),[],"[['Director*', 'Director']]",,,,,,,"March 17th, 2023 (Wide) (United Kingdom)
April 6th, 2023 (Limited) (Australia)
April 6th, 2023 (Limited) (New Zealand)
June 8th, 2023 (Wide) (Netherlands)
",Create your own comparison chart…,,Based on Play,Drama,Live Action,Contemporary Fiction,United Kingdom,English,,,,,,,n/a,"$7,264,336","$7,264,336"
55,https://www.the-numbers.com/movie/Shin-Kamen-Rider-(2023-Japan),[],"[['Hideaki Anno', 'Director']]",,,,,,,"March 18th, 2023 (Limited) (Japan)
May 20th, 2023 (Wide), released as Shin Kamen Rider (Thailand)
June 2nd, 2023 (Wide), released as Shin Kamen Rider (Taiwan)
June 22nd, 2023 (Wide), released as Shin Kamen Rider (Hong Kong)
",vs. Shin Urotoraman (シン・ウルトラマン)Create your own comparison chart…,,Based on Movie,Action,Live Action,Contemporary Fiction,Japan,Japanese,"May 31st, 2023 (Special Engagement) by Fathom Events, released as Shin Kamen Rider",,,,121 minutes,,n/a,"$15,655,858","$15,655,858"
56,https://www.the-numbers.com/movie/John-Wick-Chapter-4-(2023),"['Keanu Reeves', 'Bill Skarsgård', 'Donnie Yen', 'Ian McShane', 'Shamier Anderson', 'Laurence Fishburne', 'Rina Sawayama', 'Hiroyuki Sanada', 'Clancy Brown', 'Lance Reddick']","[['Chad Stahelski', 'Director'], ['Shay Hatten', 'Screenwriter'], ['Michael Finch', 'Screenwriter'], ['Derek Kolstad', 'Based on Characters Created by'], ['Chad Stahelski', 'Producer'], ['Basil Iwanyk', 'Producer'], ['Erica Lee', 'Producer'], ['Keanu Reeves', 'Executive Producer'], ['Louise Rosner', 'Executive Producer'], ['David Leitch', 'Executive Producer'], ['Michael Paseornek', 'Executive Producer'], ['Evan Schiff', 'Editor'], ['Tyler Bates', 'Composer'], ['Joel J. Richard', 'Composer'], ['Dan Laustsen', 'Director of Photography']]","$73,817,950 (39.4% of total gross)",2.54 (domestic box office/biggest weekend),43.3% (domestic box office/worldwide),"3,855 opening theaters/3,855 max. theaters, 6.5 weeks average run per theater","$187,131,806","$100,000,000 (worldwide box office is 4.3 times production budget)","March 22nd, 2023 (Wide) (Belgium)
March 22nd, 2023 (Wide) (Colombia)
March 22nd, 2023 (Limited) (Finland)
March 22nd, 2023 (Wide), released as John Wick: Chapitre 4 (France)
March 22nd, 2023 (Wide) (Indonesia)
... Show all releases
",vs. John Wick: Chapter 3 — ParabellumCreate your own comparison chart…,"Action Thriller, Organized Crime, Ensemble, Hitmen, Revenge",Original Screenplay,Action,Live Action,Contemporary Fiction,,English,"March 24th, 2023 (Wide) by LionsgateMarch 24th, 2023 (IMAX) by Lionsgate","May 23rd, 2023 by Lionsgate Home Entertainment","R for pervasive strong violence and some language.(Rating bulletin 2774 (cert #53513), 3/15/2023)","Lionsgate, Thunder Road Film, 87Eleven Inc.",169 minutes,John Wick,"$187,131,806","$245,117,867","$432,249,673"
57,https://www.the-numbers.com/movie/Bu-Zhi-Bu-Xiu-(2023-China),[],"[['Jing Wang', 'Director']]",,,,,,,"March 24th, 2023 (Wide) (China)
",Create your own comparison chart…,,Based on Real Life Events,Drama,Live Action,Dramatization,China,Mandarin,,,,,117 minutes,,n/a,"$8,330,000","$8,330,000"
58,https://www.the-numbers.com/movie/Manifesto-(2023-China),[],"[['Yong Hou (侯咏)', 'Director']]",,,,,,,"March 24th, 2023 (Wide), released as Manifesto (望道) (China)
",Create your own comparison chart…,,,Drama,Live Action,,China,Mandarin,,,,,,,n/a,"$10,990,000","$10,990,000"
59,https://www.the-numbers.com/movie/His-Only-Son-(2023),"['Sara Seyed', 'Edaan Moskowitz', 'Nicolas Mouawad']","[['David Helling', 'Director'], ['David Helling', 'Screenwriter']]","$5,501,070 (45.5% of total gross)",2.20 (domestic box office/biggest weekend),97.9% (domestic box office/worldwide),"1,920 opening theaters/1,930 max. theaters, 2.5 weeks average run per theater","$12,084,084",,"March 30th, 2023 (Limited) (Australia)
March 30th, 2023 (Limited) (New Zealand)
June 23rd, 2023 (Limited), released as Su Único Hijo (Spain)
June 28th, 2023 (Limited), released as His Only Son (하나님의 마음) (South Korea)
August 17th, 2023 (Limited), released as Su Único Hijo (Mexico)
... Show all releases
","vs. Paul, Apostle of ChristCreate your own comparison chart…","Faith-Based Drama, Faith-Based Film, Bible Epic",Based on Religious Text,Drama,Live Action,Dramatization,United States,English,"March 31st, 2023 (Wide) by Angel Studios",,"PG-13 for thematic content and some violence.(Rating bulletin 2767 (cert #54243), 1/25/2023)","RockBridge Productions, Commissioned Pictures",106 minutes,,"$12,084,084","$253,981","$12,338,065"
60,https://www.the-numbers.com/movie/Liao-Bu-Qi-De-Ye-Wan-(2023-China),[],"[['Kai Ma (马凯)', 'Director']]",,,,,,,"March 31st, 2023 (Wide) (China)
April 23rd, 2023 (Wide), released as To Be Continued (China)
",Create your own comparison chart…,,Original Screenplay,Comedy,Live Action,Contemporary Fiction,China,Mandarin,,,,,,,n/a,"$6,940,000","$6,940,000"
61,https://www.the-numbers.com/movie/Zhong-Quan-Ba-Gong-(2023-China),[],"[['Ang Xu', 'Director']]",,,,,,,"March 31st, 2023 (Limited) (China)
April 5th, 2023 (Wide), released as Hachiko (China)
April 13th, 2023 (Limited), released as Hachiko (New Zealand)
April 14th, 2023 (Limited), released as Hachiko (Australia)
April 14th, 2023 (Limited), released as Hachiko (United Kingdom)
... Show all releases
",Create your own comparison chart…,,Remake,Drama,Live Action,Contemporary Fiction,China,Mandarin,"April 14th, 2023 (Limited) by CMC Pictures, released as Hachiko",,,,,,n/a,"$42,463,099","$42,463,099"
62,https://www.the-numbers.com/movie/Bu-Neng-Cuo-Guo-De-Zhi-You-Ni-(2023-China),[],"[['Chen Chen (陈晨)', 'Director']]",,,,,,,"April 1st, 2023 (Wide) (China)
",Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,China,Mandarin,,,,,111 minutes,,n/a,"$7,800,000","$7,800,000"
63,https://www.the-numbers.com/movie/Yu-Zhou-Tan-Suo-Bian-Ji-Bu-(2023-China),[],"[['Dashan Kong (孔大山）', 'Director']]",,,,,,,"April 1st, 2023 (Wide) (China)
April 6th, 2023 (Wide), released as Journey To The West (China)
June 1st, 2023 (Limited), released as Journey to the West (Australia)
June 8th, 2023 (Limited), released as Journey to the West (New Zealand)
",Create your own comparison chart…,,Original Screenplay,Comedy,Live Action,Contemporary Fiction,China,Mandarin,,,,,118 minutes,,n/a,"$9,850,523","$9,850,523"
64,https://www.the-numbers.com/movie/Super-Mario-Bros-Movie-The-(2022),"['Keegan-Michael Key', 'Seth Rogen', 'Fred Armisen', 'Kevin Michael Richardson', 'Sebastian Maniscalco', 'Chris Pratt', 'Anya Taylor-Joy', 'Charlie Day', 'Jack Black']","[['Aaron Horvath', 'Director'], ['Michael Jelenic', 'Director'], ['Matthew Fogel', 'Screenwriter'], ['Christopher Meledandri', 'Producer'], ['Shigeru Miyamoto', 'Producer'], ['Brett Hoffman', 'Executive Producer'], ['Brian Tyler', 'Composer']]","$146,361,865 (25.5% of total gross)",3.92 (domestic box office/biggest weekend),42.4% (domestic box office/worldwide),"4,343 opening theaters/4,371 max. theaters, 8.8 weeks average run per theater","$574,140,965","$100,000,000 (worldwide box office is 13.5 times production budget)","April 4th, 2023 (Wide), released as The Super Mario Bros. Movie (超级马力欧兄弟大电影) (China)
April 5th, 2023 (Wide), released as Super Mario Bros.: La película (Argentina)
April 5th, 2023 (Wide), released as Super Mario Bros. (Australia)
April 5th, 2023 (Wide), released as Der Super Mario Bros. Film (Austria)
April 5th, 2023 (Wide) (Belgium)
... Show all releases
",All-Time Top-Grossing Filmsvs. Frozen IICreate your own comparison chart…,"Ensemble, Prince/Princess, Royalty, Good vs. Evil, Action Comedy",Based on Game,Action,Digital Animation,Kids Fiction,"Japan, United States",English,"April 5th, 2023 (Wide) by UniversalApril 5th, 2023 (IMAX) by Universal","May 16th, 2023 by Universal Home Entertainment","PG for action and mild violence.(Rating bulletin 2754 (cert #54090), 10/19/2022)","Universal Pictures, Nintendo, Illumination Entertainment",92 minutes,,"$574,140,965","$780,481,908","$1,354,622,873"
65,https://www.the-numbers.com/movie/Popes-Exorcist-The-(2023),"['Alexandra Essoe', 'Daniel Zovatto', 'Franco Nero', 'Russell Crowe']","[['Julius Avery', 'Director'], ['Chester Hastings', 'Screenwriter'], ['R. Dean McCreary', 'Screenwriter'], ['Evan Spiliotopoulos', 'Screenwriter'], ['Chuck MacLean', 'Screenwriter'], ['Fr. Gabriele Amorth', 'Based on the books “An Exorcist Tells His Story” and “An Exorcist: More Stories” by'], ['Doug Belgrad', 'Producer'], ['Michael Patrick Kaczmarek', 'Producer'], ['Jeff Katz', 'Producer'], ['Jo Homewood', 'Executive Producer'], ['Sophie Cassidy', 'Executive Producer'], ['Edward J. Siebert, SJ', 'Executive Producer'], ['Khalid Mohtaseb', 'Director of Photography'], ['Alan Gilmore', 'Production Designer'], ['Matt Evans', 'Editor'], ['Lorna Marie Mugan', 'Costume Designer'], ['Jed Kurzel', 'Composer']]","$9,006,368 (45.0% of total gross)",2.22 (domestic box office/biggest weekend),27.4% (domestic box office/worldwide),"3,178 opening theaters/3,178 max. theaters, 3.1 weeks average run per theater","$20,009,380","$18,000,000 (worldwide box office is 4.1 times production budget)","April 5th, 2023 (Wide), released as El exorcista del Papa (Mexico)
April 5th, 2023 (Wide), released as El exorcista del Papa (Spain)
April 6th, 2023 (Wide) (Australia)
April 6th, 2023 (Wide), released as O Exorcista do Papa (Brazil)
April 6th, 2023 (Wide) (Croatia)
... Show all releases
",vs. NefariousCreate your own comparison chart…,"Supernatural Horror, Supernatural, Exorcism, Possessed, Biography, Non-Drama Biographies",Based on Real Life Events,Horror,Live Action,Dramatization,,English,"April 14th, 2023 (Wide) by Sony Pictures","May 2nd, 2023 by Sony Pictures Home Entertainment","R for violent content, language, sexual references and some nudity.(Rating bulletin 2770 (cert #54234), 2/15/2023)","Screen Gems, 2.0 Entertainment, Loyola Productions",103 minutes,,"$20,009,380","$52,904,087","$72,913,467"
66,https://www.the-numbers.com/movie/Ribaundeu-(2023-South-Korea),[],"[['Hang Jun Jang (장항준)', 'Director']]",,,,,,,"April 5th, 2023 (Limited) (South Korea)
April 13th, 2023 (Limited), released as Rebound (Australia)
",Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,Republic of Korea,Korean,,,,,122 minutes,,n/a,"$5,242,154","$5,242,154"
67,https://www.the-numbers.com/movie/Long-Ma-Jing-Shen-(2023-China),['Jackie Chan'],"[['Larry Yang', 'Director']]","$64,759 (100.0% of total gross)",1.00 (domestic box office/biggest weekend),0.2% (domestic box office/worldwide),"48 opening theaters/48 max. theaters, 1.0 weeks average run per theater","$64,759",,"April 6th, 2023 (Limited), released as Ride On (New Zealand)
April 7th, 2023 (Wide) (China)
April 7th, 2023 (Limited), released as Ride On (United Kingdom)
April 13th, 2023 (Limited), released as Ride On (Australia)
May 4th, 2023 (Limited), released as Ride On (Герой дня) (Russia (CIS))
... Show all releases
",Create your own comparison chart…,,Original Screenplay,Action,Live Action,Contemporary Fiction,China,Mandarin,"April 7th, 2023 (Limited) by Well Go USA, released as Ride On",,,,126 minutes,,"$64,759","$31,657,985","$31,722,744"
68,https://www.the-numbers.com/movie/Renfield,"['Ben Schwartz', 'Adrian Martinez', 'Nicholas Hoult', 'Nicolas Cage', 'Awkwafina']","[['Chris McKay', 'Director'], ['Ryan Ridley', 'Screenwriter'], ['Robert Kirkman', 'based on an original idea'], ['Robert Kirkman', 'Producer'], ['Sean Furst', 'Producer'], ['Bryan Furst', 'Producer'], ['David Alpert', 'Producer'], ['Chris McKay', 'Producer'], ['Samantha Nisenboim', 'Executive Producer']]","$8,026,475 (46.8% of total gross)",2.14 (domestic box office/biggest weekend),64.2% (domestic box office/worldwide),"3,375 opening theaters/3,378 max. theaters, 2.7 weeks average run per theater","$17,152,625","$86,203,077 (worldwide box office is 0.3 times production budget)","April 6th, 2023 (Wide), released as Renfield (Ренфилд) (Russia (CIS))
April 7th, 2023 (Wide) (South Africa)
April 12th, 2023 (Wide) (Sweden)
April 13th, 2023 (Wide) (Azerbaijan)
April 13th, 2023 (Wide), released as Renfield: Asistente De Vampiro (Central America)
... Show all releases
",vs. NefariousCreate your own comparison chart…,"Filmed in New Orleans, LA, Horror Comedy, Vampire, Boss From Hell, Supernatural",Original Screenplay,Black Comedy,Live Action,Contemporary Fiction,United States,English,"April 14th, 2023 (Wide) by Universal","May 2nd, 2023 by Universal Home Entertainment","R for bloody violence, some gore, language throughout and some drug use.(Rating bulletin 2763 (cert #54201), 12/21/2022)",Skybound Entertainment,93 minutes,,"$17,152,625","$9,578,237","$26,730,862"
69,https://www.the-numbers.com/movie/Hypnotic-(Dir-Robert-Rodriguez),"['Alice Braga', 'J.D. Pardo', 'Hala Finley', 'Dayo Okeniyi', 'Jeff Fahey', 'Jackie Earle Haley', 'William Fichtner', 'Ben Affleck']","[['Robert Rodriguez', 'Director'], ['Max Borenstein', 'Screenwriter'], ['Robert Rodriguez', 'Screenwriter'], ['Robert Rodriguez', 'Story by'], ['Racer Max', 'Producer'], ['Robert Rodriguez', 'Producer'], ['Jeff Robinov', 'Producer'], ['John Graham', 'Producer'], ['Mark Gill', 'Producer'], ['Guy Botham', 'Producer'], ['Lisa Ellzey', 'Producer'], ['Walter Josten', 'Executive Producer'], ['Patrick Josten', 'Executive Producer'], ['Jordan Wagner', 'Executive Producer'], ['Gareth West', 'Executive Producer'], ['Christopher Milburn', 'Executive Producer'], ['Artur Galstian', 'Executive Producer'], ['Vahan Yapremyan', 'Executive Producer'], ['Mark Williams', 'Executive Producer'], ['Peter Touche', 'Executive Producer'], ['Christelle Conan', 'Executive Producer'], ['Maitreya Yasuda', 'Executive Producer'], ['Crystal Bourbeau', 'Executive Producer'], ['Vincent Bruzzese', 'Executive Producer'], ['Beth Bruckner O’Brien', 'Executive Producer'], ['James Portolese', 'Executive Producer'], ['Joshua Throne', 'Executive Producer'], ['Ryan Basford', 'Co-Executive Producer'], ['Court Coursey', 'Co-Executive Producer'], ['Caylee Cowan', 'Co-Executive Producer'], ['Pablo Berron', 'Director of Photography'], ['Robert Rodriguez', 'Director of Photography'], ['Steve Joyner', 'Production Designer'], ['Caylah Eddleblute', 'Production Designer'], ['Robert Rodriguez', 'Editor'], ['Nina Proctor', 'Costume Designer'], ['Rebel Rodriguez', 'Composer'], ['Mary Vernieu', 'Casting Director'], ['Michelle Wade Byrd', 'Casting Director']]","$2,401,686 (53.4% of total gross)",1.87 (domestic box office/biggest weekend),48.9% (domestic box office/worldwide),"2,118 opening theaters/2,118 max. theaters, 1.9 weeks average run per theater","$4,500,169",,"April 13th, 2023 (Wide) (Lithuania)
May 5th, 2023 (Wide) (Bulgaria)
May 11th, 2023 (Wide) (Australia)
May 11th, 2023 (Limited), released as Hypnotik (Czech Republic)
May 11th, 2023 (Wide), released as Hypnotic (潛眠叛變) (Hong Kong)
... Show all releases
",vs. Book Club: The Next ChapterCreate your own comparison chart…,"Action Thriller, Missing Person, Heist, Family Affair, Police Detective, Dysfunctional Family, Kidnap, Psychics, Surprise Twist, False Identity, Faulty Memory, Same Role, Multiple Actors, Development Hell",Original Screenplay,Thriller/Suspense,Live Action,Science Fiction,United States,English,"May 12th, 2023 (Wide) by Ketchup Entertainment","May 30th, 2023 by Ketchup Entertainment","R for violence.(Rating bulletin 2776 (cert #54241), 3/29/2023)","Solstice Pictures, Studio 8, Double R Productions, Ingenious Media, Ketchup Entertainment",93 minutes,,"$4,500,169","$4,696,016","$9,196,185"
70,https://www.the-numbers.com/movie/Mafia-Mamma-(2023),"['Monica Bellucci', 'Sophia Nomvete', 'Toni Collette']","[['Catherine Hardwicke', 'Director'], ['Michael Feldman', 'Screenwriter'], ['Debbie Jhoon', 'Screenwriter'], ['Amanda Sthers', 'Story by'], ['Christopher Simon', 'Producer'], ['Amanda Sthers', 'Producer'], ['Toni Collette', 'Producer'], ['Andrew Karpen', 'Executive Producer'], ['Kent Sanderson', 'Executive Producer'], ['Marc Goldberg', 'Executive Producer'], ['Simon Baxter', 'Executive Producer'], ['Evangelo Kioussis', 'Executive Producer'], ['Peter Hampden', 'Executive Producer'], ['Norman Merry', 'Executive Producer'], ['Christelle Conan', 'Executive Producer'], ['Andrea Scarso', 'Executive Producer'], ['Peter Touche', 'Executive Producer'], ['Catherine Hardwicke', 'Executive Producer'], ['Mark Gooder', 'Executive Producer'], ['Alison Thompson', 'Executive Producer'], ['Cristina Giubbetti', 'Executive Producer'], ['Alvaro R. Valente', 'Executive Producer'], ['Patrick Murguia', 'Director of Photography'], ['Waldemar Centeno', 'Editor'], ['Livia Borgognoni', 'Production Designer'], ['Alex Heffes', 'Composer'], ['Claudette Lilly', 'Costume Designer'], ['Armando Pizzuti', 'Casting Director']]","$2,032,202 (58.1% of total gross)",1.72 (domestic box office/biggest weekend),49.9% (domestic box office/worldwide),"2,002 opening theaters/2,002 max. theaters, 1.8 weeks average run per theater","$3,496,761",,"April 13th, 2023 (Wide) (Australia)
April 13th, 2023 (Wide) (New Zealand)
April 20th, 2023 (Wide) (Czech Republic)
April 20th, 2023 (Wide) (Netherlands)
April 20th, 2023 (Wide) (Slovakia)
... Show all releases
",vs. Avatar: The Way of WaterCreate your own comparison chart…,Crime Comedy,Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Italy, United Kingdom, United States",English,"April 14th, 2023 (Wide) by Bleecker Street","May 2nd, 2023 by Bleecker Street","R for bloody violence, sexual content and language.(Rating bulletin 2767 (cert #54120), 1/25/2023)","Bleecker Street , Ingenious Media, Lipsync Productions, Cornerstone Films, Idea(l), Vocab Films, New Sparta Films",101 minutes,,"$3,496,761","$3,510,042","$7,006,803"
71,https://www.the-numbers.com/movie/Bao-Feng-(2023-China),[],"[['Gordon Chan', 'Director']]",,,,,,,"April 14th, 2023 (Wide) (China)
April 16th, 2023 (Wide), released as Faces in the Crowd (China)
",Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,China,Mandarin,,,,,,,n/a,"$5,710,000","$5,710,000"
72,https://www.the-numbers.com/movie/Beau-is-Afraid-(2023),"['Nathan Lane', 'Patti LuPone', 'Amy Ryan', 'Kylie Rogers', 'Stephen McKinley Henderson', 'Hayley Squires', 'Denis Menochet', 'Parker Posey', 'Zoe Lister-Jones', 'Michael Gandolfini', 'Armen Nahapetian', 'Richard Kind', 'Joaquin Phoenix']","[['Ari Aster', 'Director'], ['Ari Aster', 'Screenwriter'], ['Lars Knudsen', 'Producer'], ['Ari Aster', 'Producer'], ['Elisa Alvares', 'Executive Producer'], ['Timo Argillander', 'Executive Producer'], ['Len Blavatnik', 'Executive Producer'], ['Danny Cohen', 'Executive Producer'], ['Ann Ruark', 'Executive Producer'], ['Lucian Johnston', 'Editor'], ['Bobby Krlic', 'Composer'], ['Pawel Pogorzelski', 'Director of Photography']]","$320,396 (4.2% of total gross)",2.84 (domestic box office/biggest weekend),71.7% (domestic box office/worldwide),"4 opening theaters/2,125 max. theaters, 1.9 weeks average run per theater","$7,552,431","$35,000,000 (worldwide box office is 0.3 times production budget)","April 20th, 2023 (Limited) (Australia)
April 20th, 2023 (Limited), released as Beau tem medo (Brazil)
April 20th, 2023 (Limited), released as On se bojí (Czech Republic)
April 20th, 2023 (Limited) (Mexico)
April 20th, 2023 (Limited) (New Zealand)
... Show all releases
",vs. HereditaryCreate your own comparison chart…,"Horror Comedy, Ensemble, Non-Chronological, Dysfunctional Family, Entrepreneur, Adult Child Dealing with the Death of a Parent",Original Screenplay,Horror,Live Action,Contemporary Fiction,"Canada, United States",English,"April 14th, 2023 (Limited) by A24April 21st, 2023 (Expands Wide) by A24","June 13th, 2023 by A24","R for strong violent content, sexual content, graphic nudity, drug use and language.(Rating bulletin 2765 (cert #54220), 1/11/2023)","Square Peg, A24, Access Entertainment, IPR.VC",179 minutes,,"$7,552,431","$2,987,132","$10,539,563"
73,https://www.the-numbers.com/movie/Detective-Conan-2023-(2023-Japan),[],"[['Yuzuru Tachikawa', 'Director']]",,,,,,,"April 14th, 2023 (Limited) (Japan)
July 20th, 2023 (Limited), released as Detective Conan 2023 (명탐정코난-흑철의 어영) (South Korea)
July 28th, 2023 (Limited), released as Detective Conan: Black Iron Submarine (Spain)
August 2nd, 2023 (Limited), released as Détective Conan : Le Sous-marin noir (France)
",vs. Shazam! Fury of the GodsCreate your own comparison chart…,,Based on Comic/Graphic Novel,Action,Digital Animation,Contemporary Fiction,Japan,Japanese,,,,,,Detective Conan,n/a,"$65,100,000","$65,100,000"
74,https://www.the-numbers.com/movie/Nefarious-(2023),"['Tom Ohmer', 'Glenn Beck', 'Cameron Arnett', 'Robert Peters', 'Sean Patrick Flanery', 'Jordan Belfi']","[['Chuck Konzelman', 'Director'], ['Cary Solomon', 'Director'], ['Chuck Konzelman', 'Screenwriter'], ['Cary Solomon', 'Screenwriter'], ['Chris Jones', 'Producer'], ['Cary Solomon', 'Producer'], ['Chuck Konzelman', 'Producer'], ['Sheila Hart', 'Producer']]","$1,316,266 (24.2% of total gross)",4.13 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"933 opening theaters/933 max. theaters, 3.5 weeks average run per theater","$5,433,686",,"February 2nd, 2024 (Wide) (Spain)
",vs. Jesus RevolutionCreate your own comparison chart…,"Psychological Thriller, Serial Killer, Psychiatrist, Demons, Faith-Based Film",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,"April 14th, 2023 (Wide) by Soli Deo Gloria Releasing","August 15th, 2023 by Mill Creek Entertainment","R for some disturbing violent content.(Rating bulletin 2771 (cert #54286), 2/22/2023)",Believe Entertainment,99 minutes,,"$5,433,686",,
75,https://www.the-numbers.com/movie/Evil-Dead-Rise-(2023),"['Mirabai Pease', 'Richard Crouchley', 'Anna-Maree Thomas', 'Noah Paul', 'Gabrielle Echols', 'Morgan Davies', 'Nell Fisher', 'Billy Reynolds-McCarthy', 'Tai Wano', 'Jayden Daniels', 'Mark Mitchinson', 'Melissa Xiao', 'Alyssa Sutherland', 'Lily Sullivan']","[['Lee Cronin', 'Director'], ['Lee Cronin', 'Screenwriter'], ['Robert Tapert', 'Producer'], ['Sam Raimi', 'Executive Producer'], ['Bruce Campbell', 'Executive Producer'], ['Romel Adam', 'Executive Producer'], ['John Keville', 'Executive Producer'], ['Macdara Kelleher', 'Executive Producer'], ['Dave Neustadter', 'Executive Producer'], ['Victoria Palmeri', 'Executive Producer'], ['Richard Brener', 'Executive Producer'], ['Moira Grant', 'Line Producer'], ['Dave Garbett', 'Director of Photography'], ['Nick Bassett', 'Production Designer'], ['Bryan Shaw', 'Editor'], ['Stephen McKeon', 'Composer'], ['Sarah Voon', 'Costume Designer'], ['Charlie McClellan', 'Visual Effects Supervisor'], ['Luke Polti', 'Make-up and Prosthetic Effects Designer'], ['Peter Albrechtsen', 'Sound Designer'], ['Stuart Thorp', 'Stunt Coordinator'], ['Kirsty McGregor', 'Casting Director'], ['Stuart Turner', 'Casting Director']]","$24,504,315 (36.4% of total gross)",2.74 (domestic box office/biggest weekend),46.0% (domestic box office/worldwide),"3,402 opening theaters/3,417 max. theaters, 4.7 weeks average run per theater","$67,233,054",,"April 19th, 2023 (Wide) (France)
April 20th, 2023 (Wide) (Argentina)
April 20th, 2023 (Wide) (Australia)
April 20th, 2023 (Wide), released as A Morte Do Demônio: A Ascensão (Brazil)
April 20th, 2023 (Wide) (Croatia)
... Show all releases
",vs. Evil DeadCreate your own comparison chart…,Supernatural Horror,Original Screenplay,Horror,Live Action,Contemporary Fiction,United States,English,"April 21st, 2023 (Wide) by Warner Bros.","May 9th, 2023 by Warner Home Video","R for strong bloody horror violence and gore, and some language.(Rating bulletin 2724 (cert #53707), 3/23/2022)","New Line Cinema, Renaissance Films, Pacific Renaissance, Wild Atlantic Pictures",97 minutes,Evil Dead,"$67,233,054","$78,784,617","$146,017,671"
76,https://www.the-numbers.com/movie/Vyzov-(2023-Russia),[],"[['Klim Shipenko', 'Director']]",,,,,,,"April 20th, 2023 (Wide) (Russia (CIS))
",Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,Russian Federation,Russian,,,,,,,n/a,"$21,848,021","$21,848,021"
