,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,International Releases:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Total Est. Domestic Video Sales,Est. Domestic Blu-ray Sales
220,https://www.the-numbers.com/movie/Slumdog-Millionaire,[],"[['Danny Boyle', 'Director'], ['Loveleen Tandan', 'Co-Director'], ['Simon Beaufoy', 'Screenwriter'], ['Vikas Swarup', 'Based on the novel ""Q&A""'], ['Christian Colson', 'Producer'], ['Paul Smith', 'Executive Producer'], ['Tessa Ross', 'Executive Producer'], ['Paul Rotchie', 'Co-Producer'], ['Francois Ivernel', 'Co-Executive Producer'], ['Cameron McCracken', 'Co-Executive Producer'], ['Chris Dickens', 'Editor'], ['A.R. Rahman', 'Composer'], ['Mark Digby', 'Production Designer'], ['Abhisher Redka', 'Art Director']]","$360,018 (0.3% of total gross)",11.75 (domestic box office/biggest weekend),36.8% (domestic box office/worldwide),"$14,000,000 (worldwide box office is 27.4 times production budget)","10 opening theaters/2,943 max. theaters, 9.2 weeks average run per theater","$174,362,983","November 12th, 2008 (Limited) by Fox Searchlight","March 31st, 2009 by Fox Home Entertainment","R for some violence, disturbing images and language",116 minutes,Best Picture Oscar Winnersvs. Mamma Mia!Create your own comparison chart…,"Romance, Non Professional Actor, Poverty, Homeless, Tortured for Information, Oscars Best Picture Winner, Life Drama, 2009 Oscars Best Picture Nominee",Original Screenplay,Drama,Live Action,Contemporary Fiction,"Fox Searchlight Pictures, Warner Bros., Celador Films, Film 4",United States,English,"December 19th, 2008 (Wide) (Australia)
January 9th, 2009 (Wide) (United Kingdom)
March 19th, 2009 (Wide) (South Korea)
",,"$141,330,703","$242,494,724","$383,825,427","$34,873,441","$36,590,687","$1,717,246"
221,https://www.the-numbers.com/movie/Conte-de-Noel-Un,[],[],"$63,837 (6.0% of total gross)",6.52 (domestic box office/biggest weekend),16.0% (domestic box office/worldwide),,"7 opening theaters/48 max. theaters, 7.6 weeks average run per theater","$1,351,200","November 14th, 2008 (Limited) by IFC Films, released as A Christmas Tale",,Not Rated,150 minutes,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,France,French,,,"$1,060,922","$5,587,717","$6,648,639",,,
222,https://www.the-numbers.com/movie/Dostana,[],[],"$645,604 (52.3% of total gross)",1.91 (domestic box office/biggest weekend),8.6% (domestic box office/worldwide),,"74 opening theaters/74 max. theaters, 3.2 weeks average run per theater","$1,577,323","November 14th, 2008 (Limited) by Yash Raj Films","December 30th, 2009 by Yash Raj Video",Not Rated,142 minutes,Create your own comparison chart…,Bollywood,Original Screenplay,Musical,Live Action,Contemporary Fiction,,India,Hindi,,,"$1,235,028","$13,097,631","$14,332,659",,,
223,https://www.the-numbers.com/movie/Quantum-of-Solace,"['Olga Kurylenko', 'Mathieu Amalric', 'Judi Dench', 'Giancarlo Giannini', 'Gemma Arterton', 'Jeffrey Wright', 'David Harbour', 'Jesper Christensen', 'Daniel Craig']","[['Marc Forster', 'Director'], ['Neal Purvis', 'Screenwriter'], ['Robert Wade', 'Screenwriter'], ['Paul Haggis', 'Screenwriter'], ['Michael G. Wilson', 'Producer'], ['Barbara Broccoli', 'Producer'], ['David Arnold', 'Composer']]","$67,528,882 (39.9% of total gross)",2.51 (domestic box office/biggest weekend),28.6% (domestic box office/worldwide),"$230,000,000 (worldwide box office is 2.6 times production budget)","3,451 opening theaters/3,501 max. theaters, 6.0 weeks average run per theater","$216,171,517","November 14th, 2008 (Wide) by Sony Pictures","March 24th, 2009 by MGM Video","PG-13 for intense sequences of violence and action, and some sexual content",106 minutes,vs. SkyfallCreate your own comparison chart…,"Secret Agent, Assassination, Shadowy Organization, 2000s, Set in London, Set in England, Betrayal, Terrorism",Based on Fiction Book/Short Story,Action,Live Action,Contemporary Fiction,"Eon Productions, Metro-Goldwyn-Mayer Pictures, Columbia Pictures","United Kingdom, United States",English,"March 11th, 2021 (Wide) (New Zealand)
March 25th, 2022 (Limited), released as Quantum of Solace (Re: 2022) (United Kingdom)
",James Bond,"$169,368,427","$422,323,651","$591,692,078","$50,895,122","$58,746,966","$7,851,844"
224,https://www.the-numbers.com/movie/Bolt,"['Miley Cyrus', 'James Lipton', 'John Travolta']","[['Chris Williams', 'Director'], ['Byron Howard', 'Director'], ['Clark Spencer', 'Producer'], ['John Lasseter', 'Executive Producer'], ['Dan Fogelman', 'Screenwriter'], ['Chris Williams', 'Screenwriter'], ['John Powell', 'Composer'], ['Makul Wigert', 'Associate Producer'], ['Tim Mertens', 'Editor'], ['Tim Mertens', 'Visual Effects'], ['John Murrah', 'Visual Effects Supervisor'], ['Paul Felix', 'Art Director'], ['Adolph Lusinsky', 'Director of Look and Lighting'], ['Nathan Greno', 'Head of Story']]","$26,223,128 (23.0% of total gross)",4.29 (domestic box office/biggest weekend),34.8% (domestic box office/worldwide),"$150,000,000 (worldwide box office is 2.2 times production budget)","3,651 opening theaters/3,654 max. theaters, 6.3 weeks average run per theater","$145,439,134","November 21st, 2008 (Wide) by Walt Disney","March 22nd, 2009 by Walt Disney Home Entertainment",PG for some mild action and peril,96 minutes,vs. Walking with DinosaursCreate your own comparison chart…,"Animal Lead, Talking Animals, 3-D, 3-D - Shot in 3-D",Original Screenplay,Adventure,Digital Animation,Kids Fiction,"Walt Disney Pictures, Walt Disney Animation Studios",United States,English,,,"$114,053,579","$213,961,450","$328,015,029","$93,766,931","$93,766,931",
225,https://www.the-numbers.com/movie/Twilight-(2008),"['Billy Burke', 'Peter Facinelli', 'Kristen Stewart', 'Robert Pattinson']","[['Tricia Wood', 'Casting'], ['Deborah Aquila', 'Casting'], ['Carter Burwell', 'Composer'], ['Alexandra Patsavas', 'Music Supervisor'], ['Wendy Chuck', 'Costume Designer'], ['Nancy Richardson', 'Editor'], ['Eliott Davis', 'Director of Photography'], ['Karen Rosenfelt', 'Executive Producer'], ['Marty Bowen', 'Executive Producer'], ['Guy Oseary', 'Executive Producer'], ['Michele Imperato Stabile', 'Executive Producer'], ['Greg Mooradian', 'Producer'], ['Mark Morgan', 'Producer'], ['Wyck Godfrey', 'Producer'], ['Stephenie Meyer', 'Based on the Novel ""Twilight"" by'], ['Melissa Rosenberg', 'Screenwriter'], ['Catherine Hardwicke', 'Director']]","$69,637,740 (36.1% of total gross)",2.77 (domestic box office/biggest weekend),47.9% (domestic box office/worldwide),"$37,000,000 (worldwide box office is 10.9 times production budget)","3,419 opening theaters/3,649 max. theaters, 7.3 weeks average run per theater","$245,334,162","November 21st, 2008 (Wide) by Summit EntertainmentNovember 19th, 2009 (Wide) by Summit EntertainmentNovember 1st, 2011 (Special Engagement) by Summit EntertainmentNovember 15th, 2012 (Special Engagement) by Lionsgate, released as Twilight ","March 21st, 2009 by Summit Home Video",PG-13 for some violence and a scene of sensuality,121 minutes,"Blockbusters, 2008vs. The Twilight Saga: New MoonCreate your own comparison chart…","Vampire, Romance, Werewolf, First Love, Voiceover/Narration, Young Adult Book Adaptation, Romantic Drama",Based on Fiction Book/Short Story,Drama,Live Action,Fantasy,"Temple Hill Entertainment, Maverick Films, Imprint Entertainment, Summit Entertainment",United States,English,"December 10th, 2008 (Wide) (South Korea)
October 26th, 2018 (Wide), released as Twilight (10th Anniversary) (Australia)
December 3rd, 2018 (Limited) (United Kingdom)
",Twilight,"$192,769,854","$209,508,710","$402,278,564","$208,157,435","$234,881,599","$26,724,164"
226,https://www.the-numbers.com/movie/Yuvvraaj,[],[],"$264,362 (46.8% of total gross)",2.14 (domestic box office/biggest weekend),10.6% (domestic box office/worldwide),,"77 opening theaters/77 max. theaters, 3.0 weeks average run per theater","$722,156","November 21st, 2008 (Limited) by Eros Entertainment",,Not Rated,159 minutes,Create your own comparison chart…,,Original Screenplay,Musical,Live Action,Contemporary Fiction,,India,Hindi,,,"$565,440","$4,793,674","$5,359,114",,,
227,https://www.the-numbers.com/movie/Australia-(2008),"['David Wenham', 'Bryan Brown', 'Jack Thompson', 'David Gulpilil', 'Nicole Kidman', 'Hugh Jackman']","[['Baz Luhrmann', 'Director'], ['Baz Luhrmann', 'Screenwriter'], ['Ronald Harwood', 'Screenwriter'], ['Stuart Beattie', 'Screenwriter'], ['Richard Flanagan', 'Screenwriter'], ['Baz Luhrmann', 'Story Creator'], ['Baz Luhrmann', 'Producer'], ['G. Mac Brown', 'Producer'], ['Catherine Knapman', 'Producer'], ['Mandy Walker', 'Director of Photography'], ['Catherine Martin', 'Production Designer'], ['Catherine Martin', 'Costume Designer'], ['Dody Dorn', 'Editor'], ['Michael McCusker', 'Editor'], ['Catherine Martin', 'Co-Producer'], ['David Hirschfelder', 'Composer'], ['Anton Monsted', 'Executive Music Supervisor']]","$14,800,723 (29.9% of total gross)",3.35 (domestic box office/biggest weekend),23.0% (domestic box office/worldwide),"$130,000,000 (worldwide box office is 1.7 times production budget)","2,642 opening theaters/2,721 max. theaters, 5.0 weeks average run per theater","$63,132,085","November 26th, 2008 (Wide) by 20th Century Fox","March 3rd, 2009 by Fox Home Entertainment","PG-13 for some violence, a scene of sensuality, and brief strong language.",165 minutes,vs. Exodus: Gods and KingsCreate your own comparison chart…,"World War II, War, Romance, Historical Drama",Original Screenplay,Drama,Live Action,Historical Fiction,"Twentieth Century Fox, Bazmark Film 2 Pty Ltd",United States,English,,,"$49,554,002","$165,526,808","$215,080,810","$30,495,337","$32,198,926","$1,703,589"
228,https://www.the-numbers.com/movie/Four-Christmases,"['Robert Duvall', 'Jon Favreau', 'Mary Steenburgen', 'Dwight Yoakam', 'Tim McGraw', 'Kristin Chenoweth', 'Jon Voight', 'Sissy Spacek', 'Vince Vaughn', 'Reese Witherspoon']","[['Seth Gordon', 'Director'], ['Matt R. Allen', 'Screenwriter'], ['Caleb Wilson', 'Screenwriter'], ['Jon Lucas', 'Screenwriter'], ['Scott Moore', 'Screenwriter'], ['Matt R. Allen', 'Story Creator'], ['Caleb Wilson', 'Story Creator'], ['Roger Birnbaum', 'Producer'], ['Gary Barber', 'Producer'], ['Jonathan Glickman', 'Producer'], ['Toby Emmerich', 'Executive Producer'], ['Michael Disco', 'Executive Producer'], ['Richard Brener', 'Executive Producer'], ['Mark Kaufman', 'Executive Producer'], ['Guy Riedel', 'Executive Producer'], ['Peter Billingsley', 'Executive Producer'], ['Derek Evans', 'Co-Producer']]","$31,069,826 (25.9% of total gross)",3.87 (domestic box office/biggest weekend),71.4% (domestic box office/worldwide),"$80,000,000 (worldwide box office is 2.1 times production budget)","3,310 opening theaters/3,540 max. theaters, 5.7 weeks average run per theater","$153,338,970","November 26th, 2008 (Wide) by Warner Bros.","November 24th, 2009 by Warner Home Video",PG-13 for some sexual language and humor,88 minutes,vs. Tower HeistCreate your own comparison chart…,"Christmas, Christmas in November",Original Screenplay,Comedy,Live Action,Contemporary Fiction,Spyglass Entertainment,United States,English,,,"$120,146,040","$48,165,518","$168,311,558","$30,447,042","$35,777,752","$5,330,710"
229,https://www.the-numbers.com/movie/Milk,"['Emile Hirsch', 'Josh Brolin', 'Diego Luna', 'James Franco', 'Sean Penn']","[['Gus Van Sant', 'Director'], ['Dustin Lance Black', 'Screenwriter'], ['Dan Jinks', 'Producer'], ['Bruce Cohen', 'Producer'], ['Michael London', 'Executive Producer'], ['Dustin Lance Black', 'Executive Producer'], ['Barbara A. Hall', 'Executive Producer'], ['Bruna Papandrea', 'Executive Producer'], ['William Horberg', 'Executive Producer'], ['Harris Savides', 'Director of Photography'], ['Bill Groom', 'Production Designer'], ['Elliott Graham', 'Editor'], ['Danny Glicker', 'Costume Designer'], ['Danny Elfman', 'Composer'], ['Francine Maisler', 'Casting Director']]","$1,453,844 (4.6% of total gross)",12.25 (domestic box office/biggest weekend),55.6% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 2.9 times production budget)","36 opening theaters/882 max. theaters, 7.0 weeks average run per theater","$39,866,263","November 26th, 2008 (Limited) by Focus Features","March 10th, 2009 by Universal Home Entertainment","R for language, some sexual content and brief violence.",128 minutes,vs. Mao's Last DancerCreate your own comparison chart…,"Set in San Francisco, Biography, LGBTQ+, Biographical Drama, Political, 2009 Oscars Best Picture Nominee",Based on Real Life Events,Drama,Live Action,Dramatization,"Groundswell Productions, Jinks/Cohen Company",United States,English,"February 5th, 2009 (Wide) (New Zealand)
",,"$31,841,299","$25,452,072","$57,293,371","$11,804,738","$11,804,738",
230,https://www.the-numbers.com/movie/Transporter-3,"['François Berleand', 'Robert Knepper', 'Jason Statham', 'Natalya Rudakova']","[['Camille Delamarre', 'Director'], ['Luc Besson', 'Screenwriter'], ['Robert Mark Kamen', 'Screenwriter']]","$12,063,452 (38.0% of total gross)",2.63 (domestic box office/biggest weekend),28.1% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 2.8 times production budget)","2,626 opening theaters/2,626 max. theaters, 3.4 weeks average run per theater","$40,505,174","November 26th, 2008 (Wide) by Lionsgate","March 10th, 2009 by Lionsgate Home Entertainment","PG-13 for sequences of intense action and violence, some sexual content and drug material",103 minutes,vs. The Transporter RefueledCreate your own comparison chart…,"Action Thriller, Corporate Malfeasance, Kidnap, Ransom, Romance",Original Screenplay,Action,Live Action,Contemporary Fiction,"EuropaCorp, TF1 Film Productions, Grive Productions, Apipoulai Productions, Current Entertainment, Canal Plus",United States,English,,Transporter,"$31,715,062","$81,215,895","$112,930,957","$22,235,524","$22,235,524",
231,https://www.the-numbers.com/movie/Winter-in-Wartime,"['Yorick van Wageningen', 'Jamie Campbell Bower', 'Raymond Thiry', 'Melody Klaver', 'Anneke Blok', 'Dan Husen', 'Ad van Kempen', 'Mees Peijnenburg', 'Tygo Gernandt', 'Martijn Lakemeier']","[['Martin Koolhoven', 'Director'], ['Paul Jan Nelissen', 'Screenwriter'], ['Mieke De Jong', 'Screenwriter'], ['Els Vandevorst', 'Screenwriter'], ['San Fu Maltha', 'Producer'], ['Antonino Lombardo', 'Co-Producer'], ['Niko Post', 'Line Producer'], ['Guido van Gennep', 'Cinematographer'], ['Job Ter Berg', 'Editor'], ['Floris Vos', 'Production Designer'], ['Darius Cicenas', 'Special Effects Coordinator'], ['Pino Donaggio', 'Composer'], ['Wouter Severijn', 'Assistant Director'], ['Stefanie Hamann', 'Assistant Director']]","$14,037 (2.6% of total gross)",14.15 (domestic box office/biggest weekend),5.6% (domestic box office/worldwide),"$5,800,000 (worldwide box office is 1.7 times production budget)","3 opening theaters/26 max. theaters, 9.7 weeks average run per theater","$715,365","March 18th, 2011 (Limited) by Sony Pictures Classics","July 26th, 2011 by Sony Pictures Home Entertainment","R For violence and brief sensuality(Rating bulletin 2126, 6/22/2010)",103 minutes,vs. Inside Llewyn DavisCreate your own comparison chart…,"Foreign Language, Fugitive / On the Run, Coming of Age, World War II",Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,"Prime Time Omroep Max, Isabella Films, Fu Works, The Netherlands Film Fund, Suppetie Regeling, Cobo Fund, VAF, Eurimages, VTM","Belgium, Netherlands","Dutch, English, German","November 27th, 2008 (Wide), released as Oorlogswinter (Netherlands)
",,"$542,860","$9,119,354","$9,662,214",,,
232,https://www.the-numbers.com/movie/Cadillac-Records,"['Emmanuelle Chriqui', 'Eamonn Walker', 'Mos Def', 'Adrien Brody', 'Jeffrey Wright', 'Beyoncé Knowles']","[['Darnell Martin', 'Director'], ['Darnell Martin', 'Screenwriter'], ['Andrew Lack', 'Producer'], ['Sofia Sondervan', 'Producer'], ['Beyoncé Knowles', 'Executive Producer'], ['Marc Levin', 'Executive Producer'], ['Beth Amy Rosenblatt', 'Music Supervisor'], ['Terence Blanchard', 'Composer'], ['Steve Jordan', 'Music Producer'], ['Marshall Chess', 'Executive Music Producer'], ['Petra Hoebel', 'Co-Producer'], ['Peter C. Frank', 'Editor'], ['Anastas Michos', 'Director of Photography'], ['Linda Burton', 'Production Designer'], ['Johnetta Boone', 'Costume Designer'], ['Kimberly R. Hardin', 'Casting Director']]","$3,445,559 (42.0% of total gross)",2.38 (domestic box office/biggest weekend),91.6% (domestic box office/worldwide),"$12,000,000 (worldwide box office is 0.7 times production budget)","687 opening theaters/701 max. theaters, 3.5 weeks average run per theater","$10,466,803","December 5th, 2008 (Wide) by Sony Pictures","March 10th, 2009 by Sony Pictures Home Entertainment",R for pervasive language and some sexuality.,110 minutes,vs. MarshallCreate your own comparison chart…,"Musicians, Biography, Set in Chicago, 1950s, Rock 'n' Roll, Rhythm and Blues, Biographical Drama, 1940s",Based on Real Life Events,Drama,Live Action,Dramatization,"Sony Music Film, Parkwood Entertainment",United States,English,,,"$8,195,551","$746,965","$8,942,516","$13,187,773","$13,187,773",
