,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,International Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Franchise:,Production/Financing Companies:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
172,https://www.the-numbers.com/movie/Family-Stone-The,[],"[['Michael Giacchino', 'Composer']]","$12,521,027 (20.8% of total gross)",4.80 (domestic box office/biggest weekend),65.0% (domestic box office/worldwide),"$18,000,000 (worldwide box office is 5.1 times production budget)","2,466 opening theaters/2,469 max. theaters, 5.2 weeks average run per theater","$85,438,586","December 16th, 2005 (Wide) by 20th Century Fox",,"May 2nd, 2006 by Fox Home Entertainment",PG-13,104 minutes,vs. Love the CoopersCreate your own comparison chart…,"Family Comedy, Christmas, In-Laws / Future In-Laws, Dysfunctional Family, F-Rated, Interracial Romance, Adopted Family, LGBTQ+, Relationships Gone Wrong, Infidelity",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,,,"$60,062,868","$32,294,631","$92,357,499","$30,815,234",,"$30,815,234"
173,https://www.the-numbers.com/movie/Producers-The-(2005),"['Will Ferrell', 'Gary Beach', 'Roger Bart', 'Jon Lovitz', 'Nathan Lane', 'Matthew Broderick', 'Uma Thurman']","[['Susan Stroman', 'Director']]","$154,590 (0.8% of total gross)",4.83 (domestic box office/biggest weekend),58.9% (domestic box office/worldwide),"$45,000,000 (worldwide box office is 0.7 times production budget)","6 opening theaters/978 max. theaters, 5.1 weeks average run per theater","$27,482,912","December 16th, 2005 (Limited) by UniversalDecember 25th, 2005 (Wide) by Universal",,"May 16th, 2006 by Universal Home Entertainment, released as The Producers",PG-13 for sexual humor and references,134 minutes,vs. GreaseCreate your own comparison chart…,,Remake,Musical,Live Action,Historical Fiction,United States,English,,"Universal Pictures, Columbia Pictures, BrooksFilms Limited","$19,398,532","$13,554,463","$32,952,995","$5,374,818",,"$5,374,818"
174,https://www.the-numbers.com/movie/Cheaper-by-the-Dozen-2,"['Eugene Levy', 'Bonnie Hunt', 'Tom Welling', 'Piper Perabo', 'Hilary Duff', 'Steve Martin']","[['Adam Shankman', 'Director'], ['John Debney', 'Composer']]","$9,309,387 (11.3% of total gross)",5.70 (domestic box office/biggest weekend),61.2% (domestic box office/worldwide),"$60,000,000 (worldwide box office is 2.3 times production budget)","3,175 opening theaters/3,211 max. theaters, 5.6 weeks average run per theater","$117,138,066","December 21st, 2005 (Wide) by 20th Century Fox",,"May 23rd, 2006 by Fox Home Entertainment",PG for some crude humor and mild language,94 minutes,vs. Ocean's TwelveCreate your own comparison chart…,Family Vacations,Remake,Adventure,Live Action,Contemporary Fiction,United States,English,Cheaper by the Dozen,,"$82,571,173","$52,444,157","$135,015,330","$26,862,028",,"$26,862,028"
175,https://www.the-numbers.com/movie/Fun-With-Dick-And-Jane,"['Alec Baldwin', 'Richard Jenkins', 'Angie Harmon', 'John Michael Higgins', 'Richard Burgi', 'Carlos Jacott', 'Aaron Michael Drozin', 'Gloria Garayua', 'Jim Carrey', 'Téa Leoni']","[['Dean Parisot', 'Director'], ['Judd Apatow', 'Screenwriter'], ['Nicholas Stoller', 'Screenwriter'], ['Gerald Gaiser', 'Story Creator'], ['Judd Apatow', 'Story Creator'], ['Nicholas Stoller', 'Story Creator'], ['Brian Grazer', 'Producer'], ['Jim Carrey', 'Producer'], ['Peter Bart', 'Executive Producer'], ['Max Palevsky', 'Executive Producer'], ['Jane Bartelme', 'Executive Producer'], ['Jerzy Zielinski', 'Cinematographer'], ['Don Zimmerman', 'Editor'], ['Theodore Shapiro', 'Composer'], ['Randall Poster', 'Music Supervisor'], ['Barry Robison', 'Production Designer'], ['Troy Sizemore', 'Art Director'], ['Greg Hooper', 'Art Director'], ['Garrett Lewis', 'Set Decorator'], ['Julie Weiss', 'Costume Designer'], ['Lee Orloff', 'Sound Mixer'], ['Odin Benitez', 'Sound Designer'], ['Michael Hilkene', 'Supervising Sound Editor'], ['Gray Marshall', 'Visual Effects Supervisor'], ['Mickey Giacomazzi', 'Stunt Coordinator'], ['Andy Armstrong', 'Stunt Coordinator'], ['Linda Fields', 'Associate Producer'], ['David Sardi', 'Assistant Director'], ['Debra Zane', 'Casting Director']]","$14,383,515 (13.0% of total gross)",6.69 (domestic box office/biggest weekend),54.5% (domestic box office/worldwide),"$140,000,000 (worldwide box office is 1.5 times production budget)","3,056 opening theaters/3,239 max. theaters, 6.2 weeks average run per theater","$156,607,828","December 21st, 2005 (Wide) by Sony Pictures",,"April 11th, 2006 by Sony Pictures Home Entertainment, released as Fun With Dick and Jane","PG-13 for brief language, some sexual humor and occasional humorous drug references",90 minutes,vs. Little FockersCreate your own comparison chart…,Judd Apatow Buddy Comedy,Remake,Comedy,Live Action,Contemporary Fiction,United States,English,,"Columbia Pictures, Imagine Entertainment, Brian Grazer Productions, JC 23 Entertainment, Bart/Palevsky","$110,550,000","$92,468,919","$203,018,919","$31,234,858",,"$31,234,858"
176,https://www.the-numbers.com/movie/Cache,[],[],"$57,010 (1.6% of total gross)",9.64 (domestic box office/biggest weekend),18.3% (domestic box office/worldwide),"$8,000,000 (worldwide box office is 2.5 times production budget)","5 opening theaters/90 max. theaters, 10.0 weeks average run per theater","$5,112,559","December 23rd, 2005 (Limited) by Sony Pictures Classics, released as Hidden",,"June 27th, 2006 by Sony Pictures Home Entertainment, released as Cache",R for brief strong violence.,,vs. Begin AgainCreate your own comparison chart…,Foreign Language,Original Screenplay,Drama,Live Action,Contemporary Fiction,,,,,"$3,647,381","$16,243,950","$19,891,331",,,
177,https://www.the-numbers.com/movie/Munich-(2005),"['Daniel Craig', 'Ciaran Hinds', 'Hanns Zischler', 'Geoffrey Rush', 'Eric Bana']","[['Steven Spielberg', 'Director'], ['Tony Kushner', 'Screenwriter'], ['Eric Roth', 'Screenwriter'], ['George Jonas', 'Based on the book ""Vengeance""'], ['Kathleen Kennedy', 'Producer'], ['Steven Spielberg', 'Producer'], ['Barry Mendel', 'Producer'], ['Colin Wilson', 'Producer'], ['John Williams', 'Composer']]","$4,152,260 (8.8% of total gross)",6.26 (domestic box office/biggest weekend),36.0% (domestic box office/worldwide),"$75,000,000 (worldwide box office is 1.8 times production budget)","532 opening theaters/1,498 max. theaters, 6.3 weeks average run per theater","$66,767,073","December 23rd, 2005 (Limited) by UniversalJanuary 6th, 2006 (Expands Wide) by Universal",,"May 9th, 2006 by Universal Home Entertainment","R for strong graphic violence, some sexual content, nudity and language.",164 minutes,vs. The Man Who Knew InfinityCreate your own comparison chart…,"Terrorism, Hitmen, Olympics, Action Thriller, 2006 Oscars Best Picture Nominee",Based on Factual Book/Article,Thriller/Suspense,Live Action,Dramatization,United States,"Arabic, English, French, German, Hebrew, Italian",,"Universal Pictures, Amblin Entertainment, The Kennedy/Marshall Company, Barry Mendel","$47,379,090","$84,113,682","$131,492,772","$34,623,543",,"$34,623,543"
178,https://www.the-numbers.com/movie/Ringer-The,[],"[['Barry W. Blaustein', 'Director'], ['Mark Mothersbaugh', 'Composer']]","$5,158,795 (14.6% of total gross)",5.73 (domestic box office/biggest weekend),87.6% (domestic box office/worldwide),,"1,829 opening theaters/1,853 max. theaters, 4.9 weeks average run per theater","$50,205,016","December 23rd, 2005 (Wide) by Fox Searchlight",,"May 16th, 2006 by Fox Home Entertainment","PG-13 for crude and sexual humor, language and some drug references.",,vs. Half BakedCreate your own comparison chart…,"Farcical / Slapstick Comedy, False Identity, Olympics, Learning Disabilities, Romance, Scene in End Credits, Money Troubles, Medical and Hospitals, Gambling",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,,,,"$35,428,675","$5,013,762","$40,442,437","$20,188,567",,"$20,188,567"
179,https://www.the-numbers.com/movie/Casanova,"['Sienna Miller', 'Jeremy Irons', 'Oliver Platt', 'Lena Olin', 'Heath Ledger']","[['Lasse Hallström', 'Director'], ['Jeffrey Hatcher', 'Screenwriter'], ['Kimberly Simi', 'Screenwriter'], ['Kimberly Simi', 'Story Creator'], ['Michael Cristofer', 'Story Creator'], ['Mark Gordon', 'Producer'], ['Betsy Beers', 'Producer'], ['Leslie Holleran', 'Producer'], ['Su Armstrong', 'Executive Producer'], ['Adam Merims', 'Executive Producer'], ['Gary Levinsohn', 'Executive Producer'], ['Oliver Stapleton', 'Director of Photography'], ['David Gropman', 'Production Designer'], ['Andrew Mondshein', 'Editor'], ['Jenny Beavan', 'Costume Designer'], ['Guido Cerasuolo', 'Co-Producer'], ['Ronna Kress', 'Casting'], ['Priscilla John', 'Casting'], ['Alexandre Desplat', 'Composer'], ['Mishka Cheyko', 'Associate Producer'], ['Enrico Ballarin', 'Unit Production Manager'], ['Mishka Cheyko', 'First Assistant Director'], ['Lilia Trapani', 'Italian Casting by']]","$119,276 (1.1% of total gross)",2.99 (domestic box office/biggest weekend),31.2% (domestic box office/worldwide),,"37 opening theaters/1,011 max. theaters, 3.3 weeks average run per theater","$15,853,426","December 25th, 2005 (Wide) by Walt Disney",,"April 25th, 2006 by Walt Disney Home Entertainment",R for some sexual content,110 minutes,vs. A Knight’s TaleCreate your own comparison chart…,"Comedy Drama, Romance, 1700s, Relationships Gone Wrong, Marriage of Convenience, Money Troubles, Secret Identity, Feminism, Writing and Writers",Based on Folk Tale/Legend/Fairytale,Drama,Live Action,Historical Fiction,United States,English,,"Touchstone Pictures, The Mark Gordon Company, Hallstrom/Holleran","$11,304,403","$24,900,000","$36,204,403","$16,086,715",,"$16,086,715"
180,https://www.the-numbers.com/movie/New-World-The,"['Christopher Plummer', 'Christian Bale', 'Colin Farrell', ""Q'Orianka Kilcher""]","[['Terrence Malick', 'Director'], ['Terrence Malick', 'Screenwriter'], ['Sarah Green', 'Producer'], ['Bill Mechanic', 'Executive Producer'], ['Rolf Mittweg', 'Executive Producer'], ['Toby Emmerich', 'Executive Producer'], ['Mark Ordesky', 'Executive Producer'], ['Trish Hofmann', 'Executive Producer'], ['Jack Fisk', 'Production Designer'], ['Richard Chew', 'Editor'], ['Hank Corwin', 'Editor'], ['Saar Klein', 'Editor'], ['Mark Yoshikawa', 'Editor'], ['James Horner', 'Composer'], ['Emmanuel Lubezki', 'Director of Photography']]","$20,000 (0.2% of total gross)",3.15 (domestic box office/biggest weekend),48.5% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 0.9 times production budget)","3 opening theaters/811 max. theaters, 4.9 weeks average run per theater","$17,801,703","December 25th, 2005 (Limited) by New LineJanuary 20th, 2006 (Expands Wide) by New Line",,"May 9th, 2006 by New Line Home Video, released as New World, The",PG-13 for some intense battle sequences.,150 minutes,vs. Raiders of the Lost ArkCreate your own comparison chart…,,Original Screenplay,Adventure,Live Action,Historical Fiction,United States,,,"The Virginia Company, LLC","$12,712,093","$13,472,307","$26,184,400","$8,331,508","$235,878","$8,567,386"
181,https://www.the-numbers.com/movie/Rumor-Has-It,"['Richard Jenkins', 'Mena Suvari', 'Jennifer Aniston', 'Kevin Costner', 'Shirley MacLaine', 'Mark Ruffalo']","[['Rob Reiner', 'Director'], ['T.M. Griffin', 'Screenwriter'], ['Paula Weinstein', 'Producer'], ['Ben Cosgrove', 'Producer'], ['George Clooney', 'Executive Producer'], ['Steven Soderbergh', 'Executive Producer'], ['Jennifer Fox', 'Executive Producer'], ['Michael Rachmil', 'Executive Producer'], ['Len Amato', 'Executive Producer'], ['Robert Kirby', 'Executive Producer'], ['Bruce Berman', 'Executive Producer'], ['Tom Sanders', 'Production Designer'], ['Robert Leighton', 'Editor'], ['Marc Shaiman', 'Composer'], ['Peter Deming', 'Director of Photography']]","$3,470,000 (8.1% of total gross)",4.59 (domestic box office/biggest weekend),48.3% (domestic box office/worldwide),"$70,000,000 (worldwide box office is 1.3 times production budget)","2,815 opening theaters/2,815 max. theaters, 4.5 weeks average run per theater","$60,941,894","December 25th, 2005 (Wide) by Warner Bros.",,"May 9th, 2006 by Warner Home Video","PG-13 for mature thematic material, sexual content, crude humor and a drug reference",96 minutes,vs. Dinner for SchmucksCreate your own comparison chart…,"Comedy Drama, Dysfunctional Family, Wedding Jitters / Cold Feet, Writing and Writers, Relationships Gone Wrong, 1990s",Original Screenplay,Comedy,Live Action,Contemporary Fiction,United States,English,,"Rose City Pictures, Inc.","$42,996,140","$45,937,422","$88,933,562","$21,496,203",,"$21,496,203"
